"obj1","locresp1","locresp1_adj","respposX1","respposY1","Learning_Loc_Test_rt","participant","condnum","respposX2","respposY2","backgr","obj1loc","TrialID","StudyTrialNum","block","testObj1","testObj1Feat1","TestPracTrialNum","testObj1Feat1TargetVal","testObj1LocStartVal1","testObj1LocStartVal2","testObj1LocStartVal3","testObj1LocTargetVal","testObj1Target","OldImages","locresp2","locresp2_adj","Recall_Loc_Test_rt","Old_New_Test","Old_New_Test_rt","Remember_Test","Remember_Test_rt","Imm_Delay","AgeGroup","ToD_Condition"
"abacus1_tr.png",305,305,"-0.126455655","0.088545203",11.0396,"Sub055_ToD",229,"[]","[]","Bckg135.jpg",299,41,42,2,1,1,66,299,113,108,23,299,"abacus1_tr.png",1,108,108,1.8174,1,2.4661,2,1.559,1,"OA","Morning"
"airfreshener1_tr.png",-4,356,"-0.010768575","0.153997803",8.5937,"Sub055_ToD",229,"[]","[]","Bckg42.jpg",2,91,51,2,1,1,73,2,156,345,88,2,"airfreshener1_tr.png",1,345,345,1.5193,1,1.5275,2,0.6081,1,"OA","Morning"
"bagel1_tr.png",243,243,"[]","[]",1.0047,"Sub055_ToD",229,"[]","[]","Bckg43.jpg",246,20,67,2,1,1,44,246,243,284,250,246,"bagel1_tr.png",1,284,284,1.9297,1,2.5537,2,0.7587,1,"OA","Morning"
"basket1_tr.png",114,114,"0.141027529","-0.062789502",5.4964,"Sub055_ToD",229,"[]","[]","Bckg24.jpg",110,8,99,3,1,1,94,110,14,332,96,110,"basket1_tr.png",1,332,332,3.2147,1,1.7903,2,1.5758,1,"OA","Morning"
"bathroomscale1_tr.png",235,235,"[]","[]",0.8947,"Sub055_ToD",229,"[]","[]","Bckg17.jpg",226,17,111,3,1,1,109,226,235,285,318,226,"bathroomscale1_tr.png",1,285,285,2.3117,1,2.0669,2,0.6916,1,"OA","Morning"
"bell1_tr.png",341,341,"-0.050259209","0.145963343",5.9865,"Sub055_ToD",229,"-0.016136461","0.153528174","Bckg36.jpg",349,78,63,2,1,1,76,349,287,282,294,349,"bell1_tr.png",1,354,354,5.4242,1,3.2266,1,0.8396,1,"OA","Morning"
"binder1_tr.png",86,86,"0.153997803","0.010768575",7.5511,"Sub055_ToD",229,"[]","[]","Bckg82.jpg",91,21,30,1,1,1,2,91,236,320,312,91,"binder1_tr.png",1,320,320,2.1761,1,1.9755,2,1.5162,1,"OA","Morning"
"bird1_tr.png",54,54,"0.124891068","0.090738672",5.7574,"Sub055_ToD",229,"0.112901887","0.105282713","Bckg2.jpg",39,72,31,1,1,1,40,39,118,137,33,39,"bird1_tr.png",1,47,47,7.352,1,4.7418,1,1.7729,1,"OA","Morning"
"bottleofwine1_tr.png",123,123,"0.129468804","-0.084078025",4.1261,"Sub055_ToD",229,"[]","[]","Bckg29.jpg",126,71,92,3,1,1,108,126,55,131,270,126,"bottleofwine1_tr.png",1,131,131,1.8833,1,3.126,2,0.7714,1,"OA","Morning"
"bow1_tr.png",533,173,"0.01881344","-0.153223171",8.2916,"Sub055_ToD",229,"0.002694195","-0.154350338","Bckg54.jpg",172,67,104,3,1,1,88,172,311,5,258,172,"bow1_tr.png",1,-181,179,6.8171,1,5.2448,1,0.7341,1,"OA","Morning"
"bowlingpin1_tr.png",305,305,"-0.126455655","0.088545203",5.1721,"Sub055_ToD",229,"[]","[]","Bckg34.jpg",301,48,82,3,1,1,110,301,219,51,324,301,"bowlingpin1_tr.png",1,51,51,2.5347,1,2.0349,2,0.6415,1,"OA","Morning"
