"obj1","locresp1","locresp1_adj","respposX1","respposY1","Learning_Loc_Test_rt","participant","condnum","respposX2","respposY2","backgr","obj1loc","TrialID","StudyTrialNum","block","testObj1","testObj1Feat1","TestPracTrialNum","testObj1Feat1TargetVal","testObj1LocStartVal1","testObj1LocStartVal2","testObj1LocStartVal3","testObj1LocTargetVal","testObj1Target","OldImages","locresp2","locresp2_adj","Recall_Loc_Test_rt","Old_New_Test","Old_New_Test_rt","Remember_Test","Remember_Test_rt","Imm_Delay","AgeGroup","ToD_Condition","collected_by"
"airfreshener1_tr.png",6,6,0.025658118,0.244120685,5.5734,"Sub035_ToD",71,-0.012846665,0.245128968,"Bckg42.jpg",2,91,54,2,1,1,72,2,156,345,88,2,"airfreshener1_tr.png",1,357,357,1.5379,1,1.119,1,0.4747,1,"YA","Night","Julia"
"apple1_tr.png",475,115,0.222467176,-0.103738148,6.3676,"Sub035_ToD",71,0.17657301,-0.170514574,"Bckg81.jpg",114,62,63,2,1,1,79,114,347,32,264,114,"apple1_tr.png",1,134,134,5.8467,1,0.7166,1,0.4536,1,"YA","Night","Julia"
"bagel1_tr.png",225,225,-0.173570228,-0.173570228,3.0338,"Sub035_ToD",71,-0.224243774,-0.099839761,"Bckg43.jpg",246,20,72,2,1,1,59,246,243,284,250,246,"bagel1_tr.png",1,246,246,4.0625,1,2.6746,1,0.4035,1,"YA","Night","Julia"
"banana1_tr.png",401,41,0.161039772,0.185255066,5.6442,"Sub035_ToD",71,0.075852971,-0.23345144,"Bckg93.jpg",44,114,79,2,1,1,73,44,233,78,338,44,"banana1_tr.png",1,162,162,4.6218,1,1.0798,1,0.4004,1,"YA","Night","Julia"
"bandaid1_tr.png",235,235,-0.20107346,-0.140793152,7.0193,"Sub035_ToD",71,-0.190762421,0.154476363,"Bckg45.jpg",246,107,27,1,1,1,25,246,143,243,11,246,"bandaid1_tr.png",1,309,309,3.416,1,1.0769,1,0.8076,1,"YA","Night","Julia"
"bathroomscale1_tr.png",227,227,-0.179522007,-0.16740698,1.7102,"Sub035_ToD",71,-0.147724747,-0.196037361,"Bckg17.jpg",226,17,98,3,1,1,105,226,235,285,318,226,"bathroomscale1_tr.png",1,217,217,3.711,1,1.2815,2,0.4254,1,"YA","Night","Julia"
"bell1_tr.png",343,343,-0.071767129,0.234739701,3.3477,"Sub035_ToD",71,-0.091952946,0.227591528,"Bckg36.jpg",349,78,110,3,1,1,115,349,287,282,294,349,"bell1_tr.png",1,338,338,4.1733,1,0.6548,2,0.3368,1,"YA","Night","Julia"
"bottleofwine1_tr.png",119,119,0.21468885,-0.119003973,3.2542,"Sub035_ToD",71,0.16740698,-0.179522007,"Bckg29.jpg",126,71,101,3,1,1,85,126,55,131,270,126,"bottleofwine1_tr.png",1,137,137,2.0029,1,0.7396,1,0.37,1,"YA","Night","Julia"
"bow1_tr.png",175,175,0.021393717,-0.2445313,4.5522,"Sub035_ToD",71,0.004283961,-0.245427984,"Bckg54.jpg",172,67,73,2,1,1,52,172,311,5,258,172,"bow1_tr.png",1,-181,179,5.7063,1,0.9929,1,0.4233,1,"YA","Night","Julia"
"bowlingpin1_tr.png",305,305,-0.20107346,0.140793152,3.7812,"Sub035_ToD",71,-0.21468885,0.119003973,"Bckg34.jpg",301,48,71,2,1,1,57,301,219,51,324,301,"bowlingpin1_tr.png",1,-61,299,3.9035,1,0.9526,1,0.5185,1,"YA","Night","Julia"
"bowls1_tr.png",94,94,0.244867429,-0.017122799,5.2347,"Sub035_ToD",71,-0.185255066,-0.161039772,"Bckg103.jpg",76,79,10,1,1,1,16,76,238,207,139,76,"bowls1_tr.png",1,229,229,2.7345,1,0.9254,2,0.5723,1,"YA","Night","Julia"
"breakfast1_tr.png",310,310,-0.188037383,0.157782098,2.6483,"Sub035_ToD",71,-0.185255066,0.161039772,"Bckg89.jpg",300,3,118,3,1,1,99,300,348,149,173,300,"breakfast1_tr.png",1,311,311,5.531,1,0.7517,1,0.6896,1,"YA","Night","Julia"
"cakemixer1_tr.png",256,256,-0.238173999,-0.059383448,5.4548,"Sub035_ToD",71,-0.235956458,-0.067659426,"Bckg12.jpg",255,117,76,2,1,1,41,255,108,314,330,255,"cakemixer1_tr.png",1,254,254,2.7481,1,1.0116,1,0.4483,1,"YA","Night","Julia"
