"obj1","locresp1","locresp1_adj","respposX1","respposY1","Learning_Loc_Test_rt","participant","condnum","respposX2","respposY2","backgr","obj1loc","TrialID","StudyTrialNum","block","testObj1","testObj1Feat1","TestPracTrialNum","testObj1Feat1TargetVal","testObj1LocStartVal1","testObj1LocStartVal2","testObj1LocStartVal3","testObj1LocTargetVal","testObj1Target","OldImages","locresp2","locresp2_adj","Recall_Loc_Test_rt","Old_New_Test","Old_New_Test_rt","Remember_Test","Remember_Test_rt","Imm_Delay","AgeGroup","ToD_Condition","collected_by"
"abacus1_tr.png",301,301,-0.200269417,0.120334006,5.567,"Sub107_ToD",189,-0.219550714,0.079909925,"Bckg135.jpg",299,41,15,1,1,1,32,299,113,108,23,299,"abacus1_tr.png",1,290,290,6.4468,1,1.2395,1,0.6569,1,"YA","Morning","Julia"
"airfreshener1_tr.png",2,2,0.008153953,0.233498662,4.8354,"Sub107_ToD",189,0.176331093,0.153282281,"Bckg42.jpg",2,91,41,2,1,1,43,2,156,345,88,2,"airfreshener1_tr.png",1,409,49,3.2343,1,1.5021,1,0.3891,1,"YA","Morning","Julia"
"apple1_tr.png",479,119,0.204347014,-0.1132714,4.6898,"Sub107_ToD",189,0.209995131,-0.102421469,"Bckg81.jpg",114,62,92,3,1,1,108,114,347,32,264,114,"apple1_tr.png",1,116,116,3.2345,1,1.213400001,2,0.2886,1,"YA","Morning","Julia"
"bandaid1_tr.png",249,249,-0.218122655,-0.083729443,4.3958,"Sub107_ToD",189,-0.227652787,-0.052557787,"Bckg45.jpg",246,107,95,3,1,1,102,246,143,243,11,246,"bandaid1_tr.png",1,257,257,2.316099999,1,2.228,1,0.3996,1,"YA","Morning","Julia"
"bbqmachine1_tr.png",173,173,0.028473674,-0.231899465,4.9519,"Sub107_ToD",189,0.056522871,-0.226700854,"Bckg48.jpg",172,40,84,3,1,1,92,172,331,332,338,172,"bbqmachine1_tr.png",1,526,166,5.9197,1,1.5896,1,0.3582,1,"YA","Morning","Julia"
"bed1_tr.png",242,242,-0.20629275,-0.109687801,3.7291,"Sub107_ToD",189,0.170874203,0.159342772,"Bckg77.jpg",245,120,7,1,1,1,6,245,138,143,160,245,"bed1_tr.png",1,47,47,6.1374,1,1.0547,2,0.3329,1,"YA","Morning","Julia"
"bowlingpin1_tr.png",295,295,-0.211750649,0.098740949,2.911,"Sub107_ToD",189,0.10607079,-0.208175646,"Bckg34.jpg",301,48,65,2,1,1,53,301,219,51,324,301,"bowlingpin1_tr.png",1,153,153,3.375,1,1.496,2,0.2829,1,"YA","Morning","Julia"
"boxinggloves1_tr.png",279,279,-0.230764482,0.036549503,3.9501,"Sub107_ToD",189,-0.227652787,0.052557787,"Bckg131.jpg",276,95,105,3,1,1,96,276,159,125,149,276,"boxinggloves1_tr.png",1,283,283,5.8808,1,0.9577,1,0.334,1,"YA","Morning","Julia"
"breakfast1_tr.png",296,296,-0.209995131,0.102421469,2.716,"Sub107_ToD",189,-0.170874203,0.159342772,"Bckg89.jpg",300,3,46,2,1,1,66,300,348,149,173,300,"breakfast1_tr.png",1,-47,313,5.0071,1,1.7753,2,0.338599999,1,"YA","Morning","Julia"
"cakemixer1_tr.png",250,250,-0.219550714,-0.079909925,5.1998,"Sub107_ToD",189,-0.222205786,-0.072199036,"Bckg12.jpg",255,117,27,1,1,1,38,255,108,314,330,255,"cakemixer1_tr.png",1,252,252,3.788799999,1,1.4794,1,0.7418,1,"YA","Morning","Julia"
"clock1_tr.png",140,140,0.150181533,-0.178979382,1.7884,"Sub107_ToD",189,0.10607079,0.208175646,"Bckg137.jpg",133,76,10,1,1,1,36,133,128,1,280,133,"clock1_tr.png",1,27,27,3.718,1,1.5817,2,0.451700001,1,"YA","Morning","Julia"
"cookie1_tr.png",198,198,-0.072199036,-0.222205786,2.7448,"Sub107_ToD",189,0.147035039,-0.181573152,"Bckg1.jpg",196,109,114,3,1,1,99,196,142,307,242,196,"cookie1_tr.png",1,141,141,4.5406,1,1.2995,2,0.314599999,1,"YA","Morning","Julia"
"cow1_tr.png",348,348,-0.048576693,0.228535374,4.6565,"Sub107_ToD",189,-0.165209128,0.165209128,"Bckg113.jpg",352,24,75,2,1,1,73,352,172,11,137,352,"cow1_tr.png",1,-45,315,2.8925,1,1.2121,2,0.732,1,"YA","Morning","Julia"
"goggle1_tr.png",27,27,0.10607079,0.208175646,4.3673,"Sub107_ToD",189,0.095030352,0.213441665,"Bckg120.jpg",25,96,103,3,1,1,98,25,157,292,131,25,"goggle1_tr.png",1,384,24,6.425,1,0.9895,1,0.5367,1,"YA","Morning","Julia"
"granola1_tr.png",194,194,-0.056522871,-0.226700854,3.851200001,"Sub107_ToD",189,0.209995131,0.102421469,"Bckg49.jpg",191,103,59,2,1,1,70,191,262,206,48,191,"granola1_tr.png",1,64,64,5.5679,1,1.5039,2,0.3653,1,"YA","Morning","Julia"
"grater1_tr.png",231,231,-0.181573152,-0.147035039,3.3296,"Sub107_ToD",189,-0.140608658,-0.186593991,"Bckg118.jpg",227,108,76,2,1,1,61,227,183,311,225,227,"grater1_tr.png",1,217,217,3.117,1,1.36,2,0.406099999,1,"YA","Morning","Julia"
"hammer1_tr.png",235,235,-0.191387495,-0.134010966,2.9816,"Sub107_ToD",189,-0.195947822,-0.127250003,"Bckg138.jpg",237,118,61,2,1,1,76,237,139,321,245,237,"hammer1_tr.png",1,237,237,5.238900001,1,1.2857,1,0.6991,1,"YA","Morning","Julia"
"jellybeans1_tr.png",237,237,-0.195947822,-0.127250003,3.4893,"Sub107_ToD",189,-0.162300669,-0.168067263,"Bckg46.jpg",235,49,90,3,1,1,119,235,347,110,157,235,"jellybeans1_tr.png",1,224,224,5.041299999,1,1.0143,1,0.5255,1,"YA","Morning","Julia"
"lipstick1_tr.png",470,110,0.219550714,-0.079909925,4.9505,"Sub107_ToD",189,0.22343199,-0.068310015,"Bckg22.jpg",106,22,72,2,1,1,57,106,284,129,228,106,"lipstick1_tr.png",1,107,107,4.932,1,1.673,1,0.5038,1,"YA","Morning","Julia"
"motorcycle1_tr.png",248,248,-0.216628154,-0.087523455,4.8317,"Sub107_ToD",189,-0.153282281,0.176331093,"Bckg100.jpg",260,4,33,1,1,1,24,260,342,17,98,260,"motorcycle1_tr.png",1,-41,319,3.4017,1,1.5312,1,2.0248,1,"YA","Morning","Julia"
"oven1_tr.png",475,115,0.211750649,-0.098740949,5.7378,"Sub107_ToD",189,-0.208175646,-0.10607079,"Bckg55.jpg",111,9,13,1,1,1,40,111,305,27,70,111,"oven1_tr.png",1,-117,243,4.0422,1,1.698900001,2,0.6218,1,"YA","Morning","Julia"
"pan1_tr.png",137,137,0.159342772,-0.170874203,4.966900001,"Sub107_ToD",189,0.123810862,-0.198138797,"Bckg58.jpg",133,116,58,2,1,1,56,133,89,30,229,133,"pan1_tr.png",1,148,148,3.4282,1,1.664599999,2,0.4812,1,"YA","Morning","Julia"
"partyhats1_tr.png",53,53,0.186593991,0.140608658,4.1467,"Sub107_ToD",189,0.165209128,0.165209128,"Bckg110.jpg",52,18,29,1,1,1,35,52,175,231,196,52,"partyhats1_tr.png",1,45,45,5.100900001,1,1.4215,1,1.4267,1,"YA","Morning","Julia"
"penguin1_tr.png",433,73,0.22343199,0.068310015,4.6483,"Sub107_ToD",189,0.178979382,0.150181533,"Bckg114.jpg",71,7,115,3,1,1,86,71,333,350,66,71,"penguin1_tr.png",1,410,50,3.7637,1,1.307099999,1,0.2776,1,"YA","Morning","Julia"
"pickle1_tr.png",153,153,0.10607079,-0.208175646,5.149799999,"Sub107_ToD",189,0.123810862,-0.198138797,"Bckg66.jpg",150,83,67,2,1,1,48,150,65,78,256,150,"pickle1_tr.png",1,148,148,3.6007,1,1.532700001,1,0.3759,1,"YA","Morning","Julia"
"pinecone1_tr.png",162,162,0.072199036,-0.222205786,2.5474,"Sub107_ToD",189,0.147035039,-0.181573152,"Bckg10.jpg",167,55,26,1,1,1,11,167,204,167,102,167,"pinecone1_tr.png",1,141,141,1.958599999,1,1.2573,2,0.3581,1,"YA","Morning","Julia"
"pizza1_tr.png",27,27,0.10607079,0.208175646,3.7161,"Sub107_ToD",189,0.159342772,-0.170874203,"Bckg83.jpg",31,80,30,1,1,1,4,31,153,237,175,31,"pizza1_tr.png",1,137,137,3.8081,1,2.0918,2,0.5023,1,"YA","Morning","Julia"
"plant1_tr.png",231,231,-0.181573152,-0.147035039,2.552099999,"Sub107_ToD",189,-0.153282281,-0.176331093,"Bckg116.jpg",229,75,81,3,1,1,120,229,191,233,122,229,"plant1_tr.png",1,221,221,2.166599999,1,1.3019,1,0.6727,1,"YA","Morning","Julia"
"popcorn1_tr.png",141,141,0.147035039,-0.181573152,3.4356,"Sub107_ToD",189,0.168067263,-0.162300669,"Bckg76.jpg",144,15,101,3,1,1,103,144,211,30,310,144,"popcorn1_tr.png",1,134,134,4.1669,1,1.1258,2,0.416900001,1,"YA","Morning","Julia"
"qtips1_tr.png",163,163,0.068310015,-0.22343199,3.170400001,"Sub107_ToD",189,0.1132714,-0.204347014,"Bckg129.jpg",171,92,25,1,1,1,30,171,235,155,124,171,"qtips1_tr.png",1,151,151,5.207099999,1,1.307099999,2,0.4462,1,"YA","Morning","Julia"
"radish1_tr.png",219,219,-0.147035039,-0.181573152,3.1186,"Sub107_ToD",189,0.143843757,-0.184111613,"Bckg112.jpg",221,14,71,2,1,1,64,221,203,64,59,221,"radish1_tr.png",1,142,142,3.3307,1,1.5454,2,0.3693,1,"YA","Morning","Julia"
"ricecooker1_tr.png",22,22,0.087523455,0.216628154,4.7105,"Sub107_ToD",189,0.091290808,0.215067665,"Bckg102.jpg",14,19,8,1,1,1,19,14,178,267,92,14,"ricecooker1_tr.png",1,383,23,6.8798,1,1.3693,1,0.8415,1,"YA","Morning","Julia"
"scrabble1_tr.png",22,22,0.087523455,0.216628154,5.569599999,"Sub107_ToD",189,-0.162300669,0.168067263,"Bckg91.jpg",15,39,111,3,1,1,109,15,152,156,110,15,"scrabble1_tr.png",1,316,316,5.1961,1,1.3675,2,0.2683,1,"YA","Morning","Julia"
