"obj1","locresp1","locresp1_adj","respposX1","respposY1","Learning_Loc_Test_rt","participant","condnum","respposX2","respposY2","backgr","obj1loc","TrialID","StudyTrialNum","block","testObj1","testObj1Feat1","TestPracTrialNum","testObj1Feat1TargetVal","testObj1LocStartVal1","testObj1LocStartVal2","testObj1LocStartVal3","testObj1LocTargetVal","testObj1Target","OldImages","locresp2","locresp2_adj","Recall_Loc_Test_rt","Old_New_Test","Old_New_Test_rt","Remember_Test","Remember_Test_rt","Imm_Delay","AgeGroup","ToD_Condition"
"abacus1_tr.png",-75,285,"-0.150171233","0.04023826",9.0721,"Sub039_ToD",64,"-0.155089986","-0.010844948","Bckg135.jpg",299,41,93,3,1,1,97,299,113,108,23,299,"abacus1_tr.png",1,-94,266,10.6988,1,2.2814,1,1.715,1,"OA","Night"
"apple1_tr.png",483,123,"0.130387023","-0.084674323",6.0094,"Sub039_ToD",64,"0.119095934","-0.099933354","Bckg81.jpg",114,62,39,1,1,1,16,114,347,32,264,114,"apple1_tr.png",1,130,130,5.7851,1,3.7744,1,1.9126,1,"OA","Night"
"bagel1_tr.png",243,243,"[]","[]",5.1117,"Sub039_ToD",64,"-0.144148069","-0.0582396","Bckg43.jpg",246,20,8,1,1,1,12,246,243,284,250,246,"bagel1_tr.png",1,248,248,5.7572,1,3.6813,2,2.1864,1,"OA","Night"
"bathingsuit1_tr.png",303,303,"-0.130387023","0.084674323",2.8998,"Sub039_ToD",64,"[]","[]","Bckg19.jpg",288,65,103,3,1,1,120,288,311,51,176,288,"bathingsuit1_tr.png",1,51,51,2.1464,1,2.1948,2,2.1345,1,"OA","Night"
"bbqmachine1_tr.png",503,143,"0.093563399","-0.124162825",7.7557,"Sub039_ToD",64,"-0.068152992","0.139734342","Bckg48.jpg",172,40,43,2,1,1,43,172,331,332,338,172,"bbqmachine1_tr.png",1,334,334,4.65,1,2.6494,2,3.1962,1,"OA","Night"
"bed1_tr.png",238,238,"-0.131844935","-0.082385859",7.0822,"Sub039_ToD",64,"0.097839623","-0.120821872","Bckg77.jpg",245,120,41,2,1,1,42,245,138,143,160,245,"bed1_tr.png",1,141,141,4.9594,1,2.7448,2,2.5257,1,"OA","Night"
"binder1_tr.png",456,96,"0.154617026","-0.016250904",8.5334,"Sub039_ToD",64,"[]","[]","Bckg82.jpg",91,21,83,3,1,1,89,91,236,320,312,91,"binder1_tr.png",1,320,320,4.0852,1,3.6138,2,2.8772,1,"OA","Night"
"bottleofwine1_tr.png",137,137,"0.106029398","-0.113702609",5.5318,"Sub039_ToD",64,"0.120821872","-0.097839623","Bckg29.jpg",126,71,99,3,1,1,112,126,55,131,270,126,"bottleofwine1_tr.png",1,129,129,8.8572,1,2.6083,1,2.0265,1,"OA","Night"
"bow1_tr.png",157,157,"0.060746461","-0.143109693",5.2193,"Sub039_ToD",64,"0.008136603","-0.155255636","Bckg54.jpg",172,67,45,2,1,1,70,172,311,5,258,172,"bow1_tr.png",1,177,177,8.2701,1,2.2134,1,2.1315,1,"OA","Night"
"bowlingpin1_tr.png",311,311,"-0.117333717","0.101996644",7.4351,"Sub039_ToD",64,"-0.127352503","0.089173183","Bckg34.jpg",301,48,48,2,1,1,74,301,219,51,324,301,"bowlingpin1_tr.png",1,-55,305,6.1808,1,1.9853,1,2.1714,1,"OA","Night"
"breakfast1_tr.png",296,296,"-0.139734342","0.068152992",3.0605,"Sub039_ToD",64,"-0.15430986","0.018946868","Bckg89.jpg",300,3,107,3,1,1,119,300,348,149,173,300,"breakfast1_tr.png",1,-83,277,6.8785,1,2.3345,2,1.7658,1,"OA","Night"
"cabinet1_tr.png",355,355,"-0.01354999","0.154877095",3.7773,"Sub039_ToD",64,"[]","[]","Bckg13.jpg",355,110,95,3,1,1,96,355,291,250,164,355,"cabinet1_tr.png",1,250,250,3.9511,1,1.3286,2,2.0563,1,"OA","Night"
"christmasstocking1_tr.png",150,150,"0.07773435","-0.134639844",6.1242,"Sub039_ToD",64,"0.053173427","-0.14609279","Bckg136.jpg",165,50,81,3,1,1,108,165,322,246,121,165,"christmasstocking1_tr.png",1,160,160,5.6554,1,1.5384,1,2.1293,1,"OA","Night"
"coffeemug1_tr.png",323,323,"-0.093563399","0.124162825",6.7823,"Sub039_ToD",64,"0.117333717","-0.101996644","Bckg20.jpg",325,70,60,2,1,1,73,325,253,113,22,325,"coffeemug1_tr.png",1,131,131,5.1419,1,2.0364,2,2.8185,1,"OA","Night"
"dog1_tr.png",158,158,"0.0582396","-0.144148069",6.3258,"Sub039_ToD",64,"9.51971E-18","-0.1554687","Bckg23.jpg",167,111,113,3,1,1,86,167,16,26,214,167,"dog1_tr.png",1,180,180,7.4015,1,2.4273,1,1.7737,1,"OA","Night"
"fantacan1_tr.png",130,130,"0.119095934","-0.099933354",6.0321,"Sub039_ToD",64,"0.134639844","-0.07773435","Bckg86.jpg",126,84,94,3,1,1,85,126,32,278,53,126,"fantacan1_tr.png",1,120,120,6.2377,1,2.609,1,1.8594,1,"OA","Night"
"granola1_tr.png",146,146,"0.086936994","-0.128889394",8.048,"Sub039_ToD",64,"0.12577682","-0.091382209","Bckg49.jpg",191,103,46,2,1,1,79,191,262,206,48,191,"granola1_tr.png",1,126,126,7.4125,1,2.4984,2,2.236,1,"OA","Night"
"handbag1_tr.png",421,61,"0.135975989","0.075372721",6.3905,"Sub039_ToD",64,"-0.142027725","-0.063234817","Bckg97.jpg",66,94,80,2,1,1,57,66,275,244,269,66,"handbag1_tr.png",1,246,246,7.0441,1,2.1975,2,2.5435,1,"OA","Night"
"highheel1_tr.png",120,120,"0.134639844","-0.07773435",5.4879,"Sub039_ToD",64,"0.142027725","-0.063234817","Bckg57.jpg",128,77,54,2,1,1,63,128,108,34,194,128,"highheel1_tr.png",1,114,114,4.7495,1,1.7999,2,1.8129,1,"OA","Night"
"jackolantern1_tr.png",59,59,"0.133262686","0.0800723",6.7356,"Sub039_ToD",64,"0.104028866","-0.11553576","Bckg21.jpg",51,93,74,2,1,1,75,51,161,66,118,51,"jackolantern1_tr.png",1,138,138,7.661,1,5.3863,1,2.5931,1,"OA","Night"
"lei1_tr.png",58,58,"0.131844935","0.082385859",11.8136,"Sub039_ToD",64,"0.111834824","-0.107997634","Bckg119.jpg",49,5,87,3,1,1,93,49,174,32,226,49,"lei1_tr.png",1,134,134,5.5648,1,2.7484,2,1.8647,1,"OA","Night"
"lipstick1_tr.png",108,108,"0.14785952","-0.04804247",5.2921,"Sub039_ToD",64,"[]","[]","Bckg22.jpg",106,22,115,3,1,1,103,106,284,129,228,106,"lipstick1_tr.png",1,129,129,1.9128,1,6.1512,1,2.5696,1,"OA","Night"
"loaf1_tr.png",459,99,"0.153554622","-0.024320663",8.0928,"Sub039_ToD",64,"-0.11553576","0.104028866","Bckg90.jpg",101,25,18,1,1,1,7,101,357,138,325,101,"loaf1_tr.png",1,312,312,8.3172,1,4.2765,2,2.7486,1,"OA","Night"
"mouthwash1_tr.png",-27,333,"-0.070581313","0.138523626",5.5082,"Sub039_ToD",64,"[]","[]","Bckg109.jpg",352,100,66,2,1,1,58,352,115,250,226,352,"mouthwash1_tr.png",1,250,250,2.4912,1,4.4856,2,2.144,1,"OA","Night"
