"obj1","locresp1","locresp1_adj","respposX1","respposY1","Learning_Loc_Test_rt","participant","condnum","respposX2","respposY2","backgr","obj1loc","TrialID","StudyTrialNum","block","testObj1","testObj1Feat1","TestPracTrialNum","testObj1Feat1TargetVal","testObj1LocStartVal1","testObj1LocStartVal2","testObj1LocStartVal3","testObj1LocTargetVal","testObj1Target","OldImages","locresp2","locresp2_adj","Recall_Loc_Test_rt","Old_New_Test","Old_New_Test_rt","Remember_Test","Remember_Test_rt","Imm_Delay","AgeGroup","ToD_Condition","collected_by"
"abacus1_tr.png",-45,315,"-0.155609348","0.155609348",3.5988,"Sub001_ToD",37,"-0.147252127","0.163540055","Bckg135.jpg",299,41,85,3,1,1,115,299,113,108,23,299,"abacus1_tr.png",1,-42,318,3.3392,1,1.1653,1,0.5193,1,"YA","Night","Julia"
"airfreshener1_tr.png",2,2,"0.007680153","0.219930792",3.7686,"Sub001_ToD",37,"[]","[]","Bckg42.jpg",2,91,94,3,1,1,95,2,156,345,88,2,"airfreshener1_tr.png",1,345,345,0.3817,1,1.21,2,0.4662,1,"YA","Night","Julia"
"apple1_tr.png",461,101,"0.216021639","-0.041990353",5.0987,"Sub001_ToD",37,"0.213527983","-0.053238506","Bckg81.jpg",114,62,30,1,1,1,21,114,347,32,264,114,"apple1_tr.png",1,104,104,2.7561,1,1.1903,1,1.0311,1,"YA","Night","Julia"
"asparagus1_tr.png",264,264,"-0.218859312","-0.023003041",1.5728,"Sub001_ToD",37,"[]","[]","Bckg134.jpg",263,47,72,2,1,1,71,263,290,137,190,263,"asparagus1_tr.png",1,137,137,0.73,1,1.6283,2,0.5035,1,"YA","Night","Julia"
"bagel1_tr.png",239,239,"-0.188632393","-0.113341777",1.3647,"Sub001_ToD",37,"-0.20929411","-0.068003779","Bckg43.jpg",246,20,86,3,1,1,110,246,243,284,250,246,"bagel1_tr.png",1,252,252,2.1608,1,1.1348,1,0.4911,1,"YA","Night","Julia"
"bathingsuit1_tr.png",285,285,"-0.212566322","0.056956974",1.5519,"Sub001_ToD",37,"-0.160945243","0.150083867","Bckg19.jpg",288,65,71,2,1,1,44,288,311,51,176,288,"bathingsuit1_tr.png",1,-47,313,2.4178,1,1.806,1,0.7034,1,"YA","Night","Julia"
"bed1_tr.png",240,240,"-0.190581751","-0.110032425",3.9017,"Sub001_ToD",37,"-0.184561913","-0.119855908","Bckg77.jpg",245,120,22,1,1,1,30,245,138,143,160,245,"bed1_tr.png",1,237,237,3.683,1,2.1807,2,0.3787,1,"YA","Night","Julia"
"bell1_tr.png",341,341,"-0.071646107","0.208075404",2.1244,"Sub001_ToD",37,"[]","[]","Bckg36.jpg",349,78,50,2,1,1,59,349,287,282,294,349,"bell1_tr.png",1,282,282,1.0396,1,1.5751,1,0.8634,1,"YA","Night","Julia"
"bottleofwine1_tr.png",125,125,"0.180266572","-0.126224012",2.0007,"Sub001_ToD",37,"0.184561913","-0.119855908","Bckg29.jpg",126,71,16,1,1,1,24,126,55,131,270,126,"bottleofwine1_tr.png",1,123,123,2.3443,1,1.7258,1,0.3676,1,"YA","Night","Julia"
"cakemixer1_tr.png",260,260,"-0.21672157","-0.03821386",3.1677,"Sub001_ToD",37,"-0.219528783","-0.015350948","Bckg12.jpg",255,117,78,2,1,1,63,255,108,314,330,255,"cakemixer1_tr.png",1,266,266,4.0503,1,1.4562,1,2.9821,1,"YA","Night","Julia"
