"obj1","locresp1","locresp1_adj","respposX1","respposY1","Learning_Loc_Test_rt","participant","condnum","respposX2","respposY2","backgr","obj1loc","TrialID","StudyTrialNum","block","testObj1","testObj1Feat1","TestPracTrialNum","testObj1Feat1TargetVal","testObj1LocStartVal1","testObj1LocStartVal2","testObj1LocStartVal3","testObj1LocTargetVal","testObj1Target","OldImages","locresp2","locresp2_adj","Recall_Loc_Test_rt","Old_New_Test","Old_New_Test_rt","Remember_Test","Remember_Test_rt","Imm_Delay","AgeGroup","ToD_Condition","collected_by"
"abacus1_tr.png",285,285,"-0.157362531","0.042165163",3.9821,"Sub087_ToD",60,-0.124799119,0.104718895,"Bckg135.jpg",299,41,17,1,1,1,35,299,113,108,23,299,"abacus1_tr.png",1,-50,310,6.3792,1,5.9231,2,2.6854,1,"YA","Morning","Julia"
"bathingsuit1_tr.png",285,285,"-0.157362531","0.042165163",1.7702,"Sub087_ToD",60,-0.162888867,-0.002843236,"Bckg19.jpg",288,65,71,2,1,1,63,288,311,51,176,288,"bathingsuit1_tr.png",1,-91,269,3.9906,1,1.6299,1,0.7104,1,"YA","Morning","Julia"
"bottleofwine1_tr.png",125,125,"0.133451074","-0.093443448",2.4302,"Sub087_ToD",60,0.126607708,-0.102524901,"Bckg29.jpg",126,71,88,3,1,1,103,126,55,131,270,126,"bottleofwine1_tr.png",1,129,129,1.1391,1,1.1469,1,0.5074,1,"YA","Morning","Julia"
"clock1_tr.png",130,130,"0.124799119","-0.104718895",2.1232,"Sub087_ToD",60,0.145157152,0.073961263,"Bckg137.jpg",133,76,49,2,1,1,41,133,128,1,280,133,"clock1_tr.png",1,63,63,2.3605,1,4.7457,2,2.1282,1,"YA","Morning","Julia"
"cookie1_tr.png",198,198,"-0.050343096","-0.154940117",6.9148,"Sub087_ToD",60,-0.088729149,-0.136630909,"Bckg1.jpg",196,109,99,3,1,1,117,196,142,307,242,196,"cookie1_tr.png",1,213,213,2.736,1,1.8534,1,0.3662,1,"YA","Morning","Julia"
"cow1_tr.png",350,350,"-0.028289664","0.160438655",3.7578,"Sub087_ToD",60,0.093443448,0.133451074,"Bckg113.jpg",352,24,37,1,1,1,7,352,172,11,137,352,"cow1_tr.png",1,35,35,2.0922,1,2.9427,2,0.7462,1,"YA","Morning","Julia"
"dress1_tr.png",87,87,"0.162690412","0.008526243",3.9594,"Sub087_ToD",60,0.162690412,0.008526243,"Bckg96.jpg",83,51,11,1,1,1,22,83,239,71,9,83,"dress1_tr.png",1,87,87,4.2097,1,4.2608,1,1.0012,1,"YA","Morning","Julia"
"goggle1_tr.png",33,33,"0.088729149","0.136630909",3.6512,"Sub087_ToD",60,-0.005685605,0.162814437,"Bckg120.jpg",25,96,97,3,1,1,120,25,157,292,131,25,"goggle1_tr.png",1,358,358,2.1926,1,2.2328,1,0.856,1,"YA","Morning","Julia"
"hairdryer1_tr.png",52,52,"[]","[]",0.5853,"Sub087_ToD",60,0.115197368,0.115197368,"Bckg79.jpg",63,73,89,3,1,1,102,63,52,27,90,63,"hairdryer1_tr.png",1,45,45,1.3262,1,5.8746,2,0.3677,1,"YA","Morning","Julia"
"jackolantern1_tr.png",49,49,"0.122952515","0.106880991",3.1506,"Sub087_ToD",60,0.033871659,0.159353625,"Bckg21.jpg",51,93,51,2,1,1,51,51,161,66,118,51,"jackolantern1_tr.png",1,12,12,2.0163,1,3.5426,2,0.5003,1,"YA","Morning","Julia"
"lei1_tr.png",36,36,"0.095758259","0.131799936",4.18,"Sub087_ToD",60,-0.022673202,0.161328215,"Bckg119.jpg",49,5,60,2,1,1,44,49,174,32,226,49,"lei1_tr.png",1,-8,352,2.4979,1,2.2184,2,0.5529,1,"YA","Morning","Julia"
"lemon1_tr.png",383,23,"0.063655446","0.149962833",3.4837,"Sub087_ToD",60,0.088729149,0.136630909,"Bckg99.jpg",20,66,67,2,1,1,59,20,265,285,180,20,"lemon1_tr.png",1,393,33,3.1484,1,1.651,1,0.4183,1,"YA","Morning","Julia"
"mouthwash1_tr.png",-17,343,"-0.04763135","0.155795127",3.6495,"Sub087_ToD",60,-0.017029117,0.162021222,"Bckg109.jpg",352,100,4,1,1,1,5,352,115,250,226,352,"mouthwash1_tr.png",1,354,354,5.5459,1,2.1401,1,1.016,1,"YA","Morning","Julia"
"nailpolish1_tr.png",300,300,"-0.141087386","0.08145684",3.6693,"Sub087_ToD",60,-0.128377732,0.100299677,"Bckg84.jpg",301,32,107,3,1,1,98,301,148,320,226,301,"nailpolish1_tr.png",1,308,308,1.1671,1,1.251,1,0.3755,1,"YA","Morning","Julia"
"oven1_tr.png",105,105,"0.157362531","-0.042165163",3.882,"Sub087_ToD",60,0.160907942,-0.025485314,"Bckg55.jpg",111,9,120,3,1,1,95,111,305,27,70,111,"oven1_tr.png",1,99,99,3.0998,1,1.7454,1,0.4361,1,"YA","Morning","Julia"
"qtips1_tr.png",161,161,"0.053039506","-0.154037911",2.0668,"Sub087_ToD",60,0.068850296,-0.147649937,"Bckg129.jpg",171,92,33,1,1,1,23,171,235,155,124,171,"qtips1_tr.png",1,155,155,5.8375,1,1.8704,1,1.1668,1,"YA","Morning","Julia"
"radish1_tr.png",221,221,"-0.106880991","-0.122952515",1.737,"Sub087_ToD",60,-0.135061562,-0.091100174,"Bckg112.jpg",221,14,55,2,1,1,77,221,203,64,59,221,"radish1_tr.png",1,236,236,4.3325,1,1.1477,1,0.4754,1,"YA","Morning","Julia"
"rubikscube1_tr.png",124,124,"0.135061562","-0.091100174",2.8168,"Sub087_ToD",60,-0.154940117,-0.050343096,"Bckg122.jpg",113,105,108,3,1,1,86,113,4,222,200,113,"rubikscube1_tr.png",1,252,252,2.0523,1,4.1981,2,0.4251,1,"YA","Morning","Julia"
"spoon1_tr.png",159,159,"0.058383041","-0.152093023",3.9665,"Sub087_ToD",60,0.111106863,-0.119147523,"Bckg67.jpg",161,10,47,2,1,1,45,161,301,195,183,161,"spoon1_tr.png",1,137,137,2.4087,1,9.1913,2,0.5436,1,"YA","Morning","Julia"
"steeringwheel1_tr.png",202,202,"-0.061028539","-0.151050934",3.8002,"Sub087_ToD",60,-0.019854183,-0.161699346,"Bckg62.jpg",229,90,12,1,1,1,38,229,132,225,181,229,"steeringwheel1_tr.png",1,187,187,2.4619,1,7.6241,2,0.4862,1,"YA","Morning","Julia"
"streamer1_tr.png",-25,335,"-0.068850296","0.147649937",3.6326,"Sub087_ToD",60,-0.095758259,-0.131799936,"Bckg4.jpg",338,35,50,2,1,1,48,338,69,290,195,338,"streamer1_tr.png",1,216,216,2.4167,1,1.6782,1,0.7198,1,"YA","Morning","Julia"
"toad1_tr.png",384,24,"0.066262963","0.148829052",2.978,"Sub087_ToD",60,-0.135061562,0.091100174,"Bckg65.jpg",25,27,70,2,1,1,64,25,278,24,220,25,"toad1_tr.png",1,-56,304,2.5797,1,4.1729,2,0.5758,1,"YA","Morning","Julia"
"toothpaste1_tr.png",252,252,"-0.154940117","-0.050343096",2.0407,"Sub087_ToD",60,-0.162888867,0.002843236,"Bckg38.jpg",259,1,19,1,1,1,3,259,232,85,230,259,"toothpaste1_tr.png",1,-89,271,5.6985,1,7.2437,1,4.1715,1,"YA","Morning","Julia"
"trophy1_tr.png",84,84,"0.162021222","0.017029117",2.1503,"Sub087_ToD",60,-0.005685605,-0.162814437,"Bckg68.jpg",75,99,32,1,1,1,15,75,66,178,228,75,"trophy1_tr.png",1,182,182,2.6101,1,7.4537,2,1.3297,1,"YA","Morning","Julia"
"watch1_tr.png",125,125,"0.133451074","-0.093443448",1.6736,"Sub087_ToD",60,0.106880991,-0.122952515,"Bckg117.jpg",119,43,90,3,1,1,99,119,181,237,158,119,"watch1_tr.png",1,139,139,2.398,1,1.2417,1,0.6156,1,"YA","Morning","Julia"
"wreath1_tr.png",197,197,"-0.04763135","-0.155795127",4.0686,"Sub087_ToD",60,-0.04763135,-0.155795127,"Bckg71.jpg",229,98,112,3,1,1,112,229,357,97,101,229,"wreath1_tr.png",1,197,197,3.1524,1,1.4568,1,0.4714,1,"YA","Morning","Julia"
