"obj1","locresp1","locresp1_adj","respposX1","respposY1","Learning_Loc_Test_rt","participant","condnum","respposX2","respposY2","backgr","obj1loc","TrialID","StudyTrialNum","block","testObj1","testObj1Feat1","TestPracTrialNum","testObj1Feat1TargetVal","testObj1LocStartVal1","testObj1LocStartVal2","testObj1LocStartVal3","testObj1LocTargetVal","testObj1Target","OldImages","locresp2","locresp2_adj","Recall_Loc_Test_rt","Old_New_Test","Old_New_Test_rt","Remember_Test","Remember_Test_rt","Imm_Delay","AgeGroup","ToD_Condition","collected_by"
"abacus1_tr.png",-55,305,-0.091119819,0.063802784,4.9814,"Sub136_ToD",61,-0.099978938,-0.048762986,"Bckg135.jpg",299,41,119,3,1,1,90,299,113,108,23,299,"abacus1_tr.png",1,244,244,5.7907,1,8.779,2,1.404,1,"YA","Night","Maheria"
"airfreshener1_tr.png",4,4,0.007759484,0.110965793,6.3996,"Sub136_ToD",61,-0.009694922,0.110813471,"Bckg42.jpg",2,91,105,3,1,1,95,2,156,345,88,2,"airfreshener1_tr.png",1,355,355,2.3751,1,1.3445,1,0.9461,1,"YA","Night","Maheria"
"apple1_tr.png",485,125,0.091119819,-0.063802784,3.8202,"Sub136_ToD",61,0.080017029,-0.077271546,"Bckg81.jpg",114,62,51,2,1,1,56,114,347,32,264,114,"apple1_tr.png",1,134,134,3.546,1,1.6171,1,0.6462,1,"YA","Night","Maheria"
"asparagus1_tr.png",274,274,-0.110965793,0.007759484,2.6716,"Sub136_ToD",61,-0.108385769,-0.025022826,"Bckg134.jpg",263,47,36,1,1,1,5,263,290,137,190,263,"asparagus1_tr.png",1,257,257,4.1962,1,1.5684,1,0.4351,1,"YA","Night","Maheria"
"bbqmachine1_tr.png",159,159,0.03986369,-0.103848462,4.9964,"Sub136_ToD",61,0.062202807,-0.092219453,"Bckg48.jpg",172,40,58,2,1,1,42,172,331,332,338,172,"bbqmachine1_tr.png",1,146,146,5.1265,1,1.8158,1,1.1315,1,"YA","Night","Maheria"
"bed1_tr.png",232,232,-0.087655763,-0.068484188,3.342,"Sub136_ToD",61,-0.095348513,-0.057291167,"Bckg77.jpg",245,120,83,3,1,1,119,245,138,143,160,245,"bed1_tr.png",1,239,239,3.6042,1,1.3849,1,0.6002,1,"YA","Night","Maheria"
"bell1_tr.png",343,343,-0.032522481,0.106376243,3.3583,"Sub136_ToD",61,-0.030661006,0.106927637,"Bckg36.jpg",349,78,94,3,1,1,117,349,287,282,294,349,"bell1_tr.png",1,344,344,5.2944,1,1.4511,1,0.5542,1,"YA","Night","Maheria"
"binder1_tr.png",94,94,0.110965793,-0.007759484,4.3975,"Sub136_ToD",61,0.111168998,-0.003882107,"Bckg82.jpg",91,21,108,3,1,1,109,91,236,320,312,91,"binder1_tr.png",1,452,92,3.7756,1,1.0324,1,0.5867,1,"YA","Night","Maheria"
"bird1_tr.png",36,36,0.065383327,0.089992429,3.4533,"Sub136_ToD",61,-0.066943953,0.088837627,"Bckg2.jpg",39,72,29,1,1,1,29,39,118,137,33,39,"bird1_tr.png",1,-37,323,5.1202,1,2.175,1,0.5711,1,"YA","Night","Maheria"
"bottleofwine1_tr.png",125,125,0.091119819,-0.063802784,2.8095,"Sub136_ToD",61,0.070003561,-0.086447199,"Bckg29.jpg",126,71,25,1,1,1,32,126,55,131,270,126,"bottleofwine1_tr.png",1,141,141,4.6929,1,1.2083,1,1.5752,1,"YA","Night","Maheria"
"breakfast1_tr.png",292,292,-0.103136928,0.041670024,3.1611,"Sub136_ToD",61,-0.095348513,0.057291167,"Bckg89.jpg",300,3,61,2,1,1,50,300,348,149,173,300,"breakfast1_tr.png",1,301,301,4.6674,1,1.1669,1,0.6754,1,"YA","Night","Maheria"
"cabinet1_tr.png",355,355,-0.009694922,0.110813471,3.6874,"Sub136_ToD",61,-0.003882107,0.111168998,"Bckg13.jpg",355,110,5,1,1,1,22,355,291,250,164,355,"cabinet1_tr.png",1,358,358,3.6633,1,1.7745,1,0.8697,1,"YA","Night","Maheria"
"christmasstocking1_tr.png",158,158,0.041670024,-0.103136928,4.9535,"Sub136_ToD",61,0.030661006,-0.106927637,"Bckg136.jpg",165,50,103,3,1,1,105,165,322,246,121,165,"christmasstocking1_tr.png",1,164,164,13.0162,1,1.5428,1,0.8086,1,"YA","Night","Maheria"
"coffeemug1_tr.png",311,311,-0.083951448,0.072977881,2.8168,"Sub136_ToD",61,-0.078656267,0.078656267,"Bckg20.jpg",325,70,95,3,1,1,82,325,253,113,22,325,"coffeemug1_tr.png",1,-45,315,5.236,1,1.8034,1,1.1994,1,"YA","Night","Maheria"
"cookie1_tr.png",200,200,-0.038045213,-0.104528363,2.6839,"Sub136_ToD",61,-0.057291167,0.095348513,"Bckg1.jpg",196,109,104,3,1,1,120,196,142,307,242,196,"cookie1_tr.png",1,329,329,5.1966,1,2.6873,2,0.8645,1,"YA","Night","Maheria"
"cow1_tr.png",358,358,-0.003882107,0.111168998,5.1899,"Sub136_ToD",61,-0.013556351,0.110407618,"Bckg113.jpg",352,24,69,2,1,1,61,352,172,11,137,352,"cow1_tr.png",1,-7,353,2.3398,1,1.1449,1,0.6262,1,"YA","Night","Maheria"
"dog1_tr.png",168,168,0.023127423,-0.10880597,4.8549,"Sub136_ToD",61,0.019316061,-0.109546824,"Bckg23.jpg",167,111,10,1,1,1,35,167,16,26,214,167,"dog1_tr.png",1,170,170,4.4447,1,1.4513,1,0.5577,1,"YA","Night","Maheria"
"dress1_tr.png",81,81,0.109867251,0.017401263,4.1714,"Sub136_ToD",61,0.111219818,-0.001941349,"Bckg96.jpg",83,51,60,2,1,1,70,83,239,71,9,83,"dress1_tr.png",1,91,91,3.8466,1,1.2027,1,1.1177,1,"YA","Night","Maheria"
"encyclopedia1_tr.png",293,293,-0.102393977,0.043463665,4.1917,"Sub136_ToD",61,-0.080017029,0.077271546,"Bckg72.jpg",286,11,73,2,1,1,72,286,151,110,236,286,"encyclopedia1_tr.png",1,314,314,6.6572,1,1.1093,1,0.5896,1,"YA","Night","Maheria"
"fantacan1_tr.png",132,132,0.082665023,-0.074431921,3.3047,"Sub136_ToD",61,0.074431921,-0.082665023,"Bckg86.jpg",126,84,17,1,1,1,19,126,32,278,53,126,"fantacan1_tr.png",1,138,138,4.8376,1,1.4428,1,0.6285,1,"YA","Night","Maheria"
"goggle1_tr.png",23,23,0.043463665,0.102393977,3.8003,"Sub136_ToD",61,0.048762986,0.099978938,"Bckg120.jpg",25,96,44,2,1,1,67,25,157,292,131,25,"goggle1_tr.png",1,386,26,3.6405,1,1.3897,1,1.3346,1,"YA","Night","Maheria"
"handsoap1_tr.png",438,78,0.10880597,0.023127423,3.0928,"Sub136_ToD",61,0.100814742,0.047010686,"Bckg73.jpg",74,57,15,1,1,1,36,74,352,41,5,74,"handsoap1_tr.png",1,65,65,2.7999,1,1.5093,1,0.8467,1,"YA","Night","Maheria"
"hat1_tr.png",233,233,-0.088837627,-0.066943953,1.9744,"Sub136_ToD",61,-0.098216229,-0.052222496,"Bckg133.jpg",235,68,96,3,1,1,83,235,251,330,13,235,"hat1_tr.png",1,242,242,2.9586,1,0.9941,1,0.4716,1,"YA","Night","Maheria"
