"obj1","locresp1","locresp1_adj","respposX1","respposY1","Learning_Loc_Test_rt","participant","condnum","respposX2","respposY2","backgr","obj1loc","TrialID","StudyTrialNum","block","testObj1","testObj1Feat1","TestPracTrialNum","testObj1Feat1TargetVal","testObj1LocStartVal1","testObj1LocStartVal2","testObj1LocStartVal3","testObj1LocTargetVal","testObj1Target","OldImages","locresp2","locresp2_adj","Recall_Loc_Test_rt","Old_New_Test","Old_New_Test_rt","Remember_Test","Remember_Test_rt","Imm_Delay","AgeGroup","ToD_Condition","collected_by"
"abacus1_tr.png",-63,297,"-0.237050994","0.120783514",7.7109,"Sub146_ToD",141,"-0.234906927","-0.124902229","Bckg135.jpg",299,41,37,1,1,1,32,299,113,108,23,299,"abacus1_tr.png",1,-118,242,10.9526,1,2.7547,2,2.4572,1,"YA","Night","Maheria"
"apple1_tr.png",477,117,"0.237050994","-0.120783514",7.37,"Sub146_ToD",141,"0.116628008","0.239122853","Bckg81.jpg",114,62,34,1,1,1,16,114,347,32,264,114,"apple1_tr.png",1,26,26,7.3897,1,1.7473,2,0.6686,1,"YA","Night","Maheria"
"bagel1_tr.png",243,243,"-0.237050994","-0.120783514",3.7926,"Sub146_ToD",141,"-0.243047444","-0.108211694","Bckg43.jpg",246,20,58,2,1,1,42,246,243,284,250,246,"bagel1_tr.png",1,246,246,6.9927,1,2.8294,1,0.5023,1,"YA","Night","Maheria"
"banana1_tr.png",399,39,"0.167429778","0.206758556",6.2304,"Sub146_ToD",141,"0.191379311","0.184812852","Bckg93.jpg",44,114,88,3,1,1,101,44,233,78,338,44,"banana1_tr.png",1,46,46,8.26,1,1.347,1,0.9024,1,"YA","Night","Maheria"
"bandaid1_tr.png",245,245,"-0.241121873","-0.112436976",5.7544,"Sub146_ToD",141,"-0.241121873","-0.112436976","Bckg45.jpg",246,107,48,2,1,1,75,246,143,243,11,246,"bandaid1_tr.png",1,245,245,5.9296,1,1.7084,1,0.6549,1,"YA","Night","Maheria"
"bathingsuit1_tr.png",291,291,"-0.248377719","0.095343273",4.2407,"Sub146_ToD",141,"-0.259229743","0.059847902","Bckg19.jpg",288,65,4,1,1,1,30,288,311,51,176,288,"bathingsuit1_tr.png",1,-77,283,6.7458,1,2.0084,1,0.8861,1,"YA","Night","Maheria"
"bell1_tr.png",355,355,"-0.023187659","0.265036155",3.9982,"Sub146_ToD",141,"-0.00928496","0.26588648","Bckg36.jpg",349,78,72,2,1,1,79,349,287,282,294,349,"bell1_tr.png",1,358,358,4.0161,1,1.6969,1,0.8365,1,"YA","Night","Maheria"
"binder1_tr.png",444,84,"0.264591108","0.027809646",6.5614,"Sub146_ToD",141,"0.263459384","0.037026802","Bckg82.jpg",91,21,60,2,1,1,45,91,236,320,312,91,"binder1_tr.png",1,442,82,7.326,1,1.9231,1,0.9063,1,"YA","Night","Maheria"
"bird1_tr.png",42,42,"0.178021228","0.197712603",7.2521,"Sub146_ToD",141,"0.160112014","-0.212475819","Bckg2.jpg",39,72,10,1,1,1,13,39,118,137,33,39,"bird1_tr.png",1,143,143,3.3371,1,6.5346,2,0.4507,1,"YA","Night","Maheria"
"bottleofwine1_tr.png",119,119,"0.232691305","-0.128982896",9.4272,"Sub146_ToD",141,"[]","[]","Bckg29.jpg",126,71,85,3,1,1,113,126,55,131,270,126,"bottleofwine1_tr.png",1,131,131,2.9628,1,1.3841,1,0.7873,1,"YA","Night","Maheria"
"bow1_tr.png",165,165,"0.068858432","-0.256983165",6.564,"Sub146_ToD",141,"0.181444675","-0.194575592","Bckg54.jpg",172,67,27,1,1,1,33,172,311,5,258,172,"bow1_tr.png",1,137,137,7.6409,1,3.5957,1,0.9041,1,"YA","Night","Maheria"
"bowlingpin1_tr.png",295,295,"-0.241121873","0.112436976",5.3787,"Sub146_ToD",141,"-0.217934214","0.152599179","Bckg34.jpg",301,48,68,2,1,1,60,301,219,51,324,301,"bowlingpin1_tr.png",1,-55,305,7.6967,1,2.4713,1,0.3864,1,"YA","Night","Maheria"
"boxinggloves1_tr.png",277,277,"-0.264065464","0.032423162",7.2062,"Sub146_ToD",141,"-0.244898982","0.10395345","Bckg131.jpg",276,95,82,3,1,1,83,276,159,125,149,276,"boxinggloves1_tr.png",1,293,293,9.4733,1,1.2909,1,0.5857,1,"YA","Night","Maheria"
"cabinet1_tr.png",357,357,"-0.013923905","0.26568394",4.8446,"Sub146_ToD",141,"0.00928496","0.26588648","Bckg13.jpg",355,110,70,2,1,1,70,355,291,250,164,355,"cabinet1_tr.png",1,362,2,5.886,1,1.9427,1,1.1558,1,"YA","Night","Maheria"
"christmasstocking1_tr.png",170,170,"0.046198846","-0.262006675",11.6538,"Sub146_ToD",141,"-0.06436297","-0.258145771","Bckg136.jpg",165,50,24,1,1,1,4,165,322,246,121,165,"christmasstocking1_tr.png",1,194,194,6.0636,1,3.2901,1,0.3688,1,"YA","Night","Maheria"
"clock1_tr.png",128,128,"[]","[]",1.4816,"Sub146_ToD",141,"0.217934214","-0.152599179","Bckg137.jpg",133,76,75,2,1,1,64,133,128,1,280,133,"clock1_tr.png",1,125,125,15.5701,1,4.9337,1,3.948,1,"YA","Night","Maheria"
"coffeemug1_tr.png",317,317,"-0.181444675","0.194575592",5.513,"Sub146_ToD",141,"-0.188124734","0.188124734","Bckg20.jpg",325,70,110,3,1,1,92,325,253,113,22,325,"coffeemug1_tr.png",1,-45,315,6.9241,1,1.3089,2,0.4563,1,"YA","Night","Maheria"
"coke1_tr.png",-39,321,"-0.167429778","0.206758556",4.3156,"Sub146_ToD",141,"-0.174543553","0.200789389","Bckg78.jpg",322,74,31,1,1,1,40,322,31,323,307,322,"coke1_tr.png",1,319,319,6.89,1,1.9934,1,0.8501,1,"YA","Night","Maheria"
"crayon1_tr.png",258,258,"-0.260234751","-0.055314604",5.4981,"Sub146_ToD",141,"-0.26604855","3.25816E-17","Bckg87.jpg",267,33,49,2,1,1,59,267,220,22,283,267,"crayon1_tr.png",1,-90,270,5.1906,1,3.9005,1,1.1395,1,"YA","Night","Maheria"
"dress1_tr.png",441,81,"0.262773051","0.041619163",10.2691,"Sub146_ToD",141,"0.262773051","0.041619163","Bckg96.jpg",83,51,77,2,1,1,66,83,239,71,9,83,"dress1_tr.png",1,81,81,7.5564,1,2.0726,1,0.2694,1,"YA","Night","Maheria"
"eggs1_tr.png",78,78,"0.260234751","0.055314604",4.3286,"Sub146_ToD",141,"0.262773051","0.041619163","Bckg132.jpg",84,28,67,2,1,1,47,84,124,265,170,84,"eggs1_tr.png",1,441,81,9.7792,1,2.5248,1,0.5287,1,"YA","Night","Maheria"
"fireextinguisher1_tr.png",292,292,"-0.24667592","0.099663541",5.3149,"Sub146_ToD",141,"-0.260234751","0.055314604","Bckg88.jpg",294,85,22,1,1,1,24,294,212,94,215,294,"fireextinguisher1_tr.png",1,-78,282,11.2354,1,2.6936,1,0.4495,1,"YA","Night","Maheria"
"goggle1_tr.png",27,27,"0.120783514","0.237050994",8.6419,"Sub146_ToD",141,"-0.178021228","0.197712603","Bckg120.jpg",25,96,102,3,1,1,112,25,157,292,131,25,"goggle1_tr.png",1,318,318,5.1449,1,2.8582,2,0.3387,1,"YA","Night","Maheria"
"hairdryer1_tr.png",60,60,"0.230404803","0.133024275",5.8961,"Sub146_ToD",141,"0.223127089","0.144900426","Bckg79.jpg",63,73,32,1,1,1,7,63,52,27,90,63,"hairdryer1_tr.png",1,57,57,5.2063,1,8.2289,2,2.7393,1,"YA","Night","Maheria"
"hammer1_tr.png",231,231,"-0.206758556","-0.167429778",4.8142,"Sub146_ToD",141,"-0.206758556","-0.167429778","Bckg138.jpg",237,118,17,1,1,1,6,237,139,321,245,237,"hammer1_tr.png",1,231,231,8.8119,1,10.4743,2,0.985,1,"YA","Night","Maheria"
"handbag1_tr.png",425,65,"0.241121873","0.112436976",8.0288,"Sub146_ToD",141,"0.243047444","0.108211694","Bckg97.jpg",66,94,64,2,1,1,72,66,275,244,269,66,"handbag1_tr.png",1,426,66,7.5484,1,2.628,1,1.0176,1,"YA","Night","Maheria"
