"obj1","locresp1","locresp1_adj","respposX1","respposY1","Learning_Loc_Test_rt","participant","condnum","respposX2","respposY2","backgr","obj1loc","TrialID","StudyTrialNum","block","testObj1","testObj1Feat1","TestPracTrialNum","testObj1Feat1TargetVal","testObj1LocStartVal1","testObj1LocStartVal2","testObj1LocStartVal3","testObj1LocTargetVal","testObj1Target","OldImages","locresp2","locresp2_adj","Recall_Loc_Test_rt","Old_New_Test","Old_New_Test_rt","Remember_Test","Remember_Test_rt","Imm_Delay","AgeGroup","ToD_Condition"
"apple1_tr.png",347,347,"[]","[]",3.0577,"Sub134_ToD",164,"[]","[]","Bckg81.jpg",114,62,33,1,1,1,11,114,347,32,264,114,"apple1_tr.png",1,32,32,1.8189,1,2.3189,1,1.5211,1,"OA","Night"
"bandaid1_tr.png",143,143,"[]","[]",1.5909,"Sub134_ToD",164,"[]","[]","Bckg45.jpg",246,107,100,3,1,1,84,246,143,243,11,246,"bandaid1_tr.png",1,243,243,4.1199,1,1.6444,2,1.5392,1,"OA","Night"
"basket1_tr.png",14,14,"[]","[]",1.4721,"Sub134_ToD",164,"[]","[]","Bckg24.jpg",110,8,1,1,1,1,24,110,14,332,96,110,"basket1_tr.png",1,332,332,1.8533,1,1.9054,1,1.9882,1,"OA","Night"
"bed1_tr.png",138,138,"[]","[]",1.5025,"Sub134_ToD",164,"[]","[]","Bckg77.jpg",245,120,64,2,1,1,60,245,138,143,160,245,"bed1_tr.png",1,143,143,2.517,1,2.2201,2,1.4236,1,"OA","Night"
"bike1_tr.png",209,209,"[]","[]",1.2668,"Sub134_ToD",164,"[]","[]","Bckg39.jpg",135,2,73,2,1,1,49,135,209,107,240,135,"bike1_tr.png",1,107,107,2.9666,1,1.9712,1,1.2371,1,"OA","Night"
"bird1_tr.png",118,118,"[]","[]",2.0139,"Sub134_ToD",164,"[]","[]","Bckg2.jpg",39,72,104,3,1,1,81,39,118,137,33,39,"bird1_tr.png",1,137,137,1.0351,1,1.5538,1,0.6551,1,"OA","Night"
"bowlingpin1_tr.png",219,219,"[]","[]",2.4865,"Sub134_ToD",164,"[]","[]","Bckg34.jpg",301,48,11,1,1,1,40,301,219,51,324,301,"bowlingpin1_tr.png",1,51,51,2.3272,1,2.2706,1,2.7328,1,"OA","Night"
"boxinggloves1_tr.png",159,159,"[]","[]",2.387,"Sub134_ToD",164,"[]","[]","Bckg131.jpg",276,95,90,3,1,1,109,276,159,125,149,276,"boxinggloves1_tr.png",1,125,125,3.3252,1,2.023,1,0.8706,1,"OA","Night"
"breakfast1_tr.png",348,348,"[]","[]",0.6495,"Sub134_ToD",164,"[]","[]","Bckg89.jpg",300,3,47,2,1,1,64,300,348,149,173,300,"breakfast1_tr.png",1,149,149,3.1771,1,1.699,1,3.1941,1,"OA","Night"
"cabinet1_tr.png",291,291,"[]","[]",1.0398,"Sub134_ToD",164,"[]","[]","Bckg13.jpg",355,110,62,2,1,1,67,355,291,250,164,355,"cabinet1_tr.png",1,250,250,0.7182,1,1.8801,2,1.8146,1,"OA","Night"
"christmasstocking1_tr.png",322,322,"[]","[]",1.6709,"Sub134_ToD",164,"[]","[]","Bckg136.jpg",165,50,46,2,1,1,74,165,322,246,121,165,"christmasstocking1_tr.png",1,246,246,3.1465,1,5.9285,1,2.3203,1,"OA","Night"
"clock1_tr.png",128,128,"[]","[]",1.4669,"Sub134_ToD",164,"[]","[]","Bckg137.jpg",133,76,82,3,1,1,115,133,128,1,280,133,"clock1_tr.png",1,1,1,2.2193,1,3.2983,1,1.5835,1,"OA","Night"
"coffeemug1_tr.png",253,253,"[]","[]",2.6831,"Sub134_ToD",164,"[]","[]","Bckg20.jpg",325,70,25,1,1,1,12,325,253,113,22,325,"coffeemug1_tr.png",1,113,113,2.6502,1,2.4414,1,5.1729,1,"OA","Night"
"cookie1_tr.png",142,142,"[]","[]",1.6668,"Sub134_ToD",164,"[]","[]","Bckg1.jpg",196,109,70,2,1,1,79,196,142,307,242,196,"cookie1_tr.png",1,307,307,1.6639,1,1.9464,1,1.0337,1,"OA","Night"
"fireextinguisher1_tr.png",212,212,"[]","[]",1.8443,"Sub134_ToD",164,"[]","[]","Bckg88.jpg",294,85,39,1,1,1,2,294,212,94,215,294,"fireextinguisher1_tr.png",1,94,94,2.9143,1,1.8169,1,1.8212,1,"OA","Night"
"goggle1_tr.png",157,157,"[]","[]",2.1268,"Sub134_ToD",164,"[]","[]","Bckg120.jpg",25,96,19,1,1,1,19,25,157,292,131,25,"goggle1_tr.png",1,292,292,4.467,1,2.6273,2,2.1148,1,"OA","Night"
"grater1_tr.png",183,183,"[]","[]",0.7839,"Sub134_ToD",164,"[]","[]","Bckg118.jpg",227,108,118,3,1,1,117,227,183,311,225,227,"grater1_tr.png",1,311,311,1.1432,1,1.6094,1,0.7579,1,"OA","Night"
"hairdryer1_tr.png",52,52,"[]","[]",2.5385,"Sub134_ToD",164,"[]","[]","Bckg79.jpg",63,73,37,1,1,1,6,63,52,27,90,63,"hairdryer1_tr.png",1,27,27,1.8379,1,2.0758,1,2.8668,1,"OA","Night"
"handbag1_tr.png",275,275,"[]","[]",1.6807,"Sub134_ToD",164,"[]","[]","Bckg97.jpg",66,94,4,1,1,1,36,66,275,244,269,66,"handbag1_tr.png",1,244,244,2.9746,1,4.7707,2,2.1027,1,"OA","Night"
"hotdog1_tr.png",327,327,"[]","[]",0.7334,"Sub134_ToD",164,"[]","[]","Bckg126.jpg",152,42,67,2,1,1,76,152,327,275,320,152,"hotdog1_tr.png",1,275,275,3.2231,1,1.5372,1,1.484,1,"OA","Night"
"kite1_tr.png",59,59,"[]","[]",1.2496,"Sub134_ToD",164,"[]","[]","Bckg128.jpg",181,115,36,1,1,1,33,181,59,221,177,181,"kite1_tr.png",1,221,221,1.7378,1,2.1611,1,1.8511,1,"OA","Night"
"lipstick1_tr.png",284,284,"[]","[]",2.0702,"Sub134_ToD",164,"[]","[]","Bckg22.jpg",106,22,81,3,1,1,83,106,284,129,228,106,"lipstick1_tr.png",1,129,129,1.8891,1,1.4771,1,0.653,1,"OA","Night"
"loaf1_tr.png",357,357,"[]","[]",4.1822,"Sub134_ToD",164,"[]","[]","Bckg90.jpg",101,25,83,3,1,1,102,101,357,138,325,101,"loaf1_tr.png",1,138,138,1.6367,1,1.6656,1,0.6348,1,"OA","Night"
"nailpolish1_tr.png",148,148,"[]","[]",0.9054,"Sub134_ToD",164,"[]","[]","Bckg84.jpg",301,32,79,2,1,1,53,301,148,320,226,301,"nailpolish1_tr.png",1,320,320,1.4306,1,1.7091,1,0.8837,1,"OA","Night"
"oven1_tr.png",305,305,"[]","[]",1.284,"Sub134_ToD",164,"[]","[]","Bckg55.jpg",111,9,115,3,1,1,97,111,305,27,70,111,"oven1_tr.png",1,27,27,1.8184,1,2.1004,1,0.8555,1,"OA","Night"
"paintpalette1_tr.png",311,311,"[]","[]",1.1578,"Sub134_ToD",164,"[]","[]","Bckg56.jpg",259,16,59,2,1,1,71,259,311,154,192,259,"paintpalette1_tr.png",1,154,154,1.9366,1,1.9854,1,1.9806,1,"OA","Night"
"pan1_tr.png",89,89,"[]","[]",1.6694,"Sub134_ToD",164,"[]","[]","Bckg58.jpg",133,116,31,1,1,1,27,133,89,30,229,133,"pan1_tr.png",1,30,30,2.1242,1,1.8377,1,2.867,1,"OA","Night"
"penguin1_tr.png",333,333,"[]","[]",0.9006,"Sub134_ToD",164,"[]","[]","Bckg114.jpg",71,7,41,2,1,1,78,71,333,350,66,71,"penguin1_tr.png",1,350,350,2.1219,1,1.4616,1,0.617,1,"OA","Night"
"pickle1_tr.png",65,65,"[]","[]",2.1515,"Sub134_ToD",164,"[]","[]","Bckg66.jpg",150,83,42,2,1,1,54,150,65,78,256,150,"pickle1_tr.png",1,78,78,2.0539,1,1.8393,1,1.1237,1,"OA","Night"
"pin1_tr.png",260,260,"[]","[]",4.2307,"Sub134_ToD",164,"[]","[]","Bckg59.jpg",300,82,6,1,1,1,1,300,260,88,40,300,"pin1_tr.png",1,88,88,3.1165,1,2.2407,2,1.1834,1,"OA","Night"
