"obj1","locresp1","locresp1_adj","respposX1","respposY1","Learning_Loc_Test_rt","participant","condnum","respposX2","respposY2","backgr","obj1loc","TrialID","StudyTrialNum","block","testObj1","testObj1Feat1","TestPracTrialNum","testObj1Feat1TargetVal","testObj1LocStartVal1","testObj1LocStartVal2","testObj1LocStartVal3","testObj1LocTargetVal","testObj1Target","OldImages","locresp2","locresp2_adj","Recall_Loc_Test_rt","Old_New_Test","Old_New_Test_rt","Remember_Test","Remember_Test_rt","Imm_Delay","AgeGroup","ToD_Condition"
"apple1_tr.png",495,135,0.078656267,-0.078656267,4.0327,"Sub144_ToD",84,"0.052222496","-0.098216229","Bckg81.jpg",114,62,25,1,1,1,11,114,347,32,264,114,"apple1_tr.png",1,152,152,5.8989,1,3.9822,2,1.0704,1,"OA","Night"
"bagel1_tr.png",241,241,-0.097289862,-0.053928651,2.7654,"Sub144_ToD",84,"-0.045244066","0.101619837","Bckg43.jpg",246,20,22,1,1,1,31,246,243,284,250,246,"bagel1_tr.png",1,336,336,2.7669,1,3.4686,2,1.7823,1,"OA","Night"
"bandaid1_tr.png",235,235,-0.091119819,-0.063802784,3.6688,"Sub144_ToD",84,"-0.075863288","-0.081353416","Bckg45.jpg",246,107,5,1,1,1,13,246,143,243,11,246,"bandaid1_tr.png",1,223,223,5.8499,1,3.9666,2,0.6548,1,"OA","Night"
"basket1_tr.png",118,118,0.098216229,-0.052222496,4.99,"Sub144_ToD",84,"0.080017029","-0.077271546","Bckg24.jpg",110,8,77,2,1,1,45,110,14,332,96,110,"basket1_tr.png",1,494,134,5.2991,1,3.603,2,0.9727,1,"OA","Night"
"bed1_tr.png",230,230,-0.085212302,-0.071501611,3.9998,"Sub144_ToD",84,"0.091119819","0.063802784","Bckg77.jpg",245,120,31,1,1,1,3,245,138,143,160,245,"bed1_tr.png",1,55,55,5.6041,1,2.1045,2,0.7078,1,"OA","Night"
"bike1_tr.png",139,139,0.072977881,-0.083951448,3.6334,"Sub144_ToD",84,"0.091119819","-0.063802784","Bckg39.jpg",135,2,60,2,1,1,66,135,209,107,240,135,"bike1_tr.png",1,125,125,3.3832,1,2.5319,2,0.9947,1,"OA","Night"
"bird1_tr.png",36,36,0.065383327,0.089992429,4.1709,"Sub144_ToD",84,"-0.036215147","-0.105176423","Bckg2.jpg",39,72,59,2,1,1,54,39,118,137,33,39,"bird1_tr.png",1,199,199,7.3365,1,2.4821,2,0.9992,1,"OA","Night"
"bowls1_tr.png",72,72,0.105792445,0.034374049,4.1155,"Sub144_ToD",84,"-0.111219818","-0.001941349","Bckg103.jpg",76,79,91,3,1,1,112,76,238,207,139,76,"bowls1_tr.png",1,269,269,4.1713,1,1.7323,1,0.8036,1,"OA","Night"
"boxinggloves1_tr.png",285,285,-0.107446459,0.028790192,4.9422,"Sub144_ToD",84,"-0.111084314","0.005821682","Bckg131.jpg",276,95,116,3,1,1,113,276,159,125,149,276,"boxinggloves1_tr.png",1,273,273,6.3726,1,2.5224,2,1.0443,1,"OA","Night"
"cabinet1_tr.png",341,341,-0.036215147,0.105176423,2.6277,"Sub144_ToD",84,"-0.003882107","0.111168998","Bckg13.jpg",355,110,102,3,1,1,106,355,291,250,164,355,"cabinet1_tr.png",1,358,358,7.1094,1,1.773,2,0.8726,1,"OA","Night"
"coffeemug1_tr.png",315,315,-0.078656267,0.078656267,3.6754,"Sub144_ToD",84,"0.066943953","0.088837627","Bckg20.jpg",325,70,38,1,1,1,2,325,253,113,22,325,"coffeemug1_tr.png",1,37,37,3.9984,1,4.3815,2,1.2322,1,"OA","Night"
"coke1_tr.png",-37,323,-0.066943953,0.088837627,2.6208,"Sub144_ToD",84,"0.083951448","0.072977881","Bckg78.jpg",322,74,43,2,1,1,72,322,31,323,307,322,"coke1_tr.png",1,409,49,4.1822,1,2.3854,2,1.0372,1,"OA","Night"
"cookie1_tr.png",210,210,-0.05561838,-0.09633386,3.5675,"Sub144_ToD",84,"-0.060583882","-0.093290997","Bckg1.jpg",196,109,87,3,1,1,101,196,142,307,242,196,"cookie1_tr.png",1,213,213,4.1653,1,2.7677,2,0.8616,1,"OA","Night"
"cucumber1_tr.png",468,108,0.105792445,-0.034374049,4.8505,"Sub144_ToD",84,"0.082665023","-0.074431921","Bckg92.jpg",82,87,117,3,1,1,99,82,286,332,303,82,"cucumber1_tr.png",1,492,132,4.6998,1,3.5661,1,1.1665,1,"OA","Night"
"dress1_tr.png",81,81,0.109867251,0.017401263,5.4192,"Sub144_ToD",84,"0.111219818","-0.001941349","Bckg96.jpg",83,51,8,1,1,1,37,83,239,71,9,83,"dress1_tr.png",1,91,91,5.1508,1,1.7987,1,1.2314,1,"OA","Night"
"eggs1_tr.png",84,84,0.110627393,0.011627408,2.2966,"Sub144_ToD",84,"0.111219818","0.001941349","Bckg132.jpg",84,28,26,1,1,1,28,84,124,265,170,84,"eggs1_tr.png",1,449,89,5.5207,1,2.8469,2,1.6471,1,"OA","Night"
"encyclopedia1_tr.png",291,291,-0.103848462,0.03986369,7.0497,"Sub144_ToD",84,"-0.058946502","0.094334123","Bckg72.jpg",286,11,70,2,1,1,44,286,151,110,236,286,"encyclopedia1_tr.png",1,-32,328,3.928,1,2.6462,2,1.1941,1,"OA","Night"
"granola1_tr.png",200,200,-0.038045213,-0.104528363,4.6604,"Sub144_ToD",84,"0.007759484","-0.110965793","Bckg49.jpg",191,103,61,2,1,1,48,191,262,206,48,191,"granola1_tr.png",1,176,176,3.5664,1,2.8163,1,1.0707,1,"OA","Night"
"grater1_tr.png",215,215,-0.063802784,-0.091119819,3.5419,"Sub144_ToD",84,"[]","[]","Bckg118.jpg",227,108,12,1,1,1,33,227,183,311,225,227,"grater1_tr.png",1,311,311,2.3362,1,1.952,2,3.4232,1,"OA","Night"
"hairdryer1_tr.png",62,62,0.098216229,0.052222496,2.725,"Sub144_ToD",84,"0.066943953","-0.088837627","Bckg79.jpg",63,73,50,2,1,1,53,63,52,27,90,63,"hairdryer1_tr.png",1,143,143,5.0825,1,2.1611,2,0.9575,1,"OA","Night"
"hammer1_tr.png",229,229,-0.083951448,-0.072977881,4.8074,"Sub144_ToD",84,"-0.075863288","-0.081353416","Bckg138.jpg",237,118,68,2,1,1,60,237,139,321,245,237,"hammer1_tr.png",1,223,223,4.2658,1,2.2849,1,1.1733,1,"OA","Night"
"hat1_tr.png",239,239,-0.095348513,-0.057291167,4.0456,"Sub144_ToD",84,"[]","[]","Bckg133.jpg",235,68,47,2,1,1,47,235,251,330,13,235,"hat1_tr.png",1,330,330,0.8568,1,5.9663,2,1.5562,1,"OA","Night"
"highheel1_tr.png",130,130,0.085212302,-0.071501611,2.8,"Sub144_ToD",84,"0.085212302","-0.071501611","Bckg57.jpg",128,77,75,2,1,1,70,128,108,34,194,128,"highheel1_tr.png",1,130,130,4.5535,1,1.878,2,0.8827,1,"OA","Night"
"hotdog1_tr.png",509,149,0.057291167,-0.095348513,4.5528,"Sub144_ToD",84,"-0.099112679","-0.050500432","Bckg126.jpg",152,42,33,1,1,1,15,152,327,275,320,152,"hotdog1_tr.png",1,243,243,5.9172,1,1.4994,2,0.6398,1,"OA","Night"
"iceskates1_tr.png",204,204,-0.045244066,-0.101619837,3.1996,"Sub144_ToD",84,"0.005821682","-0.111084314","Bckg27.jpg",186,64,69,2,1,1,62,186,280,131,293,186,"iceskates1_tr.png",1,177,177,3.5639,1,4.3827,2,1.1216,1,"OA","Night"
"jellybeans1_tr.png",579,219,-0.070003561,-0.086447199,5.3483,"Sub144_ToD",84,"0.068484188","-0.087655763","Bckg46.jpg",235,49,34,1,1,1,25,235,347,110,157,235,"jellybeans1_tr.png",1,142,142,5.3223,1,2.3279,2,0.6716,1,"OA","Night"
"kite1_tr.png",181,181,-0.001941349,-0.111219818,4.3704,"Sub144_ToD",84,"0.072977881","0.083951448","Bckg128.jpg",181,115,100,3,1,1,90,181,59,221,177,181,"kite1_tr.png",1,401,41,6.7666,1,3.3108,2,1.3274,1,"OA","Night"
"lipstick1_tr.png",484,124,0.092219453,-0.062202807,5.3101,"Sub144_ToD",84,"[]","[]","Bckg22.jpg",106,22,107,3,1,1,81,106,284,129,228,106,"lipstick1_tr.png",1,129,129,0.7924,1,3.4094,2,1.4827,1,"OA","Night"
"loaf1_tr.png",469,109,0.105176423,-0.036215147,4.3506,"Sub144_ToD",84,"0.11123676","0","Bckg90.jpg",101,25,39,1,1,1,18,101,357,138,325,101,"loaf1_tr.png",1,90,90,4.1336,1,4.2231,1,1.6001,1,"OA","Night"
"motorcycle1_tr.png",246,246,-0.101619837,-0.045244066,3.9067,"Sub144_ToD",84,"-0.075863288","0.081353416","Bckg100.jpg",260,4,99,3,1,1,82,260,342,17,98,260,"motorcycle1_tr.png",1,-43,317,3.7987,1,1.8724,2,1.3717,1,"OA","Night"
"mouthwash1_tr.png",-19,341,-0.036215147,0.105176423,3.9714,"Sub144_ToD",84,"-0.003882107","0.111168998","Bckg109.jpg",352,100,120,3,1,1,91,352,115,250,226,352,"mouthwash1_tr.png",1,358,358,5.3877,1,1.8832,2,1.1191,1,"OA","Night"
"nailpolish1_tr.png",312,312,-0.082665023,0.074431921,4.9996,"Sub144_ToD",84,"0.085212302","-0.071501611","Bckg84.jpg",301,32,64,2,1,1,58,301,148,320,226,301,"nailpolish1_tr.png",1,490,130,7.6412,1,1.8772,2,0.5803,1,"OA","Night"
"oven1_tr.png",129,129,0.086447199,-0.070003561,4.7985,"Sub144_ToD",84,"-0.017401263","-0.109867251","Bckg55.jpg",111,9,51,2,1,1,69,111,305,27,70,111,"oven1_tr.png",1,189,189,4.36,1,2.5836,2,0.9837,1,"OA","Night"
"paintpalette1_tr.png",251,251,-0.105176423,-0.036215147,2.5756,"Sub144_ToD",84,"0.082665023","0.074431921","Bckg56.jpg",259,16,37,1,1,1,7,259,311,154,192,259,"paintpalette1_tr.png",1,48,48,3.4546,1,2.3186,2,1.0331,1,"OA","Night"
"penguin1_tr.png",439,79,0.109193027,0.021224974,3.2825,"Sub144_ToD",84,"0.110965793","0.007759484","Bckg114.jpg",71,7,97,3,1,1,107,71,333,350,66,71,"penguin1_tr.png",1,86,86,6.6638,1,1.5084,2,1.0531,1,"OA","Night"
"pin1_tr.png",306,306,-0.089992429,0.065383327,4.1152,"Sub144_ToD",84,"-0.077271546","0.080017029","Bckg59.jpg",300,82,67,2,1,1,63,300,260,88,40,300,"pin1_tr.png",1,-44,316,4.8333,1,2.9897,1,0.8512,1,"OA","Night"
"pokerchips1_tr.png",11,11,0.021224974,0.109193027,2.8589,"Sub144_ToD",84,"0.017401263","0.109867251","Bckg127.jpg",11,88,49,2,1,1,77,11,51,229,63,11,"pokerchips1_tr.png",1,369,9,5.5659,1,2.3154,1,1.1328,1,"OA","Night"
"potatochips1_tr.png",18,18,0.034374049,0.105792445,4.918,"Sub144_ToD",84,"-0.007759484","0.110965793","Bckg124.jpg",13,81,36,1,1,1,38,13,164,112,355,13,"potatochips1_tr.png",1,-4,356,4.2987,1,3.2113,2,0.6864,1,"OA","Night"
"present1_tr.png",185,185,-0.009694922,-0.110813471,4.486,"Sub144_ToD",84,"-0.007759484","-0.110965793","Bckg121.jpg",184,46,109,3,1,1,96,184,45,118,188,184,"present1_tr.png",1,184,184,4.0545,1,1.991,1,1.2154,1,"OA","Night"
"radish1_tr.png",213,213,-0.060583882,-0.093290997,3.5844,"Sub144_ToD",84,"-0.05561838","-0.09633386","Bckg112.jpg",221,14,21,1,1,1,23,221,203,64,59,221,"radish1_tr.png",1,-150,210,7.3639,1,2.2204,2,0.8178,1,"OA","Night"
"scarf1_tr.png",273,273,-0.111084314,0.005821682,3.7665,"Sub144_ToD",84,"-0.080017029","-0.077271546","Bckg51.jpg",276,59,113,3,1,1,89,276,231,56,236,276,"scarf1_tr.png",1,-134,226,4.9109,1,1.9335,2,0.9059,1,"OA","Night"
"scrabble1_tr.png",28,28,0.052222496,0.098216229,4.9945,"Sub144_ToD",84,"0.003882107","0.111168998","Bckg91.jpg",15,39,94,3,1,1,111,15,152,156,110,15,"scrabble1_tr.png",1,2,2,5.5985,1,3.4339,2,1.6612,1,"OA","Night"
"sink1_tr.png",177,177,0.005821682,-0.111084314,3.6476,"Sub144_ToD",84,"-0.013556351","0.110407618","Bckg32.jpg",178,112,52,2,1,1,57,178,267,137,336,178,"sink1_tr.png",1,-7,353,4.2344,1,3.499,2,1.1684,1,"OA","Night"
"soccerball1_tr.png",42,42,0.074431921,0.082665023,2.4998,"Sub144_ToD",84,"0.063802784","0.091119819","Bckg101.jpg",43,53,53,2,1,1,74,43,86,145,39,43,"soccerball1_tr.png",1,35,35,4.4425,1,2.4474,1,1.2059,1,"OA","Night"
"spoon1_tr.png",149,149,0.057291167,-0.095348513,4.2382,"Sub144_ToD",84,"0.088837627","-0.066943953","Bckg67.jpg",161,10,46,2,1,1,64,161,301,195,183,161,"spoon1_tr.png",1,127,127,3.3703,1,2.2102,2,0.8827,1,"OA","Night"
"steeringwheel1_tr.png",210,210,-0.05561838,-0.09633386,3.1022,"Sub144_ToD",84,"-0.075863288","-0.081353416","Bckg62.jpg",229,90,19,1,1,1,27,229,132,225,181,229,"steeringwheel1_tr.png",1,223,223,1.6003,1,2.7995,1,1.6,1,"OA","Night"
"suit1_tr.png",273,273,-0.111084314,0.005821682,4.3351,"Sub144_ToD",84,"-0.110813471","-0.009694922","Bckg52.jpg",262,36,6,1,1,1,40,262,153,255,138,262,"suit1_tr.png",1,265,265,5.2754,1,1.5653,1,1.4166,1,"OA","Night"
"sunglasses1_tr.png",399,39,0.070003561,0.086447199,4.6307,"Sub144_ToD",84,"0.060583882","0.093290997","Bckg11.jpg",27,29,96,3,1,1,85,27,287,111,147,27,"sunglasses1_tr.png",1,33,33,4.2528,1,3.3324,1,0.4822,1,"OA","Night"
"telephonebooth1_tr.png",240,240,-0.09633386,-0.05561838,5.2846,"Sub144_ToD",84,"-0.111219818","0.001941349","Bckg107.jpg",214,63,106,3,1,1,118,214,64,281,300,214,"telephonebooth1_tr.png",1,271,271,3.0841,1,1.7152,2,0.9925,1,"OA","Night"
"tennisball1_tr.png",390,30,0.05561838,0.09633386,3.8566,"Sub144_ToD",84,"-0.082665023","0.074431921","Bckg125.jpg",15,31,56,2,1,1,50,15,270,276,311,15,"tennisball1_tr.png",1,312,312,3.4499,1,2.7832,1,0.8151,1,"OA","Night"
"train1_tr.png",127,127,0.088837627,-0.066943953,2.4254,"Sub144_ToD",84,"0.091119819","-0.063802784","Bckg61.jpg",127,104,45,2,1,1,79,127,71,191,165,127,"train1_tr.png",1,125,125,3.6735,1,1.8275,1,1.028,1,"OA","Night"
"umbrella1_tr.png",134,134,0.080017029,-0.077271546,2.9727,"Sub144_ToD",84,"0.062202807","-0.092219453","Bckg50.jpg",134,101,84,3,1,1,104,134,64,344,85,134,"umbrella1_tr.png",1,506,146,5.2063,1,3.2741,1,0.6502,1,"OA","Night"
"vacuum1_tr.png",491,131,0.083951448,-0.072977881,4.8114,"Sub144_ToD",84,"0.080017029","-0.077271546","Bckg60.jpg",108,97,101,3,1,1,120,108,327,356,335,108,"vacuum1_tr.png",1,494,134,5.0491,1,1.7527,2,1.6512,1,"OA","Night"
"washingmachine1_tr.png",330,330,-0.05561838,0.09633386,2.6263,"Sub144_ToD",84,"-0.009694922","0.110813471","Bckg85.jpg",341,34,108,3,1,1,116,341,282,53,158,341,"washingmachine1_tr.png",1,-5,355,3.2078,1,1.4871,2,0.999,1,"OA","Night"
"wheelchair1_tr.png",156,156,0.045244066,-0.101619837,2.8016,"Sub144_ToD",84,"-0.007759484","-0.110965793","Bckg80.jpg",171,52,4,1,1,1,14,171,180,294,263,171,"wheelchair1_tr.png",1,544,184,8.052,1,3.0718,2,1.2325,1,"OA","Night"
"wisk1_tr.png",-50,310,-0.085212302,0.071501611,5.1862,"Sub144_ToD",84,"0.078656267","-0.078656267","Bckg95.jpg",315,23,103,3,1,1,95,315,150,163,135,315,"wisk1_tr.png",1,135,135,4.2014,1,2.4107,2,1.5528,1,"OA","Night"
"woodenbox1_tr.png",333,333,-0.050500432,0.099112679,4.3671,"Sub144_ToD",84,"-0.001941349","-0.111219818","Bckg9.jpg",346,69,27,1,1,1,32,346,209,115,175,346,"woodenbox1_tr.png",1,181,181,5.0996,1,4.1578,2,1.2751,1,"OA","Night"
