"obj1","locresp1","locresp1_adj","respposX1","respposY1","Learning_Loc_Test_rt","participant","condnum","respposX2","respposY2","backgr","obj1loc","TrialID","StudyTrialNum","block","testObj1","testObj1Feat1","TestPracTrialNum","testObj1Feat1TargetVal","testObj1LocStartVal1","testObj1LocStartVal2","testObj1LocStartVal3","testObj1LocTargetVal","testObj1Target","OldImages","locresp2","locresp2_adj","Recall_Loc_Test_rt","Old_New_Test","Old_New_Test_rt","Remember_Test","Remember_Test_rt","Imm_Delay","AgeGroup","ToD_Condition"
"bbqmachine1_tr.png",505,145,"0.129112721","-0.184392075",4.4672,"Sub141_ToD",288,0.098677854,-0.202319582,"Bckg48.jpg",172,40,20,1,1,1,37,172,331,332,338,172,"bbqmachine1_tr.png",1,514,154,8.6175,1,2.2102,1,1.301,1,"OA","Night"
"bottleofwine1_tr.png",117,117,"0.200566602","-0.102193788",3.0669,"Sub141_ToD",288,0.03521358,-0.222329791,"Bckg29.jpg",126,71,29,1,1,1,30,126,55,131,270,126,"bottleofwine1_tr.png",1,171,171,4.8831,1,1.829,2,1.4166,1,"OA","Night"
"bow1_tr.png",513,153,"0.102193788","-0.200566602",5.3851,"Sub141_ToD",288,0.06581321,-0.21526531,"Bckg54.jpg",172,67,56,2,1,1,67,172,311,5,258,172,"bow1_tr.png",1,163,163,5.0671,1,2.267,1,1.4498,1,"OA","Night"
"bowls1_tr.png",448,88,"0.224964034","0.007855917",4.9132,"Sub141_ToD",288,-0.184392075,0.129112721,"Bckg103.jpg",76,79,72,2,1,1,58,76,238,207,139,76,"bowls1_tr.png",1,305,305,3.2178,1,5.7768,2,1.3707,1,"OA","Night"
"breakfast1_tr.png",298,298,"-0.198752527","0.105678593",3.2003,"Sub141_ToD",288,0.153518622,-0.164628567,"Bckg89.jpg",300,3,82,3,1,1,84,300,348,149,173,300,"breakfast1_tr.png",1,137,137,5.5348,1,2.6669,2,0.9844,1,"OA","Night"
"cabinet1_tr.png",331,331,"-0.109131208","0.196877911",3.5591,"Sub141_ToD",288,0.194943323,-0.11255058,"Bckg13.jpg",355,110,116,3,1,1,98,355,291,250,164,355,"cabinet1_tr.png",1,120,120,5.2794,1,3.1157,2,1.051,1,"OA","Night"
"cakemixer1_tr.png",252,252,"-0.214083925","-0.069560084",6.8682,"Sub141_ToD",288,0.22018216,-0.046801163,"Bckg12.jpg",255,117,17,1,1,1,24,255,108,314,330,255,"cakemixer1_tr.png",1,462,102,5.4767,1,6.053,2,1.1689,1,"OA","Night"
"christmasstocking1_tr.png",522,162,"0.069560084","-0.214083925",6.9303,"Sub141_ToD",288,-0.216381123,0.062046289,"Bckg136.jpg",165,50,6,1,1,1,7,165,322,246,121,165,"christmasstocking1_tr.png",1,286,286,6.3645,1,3.1171,1,0.7165,1,"OA","Night"
"clock1_tr.png",128,128,"0.177382135","-0.138586112",1.7679,"Sub141_ToD",288,0.169886002,-0.147679648,"Bckg137.jpg",133,76,84,3,1,1,101,133,128,1,280,133,"clock1_tr.png",1,131,131,3.989,1,2.8176,2,1.1032,1,"OA","Night"
"coke1_tr.png",-41,319,"-0.147679648","0.169886002",3.7509,"Sub141_ToD",288,0.169886002,0.147679648,"Bckg78.jpg",322,74,25,1,1,1,39,322,31,323,307,322,"coke1_tr.png",1,409,49,4.3481,1,4.167,2,1.4841,1,"OA","Night"
"cookie1_tr.png",202,202,"-0.084324379","-0.208710161",3.187,"Sub141_ToD",288,-0.122598879,-0.188785718,"Bckg1.jpg",196,109,42,2,1,1,72,196,142,307,242,196,"cookie1_tr.png",1,213,213,5.744,1,2.1171,1,1.1503,1,"OA","Night"
"eggs1_tr.png",88,88,"0.224964034","0.007855917",4.8169,"Sub141_ToD",288,0.22342329,0.027432931,"Bckg132.jpg",84,28,66,2,1,1,50,84,124,265,170,84,"eggs1_tr.png",1,443,83,5.2882,1,1.6333,1,1.2576,1,"OA","Night"
"fireextinguisher1_tr.png",292,292,"-0.208710161","0.084324379",3.7,"Sub141_ToD",288,-0.161924223,-0.156368405,"Bckg88.jpg",294,85,104,3,1,1,117,294,212,94,215,294,"fireextinguisher1_tr.png",1,226,226,4.1926,1,6.0381,2,1.2173,1,"OA","Night"
"goggle1_tr.png",27,27,"0.102193788","0.200566602",5.7819,"Sub141_ToD",288,0.223868032,0.023529478,"Bckg120.jpg",25,96,1,1,1,1,3,25,157,292,131,25,"goggle1_tr.png",1,444,84,7.7844,1,2.9661,1,1.2037,1,"OA","Night"
"granola1_tr.png",204,204,"-0.09155689","-0.205640142",3.2011,"Sub141_ToD",288,0.105678593,-0.198752527,"Bckg49.jpg",191,103,108,3,1,1,82,191,262,206,48,191,"granola1_tr.png",1,152,152,3.6934,1,1.5673,1,1.1046,1,"OA","Night"
"handbag1_tr.png",429,69,"0.210150037","0.080669041",4.1338,"Sub141_ToD",288,-0.062046289,0.216381123,"Bckg97.jpg",66,94,111,3,1,1,93,66,275,244,269,66,"handbag1_tr.png",1,344,344,4.6666,1,1.8798,2,0.9121,1,"OA","Night"
"hotdog1_tr.png",507,147,"0.122598879","-0.188785718",6.3608,"Sub141_ToD",288,0.115935668,-0.192949354,"Bckg126.jpg",152,42,99,3,1,1,109,152,327,275,320,152,"hotdog1_tr.png",1,149,149,4.2006,1,2.1342,2,1.2844,1,"OA","Night"
