"obj1","locresp1","locresp1_adj","respposX1","respposY1","Learning_Loc_Test_rt","participant","condnum","respposX2","respposY2","backgr","obj1loc","TrialID","StudyTrialNum","block","testObj1","testObj1Feat1","TestPracTrialNum","testObj1Feat1TargetVal","testObj1LocStartVal1","testObj1LocStartVal2","testObj1LocStartVal3","testObj1LocTargetVal","testObj1Target","OldImages","locresp2","locresp2_adj","Recall_Loc_Test_rt","Old_New_Test","Old_New_Test_rt","Remember_Test","Remember_Test_rt","Imm_Delay","AgeGroup","ToD_Condition","collected_by"
"airfreshener1_tr.png",362,2,0.008589544,0.245972349,5.4382,"Sub016_ToD",265,"-0.004295426","0.246084794","Bckg42.jpg",2,91,29,1,1,1,32,2,156,345,88,2,"airfreshener1_tr.png",1,359,359,5.4805,1,1.4936,1,0.6774,1,"YA","Night","Julia"
"apple1_tr.png",115,115,0.223062539,-0.10401577,6.0844,"Sub016_ToD",265,"0.217313075","-0.115547411","Bckg81.jpg",114,62,69,2,1,1,66,114,347,32,264,114,"apple1_tr.png",1,118,118,3.8263,1,2.1469,1,0.5309,1,"YA","Night","Julia"
"banana1_tr.png",403,43,0.167854991,0.180002441,5.8157,"Sub016_ToD",265,"-0.245972349","0.008589544","Bckg93.jpg",44,114,46,2,1,1,42,44,233,78,338,44,"banana1_tr.png",1,272,272,5.3879,1,1.4253,1,1.7176,1,"YA","Night","Julia"
"bed1_tr.png",238,238,-0.208723531,-0.130424938,4.0342,"Sub016_ToD",265,"[]","[]","Bckg77.jpg",245,120,27,1,1,1,27,245,138,143,160,245,"bed1_tr.png",1,143,143,6.9624,1,3.4894,2,3.3038,1,"YA","Night","Julia"
"bell1_tr.png",353,353,-0.029994761,0.244287722,3.1379,"Sub016_ToD",265,"-0.076055967","0.234076198","Bckg36.jpg",349,78,15,1,1,1,7,349,287,282,294,349,"bell1_tr.png",1,342,342,5.4052,1,2.4574,2,1.1681,1,"YA","Night","Julia"
"binder1_tr.png",86,86,0.245522738,0.017168622,5.401,"Sub016_ToD",265,"0.23127929","0.084178777","Bckg82.jpg",91,21,7,1,1,1,2,91,236,320,312,91,"binder1_tr.png",1,430,70,5.9814,1,1.6462,1,1.8818,1,"YA","Night","Julia"
"bird1_tr.png",42,42,0.16468795,0.182904499,2.8113,"Sub016_ToD",265,"0.191272936","0.154889769","Bckg2.jpg",39,72,114,3,1,1,103,39,118,137,33,39,"bird1_tr.png",1,51,51,4.0737,1,1.7591,1,0.8506,1,"YA","Night","Julia"
"bottleofwine1_tr.png",123,123,0.206415512,-0.134047801,4.9179,"Sub016_ToD",265,"-0.21096797","-0.126762345","Bckg29.jpg",126,71,19,1,1,1,26,126,55,131,270,126,"bottleofwine1_tr.png",1,-121,239,7.0937,1,6.6421,2,1.0331,1,"YA","Night","Julia"
"bow1_tr.png",521,161,0.080129576,-0.232713188,4.7985,"Sub016_ToD",265,"0.148120086","-0.196561993","Bckg54.jpg",172,67,20,1,1,1,29,172,311,5,258,172,"bow1_tr.png",1,143,143,3.7835,1,1.6637,2,1.0209,1,"YA","Night","Julia"
"bowlingpin1_tr.png",307,307,-0.196561993,0.148120086,3.4675,"Sub016_ToD",265,"-0.096167636","0.226556753","Bckg34.jpg",301,48,13,1,1,1,20,301,219,51,324,301,"bowlingpin1_tr.png",1,337,337,10.0501,1,2.9881,2,5.4526,1,"YA","Night","Julia"
