"obj1","locresp1","locresp1_adj","respposX1","respposY1","Learning_Loc_Test_rt","participant","condnum","respposX2","respposY2","backgr","obj1loc","TrialID","StudyTrialNum","block","testObj1","testObj1Feat1","TestPracTrialNum","testObj1Feat1TargetVal","testObj1LocStartVal1","testObj1LocStartVal2","testObj1LocStartVal3","testObj1LocTargetVal","testObj1Target","OldImages","locresp2","locresp2_adj","Recall_Loc_Test_rt","Old_New_Test","Old_New_Test_rt","Remember_Test","Remember_Test_rt","Imm_Delay","AgeGroup","ToD_Condition","collected_by"
"abacus1_tr.png",289,289,-0.210973966,0.072644162,6.2022,"Sub118_ToD",86,-0.218254495,0.046391425,"Bckg135.jpg",299,41,94,3,1,1,119,299,113,108,23,299,"abacus1_tr.png",1,282,282,6.1726,1,1.1578,1,0.8363,1,"YA","Morning","Julia"
"airfreshener1_tr.png",0,0,1.36628e-17,0.22313043,5.9112,"Sub118_ToD",86,0.003894163,0.223096446,"Bckg42.jpg",2,91,65,2,1,1,80,2,156,345,88,2,"airfreshener1_tr.png",1,361,1,3.3204,1,1.5651,1,0.5464,1,"YA","Morning","Julia"
"bathingsuit1_tr.png",301,301,-0.191260108,0.114920667,2.9919,"Sub118_ToD",86,-0.210973966,0.072644162,"Bckg19.jpg",288,65,109,3,1,1,99,288,311,51,176,288,"bathingsuit1_tr.png",1,-71,289,5.128,1,1.5991,1,0.847,1,"YA","Morning","Julia"
"bathroomscale1_tr.png",219,219,-0.140420529,-0.173404913,2.6962,"Sub118_ToD",86,-0.178199885,-0.134283245,"Bckg17.jpg",226,17,58,2,1,1,57,226,235,285,318,226,"bathroomscale1_tr.png",1,233,233,6.1097,1,1.7419,1,0.6975,1,"YA","Morning","Julia"
"bbqmachine1_tr.png",165,165,0.057750405,-0.215527445,6.269,"Sub118_ToD",86,0.189225336,0.118241113,"Bckg48.jpg",172,40,116,3,1,1,85,172,331,332,338,172,"bbqmachine1_tr.png",1,418,58,5.7376,1,1.4978,2,0.8048,1,"YA","Morning","Julia"
"bell1_tr.png",345,345,-0.057750405,0.215527445,3.1185,"Sub118_ToD",86,-0.143425476,0.170927826,"Bckg36.jpg",349,78,76,2,1,1,68,349,287,282,294,349,"bell1_tr.png",1,320,320,3.8202,1,2.8397,2,0.9334,1,"YA","Morning","Julia"
"bird1_tr.png",42,42,0.1493034,0.165818224,4.7305,"Sub118_ToD",86,0.191260108,-0.114920667,"Bckg2.jpg",39,72,14,1,1,1,29,39,118,137,33,39,"bird1_tr.png",1,121,121,3.24,1,1.3605,2,0.7741,1,"YA","Morning","Julia"
"bow1_tr.png",163,163,0.065237024,-0.213380691,5.6486,"Sub118_ToD",86,0.050193425,-0.217411612,"Bckg54.jpg",172,67,117,3,1,1,94,172,311,5,258,172,"bow1_tr.png",1,167,167,6.0328,1,3.5089,2,3.9538,1,"YA","Morning","Julia"
"bowlingpin1_tr.png",289,289,-0.210973966,0.072644162,3.7304,"Sub118_ToD",86,-0.213380691,0.065237024,"Bckg34.jpg",301,48,40,1,1,1,6,301,219,51,324,301,"bowlingpin1_tr.png",1,-73,287,6.0674,1,1.402,1,1.6107,1,"YA","Morning","Julia"
"boxinggloves1_tr.png",277,277,-0.22146725,0.027192759,5.0333,"Sub118_ToD",86,-0.178199885,0.134283245,"Bckg131.jpg",276,95,59,2,1,1,41,276,159,125,149,276,"boxinggloves1_tr.png",1,307,307,7.6024,1,1.8342,2,1.4893,1,"YA","Morning","Julia"
"christmasstocking1_tr.png",160,160,0.076315102,-0.209674019,7.1404,"Sub118_ToD",86,0.053980137,-0.216502503,"Bckg136.jpg",165,50,19,1,1,1,35,165,322,246,121,165,"christmasstocking1_tr.png",1,166,166,7.1125,1,1.0868,1,0.8604,1,"YA","Morning","Julia"
"clock1_tr.png",130,130,0.170927826,-0.143425476,2.6416,"Sub118_ToD",86,0.182777748,-0.127982357,"Bckg137.jpg",133,76,4,1,1,1,19,133,128,1,280,133,"clock1_tr.png",1,-235,125,11.919,1,3.0787,1,0.7561,1,"YA","Morning","Julia"
"cucumber1_tr.png",432,72,0.212209649,0.068951095,5.6383,"Sub118_ToD",86,0.214486736,-0.061503082,"Bckg92.jpg",82,87,82,3,1,1,103,82,286,332,303,82,"cucumber1_tr.png",1,466,106,5.2243,1,1.7941,2,0.7345,1,"YA","Morning","Julia"
"encyclopedia1_tr.png",285,285,-0.215527445,0.057750405,5.9002,"Sub118_ToD",86,-0.22095894,0.031053754,"Bckg72.jpg",286,11,52,2,1,1,45,286,151,110,236,286,"encyclopedia1_tr.png",1,278,278,6.1311,1,1.3248,1,0.6802,1,"YA","Morning","Julia"
"goggle1_tr.png",27,27,0.101299095,0.198810669,4.79,"Sub118_ToD",86,0.111565215,0.193236621,"Bckg120.jpg",25,96,92,3,1,1,90,25,157,292,131,25,"goggle1_tr.png",1,390,30,4.4781,1,1.4414,1,0.7027,1,"YA","Morning","Julia"
"hammer1_tr.png",237,237,-0.187132924,-0.121525542,3.9365,"Sub118_ToD",86,-0.187132924,0.121525542,"Bckg138.jpg",237,118,100,3,1,1,92,237,139,321,245,237,"hammer1_tr.png",1,303,303,6.16,1,4.1214,2,0.8592,1,"YA","Morning","Julia"
"handbag1_tr.png",443,83,0.22146725,0.027192759,7.6474,"Sub118_ToD",86,0.203839791,-0.090755322,"Bckg97.jpg",66,94,38,1,1,1,18,66,275,244,269,66,"handbag1_tr.png",1,114,114,7.2274,1,4.3079,2,1.2902,1,"YA","Morning","Julia"
"jellybeans1_tr.png",239,239,-0.191260108,-0.114920667,5.6566,"Sub118_ToD",86,0.206882932,0.08358613,"Bckg46.jpg",235,49,68,2,1,1,44,235,347,110,157,235,"jellybeans1_tr.png",1,68,68,5.8069,1,1.4608,2,1.2993,1,"YA","Morning","Julia"
"lei1_tr.png",52,52,0.175829178,0.13737281,4.5707,"Sub118_ToD",86,0.170927826,0.143425476,"Bckg119.jpg",49,5,56,2,1,1,67,49,174,32,226,49,"lei1_tr.png",1,50,50,3.7112,1,1.2841,1,0.5909,1,"YA","Morning","Julia"
"loaf1_tr.png",459,99,0.220383324,-0.034905289,4.7691,"Sub118_ToD",86,-0.076315102,-0.209674019,"Bckg90.jpg",101,25,93,3,1,1,115,101,357,138,325,101,"loaf1_tr.png",1,200,200,3.9244,1,1.3871,1,0.6563,1,"YA","Morning","Julia"
"nailpolish1_tr.png",278,278,-0.22095894,0.031053754,5.5525,"Sub118_ToD",86,-0.193236621,0.111565215,"Bckg84.jpg",301,32,66,2,1,1,65,301,148,320,226,301,"nailpolish1_tr.png",1,300,300,3.9036,1,1.4181,1,0.7055,1,"YA","Morning","Julia"
"partyhats1_tr.png",57,57,0.187132924,0.121525542,6.1702,"Sub118_ToD",86,0.163187266,0.152174587,"Bckg110.jpg",52,18,35,1,1,1,4,52,175,231,196,52,"partyhats1_tr.png",1,407,47,8.0559,1,1.3513,1,0.7867,1,"YA","Morning","Julia"
"penguin1_tr.png",435,75,0.215527445,0.057750405,6.1927,"Sub118_ToD",86,0.214486736,0.061503082,"Bckg114.jpg",71,7,62,2,1,1,50,71,333,350,66,71,"penguin1_tr.png",1,434,74,4.0857,1,1.2171,1,0.7631,1,"YA","Morning","Julia"
"pickle1_tr.png",157,157,0.087184005,-0.205392644,5.2442,"Sub118_ToD",86,0.143425476,-0.170927826,"Bckg66.jpg",150,83,17,1,1,1,15,150,65,78,256,150,"pickle1_tr.png",1,140,140,4.4484,1,1.4524,1,0.5821,1,"YA","Morning","Julia"
"pin1_tr.png",296,296,-0.200548302,0.097813942,2.8234,"Sub118_ToD",86,-0.200548302,-0.097813942,"Bckg59.jpg",300,82,64,2,1,1,46,300,260,88,40,300,"pin1_tr.png",1,244,244,6.3509,1,3.1132,1,0.7965,1,"YA","Morning","Julia"
"pinecone1_tr.png",166,166,0.053980137,-0.216502503,4.2719,"Sub118_ToD",86,0.034905289,-0.220383324,"Bckg10.jpg",167,55,31,1,1,1,1,167,204,167,102,167,"pinecone1_tr.png",1,171,171,3.2973,1,1.4621,1,0.6836,1,"YA","Morning","Julia"
"pizza1_tr.png",33,33,0.121525542,0.187132924,4.7092,"Sub118_ToD",86,0.114920667,0.191260108,"Bckg83.jpg",31,80,108,3,1,1,98,31,153,237,175,31,"pizza1_tr.png",1,391,31,6.5563,1,2.951,1,0.7153,1,"YA","Morning","Julia"
"plant1_tr.png",229,229,-0.168398673,-0.146386733,2.5781,"Sub118_ToD",86,-0.050193425,0.217411612,"Bckg116.jpg",229,75,50,2,1,1,73,229,191,233,122,229,"plant1_tr.png",1,347,347,5.4752,1,1.5872,2,0.8342,1,"YA","Morning","Julia"
"rollingpin1_tr.png",-130,230,-0.170927826,-0.143425476,5.7053,"Sub118_ToD",86,-0.165818224,-0.1493034,"Bckg69.jpg",228,89,55,2,1,1,71,228,12,120,126,228,"rollingpin1_tr.png",1,228,228,6.716,1,1.1665,1,0.6177,1,"YA","Morning","Julia"
"scarf1_tr.png",275,275,-0.222281351,0.019447098,3.0353,"Sub118_ToD",86,0.22095894,0.031053754,"Bckg51.jpg",276,59,111,3,1,1,102,276,231,56,236,276,"scarf1_tr.png",1,82,82,3.0709,1,2.3634,2,1.4529,1,"YA","Morning","Julia"
"seashell1_tr.png",200,200,-0.076315102,-0.209674019,3.3804,"Sub118_ToD",86,-0.193236621,-0.111565215,"Bckg8.jpg",205,13,107,3,1,1,96,205,224,134,59,205,"seashell1_tr.png",1,240,240,4.8635,1,1.3157,2,0.7128,1,"YA","Morning","Julia"
"skippingrope1_tr.png",59,59,0.191260108,0.114920667,4.0595,"Sub118_ToD",86,0.003894163,0.223096446,"Bckg7.jpg",60,45,18,1,1,1,24,60,87,213,277,60,"skippingrope1_tr.png",1,361,1,7.2579,1,1.8286,2,0.8979,1,"YA","Morning","Julia"
"slide1_tr.png",56,56,0.18498351,0.124772953,4.1872,"Sub118_ToD",86,0.178199885,0.134283245,"Bckg94.jpg",44,44,36,1,1,1,16,44,4,217,28,44,"slide1_tr.png",1,53,53,8.4869,1,1.7283,1,1.8162,1,"YA","Morning","Julia"
"soccerball1_tr.png",46,46,0.160506599,0.154999421,4.5858,"Sub118_ToD",86,0.173404913,0.140420529,"Bckg101.jpg",43,53,33,1,1,1,27,43,86,145,39,43,"soccerball1_tr.png",1,51,51,5.6118,1,2.6767,1,0.6441,1,"YA","Morning","Julia"
"starfish1_tr.png",83,83,0.22146725,0.027192759,4.9161,"Sub118_ToD",86,-0.187132924,-0.121525542,"Bckg106.jpg",77,54,103,3,1,1,109,77,197,61,78,77,"starfish1_tr.png",1,237,237,6.1129,1,2.2262,2,0.6651,1,"YA","Morning","Julia"
