"obj1","locresp1","locresp1_adj","respposX1","respposY1","Learning_Loc_Test_rt","participant","condnum","respposX2","respposY2","backgr","obj1loc","TrialID","StudyTrialNum","block","testObj1","testObj1Feat1","TestPracTrialNum","testObj1Feat1TargetVal","testObj1LocStartVal1","testObj1LocStartVal2","testObj1LocStartVal3","testObj1LocTargetVal","testObj1Target","OldImages","locresp2","locresp2_adj","Recall_Loc_Test_rt","Old_New_Test","Old_New_Test_rt","Remember_Test","Remember_Test_rt","Imm_Delay","AgeGroup","ToD_Condition"
"abacus1_tr.png",-61,299,"-0.199176096","0.110405113",6.517,"Sub005_ToD",251,-0.197218926,0.1138644,"Bckg135.jpg",299,41,45,2,1,1,78,299,113,108,23,299,"abacus1_tr.png",1,-60,300,8.331,1,1.532,1,2.141,1,"OA","Morning"
"bagel1_tr.png",243,243,"[]","[]",1.326,"Sub005_ToD",251,-0.146381251,-0.174450382,"Bckg43.jpg",246,20,95,3,1,1,111,246,243,284,250,246,"bagel1_tr.png",1,220,220,5.346,1,1.399,1,0.572,1,"OA","Morning"
"banana1_tr.png",401,41,"0.149403535","0.171869107",6.153,"Sub005_ToD",251,0.140203849,0.179452743,"Bckg93.jpg",44,114,71,2,1,1,67,44,233,78,338,44,"banana1_tr.png",1,38,38,5.026,1,1.513,1,1.334,1,"OA","Morning"
"bandaid1_tr.png",237,237,"-0.190989442","-0.124029994",5.966,"Sub005_ToD",251,-0.186544512,-0.130619874,"Bckg45.jpg",246,107,119,3,1,1,96,246,143,243,11,246,"bandaid1_tr.png",1,235,235,5.114,1,1.503,1,0.378,1,"OA","Morning"
"basket1_tr.png",116,116,"0.20468129","-0.099829735",4.919,"Sub005_ToD",251,0.197218926,-0.1138644,"Bckg24.jpg",110,8,84,3,1,1,87,110,14,332,96,110,"basket1_tr.png",1,480,120,10.315,1,2.332,2,2.228,1,"OA","Morning"
"bed1_tr.png",242,242,"-0.201072596","-0.106912196",7.154,"Sub005_ToD",251,-0.166550301,-0.155310668,"Bckg77.jpg",245,120,65,2,1,1,76,245,138,143,160,245,"bed1_tr.png",1,227,227,15.96,1,1.999,2,3.128,1,"OA","Morning"
"binder1_tr.png",110,110,"0.213995073","-0.077887837",7.112,"Sub005_ToD",251,0.213995073,-0.077887837,"Bckg82.jpg",91,21,2,1,1,1,39,91,236,320,312,91,"binder1_tr.png",1,470,110,11.172,1,2.357,1,1.236,1,"OA","Morning"
"bow1_tr.png",525,165,"0.058940551","-0.219969129",7.222,"Sub005_ToD",251,0.124029994,-0.190989442,"Bckg54.jpg",172,67,20,1,1,1,34,172,311,5,258,172,"bow1_tr.png",1,147,147,7.71,1,2.51,1,0.905,1,"OA","Morning"
"bowls1_tr.png",448,88,"0.227590074","0.007947621",7.844,"Sub005_ToD",251,0.227694116,0.003974416,"Bckg103.jpg",76,79,80,2,1,1,41,76,238,207,139,76,"bowls1_tr.png",1,89,89,7.765,1,1.85,1,1.455,1,"OA","Morning"
"cakemixer1_tr.png",264,264,"-0.226481278","-0.023804142",6.208,"Sub005_ToD",251,-0.2277288,-2.78887e-17,"Bckg12.jpg",255,117,64,2,1,1,72,255,108,314,330,255,"cakemixer1_tr.png",1,270,270,6.445,1,4.039,1,1.151,1,"OA","Morning"
