"obj1","locresp1","locresp1_adj","respposX1","respposY1","Learning_Loc_Test_rt","participant","condnum","respposX2","respposY2","backgr","obj1loc","TrialID","StudyTrialNum","block","testObj1","testObj1Feat1","TestPracTrialNum","testObj1Feat1TargetVal","testObj1LocStartVal1","testObj1LocStartVal2","testObj1LocStartVal3","testObj1LocTargetVal","testObj1Target","OldImages","locresp2","locresp2_adj","Recall_Loc_Test_rt","Old_New_Test","Old_New_Test_rt","Remember_Test","Remember_Test_rt","Imm_Delay","AgeGroup","ToD_Condition"
"abacus1_tr.png",305,305,-0.197844805,0.138532424,6.1874,"Sub143_ToD",62,-0.179487244,0.16161104,"Bckg135.jpg",299,41,102,3,1,1,101,299,113,108,23,299,"abacus1_tr.png",1,-48,312,6.2566,1,1.6218,1,0.5852,1,"OA","Night"
"airfreshener1_tr.png",0,0,1.47891e-17,0.24152391,6.8573,"Sub143_ToD",62,-0.004215173,0.241487125,"Bckg42.jpg",2,91,55,2,1,1,77,2,156,345,88,2,"airfreshener1_tr.png",1,359,359,3.1931,1,1.3239,1,0.5565,1,"OA","Night"
"bagel1_tr.png",241,241,-0.211241571,-0.117093115,2.3992,"Sub143_ToD",62,0.220643071,-0.098236624,"Bckg43.jpg",246,20,66,2,1,1,72,246,243,284,250,246,"bagel1_tr.png",1,474,114,10.1119,1,2.1036,2,1.307,1,"OA","Night"
"banana1_tr.png",37,37,0.145352717,0.192889571,5.5085,"Sub143_ToD",62,0.120761955,0.209165842,"Bckg93.jpg",44,114,3,1,1,1,35,44,233,78,338,44,"banana1_tr.png",1,30,30,6.5036,1,1.7249,1,0.783,1,"OA","Night"
"basket1_tr.png",118,118,0.213252955,-0.113388607,8.7669,"Sub143_ToD",62,0.179487244,-0.16161104,"Bckg24.jpg",110,8,26,1,1,1,20,110,14,332,96,110,"basket1_tr.png",1,492,132,6.1343,1,1.2296,1,0.5969,1,"OA","Night"
"bed1_tr.png",236,236,-0.200232396,-0.135058456,4.0193,"Sub143_ToD",62,-0.192889571,0.145352717,"Bckg77.jpg",245,120,87,3,1,1,97,245,138,143,160,245,"bed1_tr.png",1,307,307,5.9168,1,2.0621,2,1.0483,1,"OA","Night"
"bird1_tr.png",42,42,0.16161104,0.179487244,3.1697,"Sub143_ToD",62,0.09437091,0.222323931,"Bckg2.jpg",39,72,32,1,1,1,32,39,118,137,33,39,"bird1_tr.png",1,23,23,6.7906,1,1.7977,1,0.5912,1,"OA","Night"
"bowlingpin1_tr.png",303,303,-0.202558995,0.131543349,3.5141,"Sub143_ToD",62,-0.241487125,-0.004215173,"Bckg34.jpg",301,48,85,3,1,1,117,301,219,51,324,301,"bowlingpin1_tr.png",1,-91,269,8.2214,1,1.3933,1,1.4382,1,"OA","Night"
"breakfast1_tr.png",308,308,-0.190323438,0.148696967,4.6785,"Sub143_ToD",62,-0.225481995,0.086554428,"Bckg89.jpg",300,3,40,1,1,1,13,300,348,149,173,300,"breakfast1_tr.png",1,291,291,5.6922,1,1.3426,1,0.7211,1,"OA","Night"
"cakemixer1_tr.png",252,252,-0.229702888,-0.074634993,5.0193,"Sub143_ToD",62,0.195396948,0.141964192,"Bckg12.jpg",255,117,96,3,1,1,104,255,108,314,330,255,"cakemixer1_tr.png",1,414,54,5.2897,1,3.3163,1,1.2364,1,"OA","Night"
