"obj1","locresp1","locresp1_adj","respposX1","respposY1","Learning_Loc_Test_rt","participant","condnum","respposX2","respposY2","backgr","obj1loc","TrialID","StudyTrialNum","block","testObj1","testObj1Feat1","TestPracTrialNum","testObj1Feat1TargetVal","testObj1LocStartVal1","testObj1LocStartVal2","testObj1LocStartVal3","testObj1LocTargetVal","testObj1Target","OldImages","locresp2","locresp2_adj","Recall_Loc_Test_rt","Old_New_Test","Old_New_Test_rt","Remember_Test","Remember_Test_rt","Imm_Delay","AgeGroup","ToD_Condition"
"abacus1_tr.png",-61,299,"-0.208943386","0.11581921",6.6778,"Sub025_ToD",189,0.218242602,0.097167867,"Bckg135.jpg",299,41,15,1,1,1,32,299,113,108,23,299,"abacus1_tr.png",1,66,66,8.4252,1,6.9583,2,2.1739,1,"OA","Morning"
"airfreshener1_tr.png",0,0,"1.46282E-17","0.23889627",9.7278,"Sub025_ToD",189,-0.004169315,0.238859885,"Bckg42.jpg",2,91,41,2,1,1,43,2,156,345,88,2,"airfreshener1_tr.png",1,359,359,7.0096,1,2.4425,1,0.7965,1,"OA","Morning"
"apple1_tr.png",465,105,"0.230756077","-0.061830904",4.785,"Sub025_ToD",189,0.235266899,-0.041483902,"Bckg81.jpg",114,62,92,3,1,1,108,114,347,32,264,114,"apple1_tr.png",1,100,100,11.6735,1,1.8021,1,1.184,1,"OA","Morning"
"banana1_tr.png",43,43,"0.162926864","0.174717671",7.5778,"Sub025_ToD",189,0.016664561,-0.238314331,"Bckg93.jpg",44,114,40,1,1,1,28,44,233,78,338,44,"banana1_tr.png",1,176,176,9.9757,1,3.2415,2,2.4878,1,"OA","Morning"
"bandaid1_tr.png",247,247,"-0.219905176","-0.093344209",4.4631,"Sub025_ToD",189,-0.20035527,-0.130112234,"Bckg45.jpg",246,107,95,3,1,1,102,246,143,243,11,246,"bandaid1_tr.png",1,237,237,10.5736,1,2.3237,1,0.5667,1,"OA","Morning"
"bbqmachine1_tr.png",531,171,"0.03737161","-0.23595506",6.6116,"Sub025_ToD",189,-0.049669327,-0.233675813,"Bckg48.jpg",172,40,84,3,1,1,92,172,331,332,338,172,"bbqmachine1_tr.png",1,552,192,11.9219,1,2.1346,1,0.6607,1,"OA","Morning"
"bird1_tr.png",46,46,"0.171847595","0.165951294",5.2963,"Sub025_ToD",189,0.195692368,0.137025271,"Bckg2.jpg",39,72,89,3,1,1,93,39,118,137,33,39,"bird1_tr.png",1,55,55,4.6646,1,1.8981,1,1.018,1,"OA","Morning"
"bowlingpin1_tr.png",295,295,"-0.21651355","0.100961926",5.8153,"Sub025_ToD",189,0.03737161,0.23595506,"Bckg34.jpg",301,48,65,2,1,1,53,301,219,51,324,301,"bowlingpin1_tr.png",1,9,9,8.4348,1,2.5258,2,1.6874,1,"OA","Morning"
"boxinggloves1_tr.png",265,265,"-0.237987198","-0.020821182",4.9499,"Sub025_ToD",189,-0.232773374,0.053739968,"Bckg131.jpg",276,95,105,3,1,1,96,276,159,125,149,276,"boxinggloves1_tr.png",1,283,283,12.5944,1,2.1189,1,1.1799,1,"OA","Morning"
"breakfast1_tr.png",306,306,"-0.193271142","0.140419704",5.7625,"Sub025_ToD",189,-0.225880861,0.077777018,"Bckg89.jpg",300,3,46,2,1,1,66,300,348,149,173,300,"breakfast1_tr.png",1,289,289,7.462,1,2.1011,1,1.2679,1,"OA","Morning"
