"obj1","locresp1","locresp1_adj","respposX1","respposY1","Learning_Loc_Test_rt","participant","condnum","respposX2","respposY2","backgr","obj1loc","TrialID","StudyTrialNum","block","testObj1","testObj1Feat1","TestPracTrialNum","testObj1Feat1TargetVal","testObj1LocStartVal1","testObj1LocStartVal2","testObj1LocStartVal3","testObj1LocTargetVal","testObj1Target","OldImages","locresp2","locresp2_adj","Recall_Loc_Test_rt","Old_New_Test","Old_New_Test_rt","Remember_Test","Remember_Test_rt","Imm_Delay","AgeGroup","ToD_Condition","collected_by"
"basket1_tr.png",110,110,0.206793316,-0.075266612,3.6264,"Sub120_ToD",200,"-0.213527983","-0.053238506","Bckg24.jpg",110,8,107,3,1,1,109,110,14,332,96,110,"basket1_tr.png",1,256,256,2.5409,1,1.0901,2,0.5092,1,"YA","Night","Julia"
"bike1_tr.png",129,129,0.171022509,-0.138491297,3.6541,"Sub120_ToD",200,"0.150083867","-0.160945243","Bckg39.jpg",135,2,10,1,1,1,25,135,209,107,240,135,"bike1_tr.png",1,137,137,5.2842,1,2.0289,2,1.7867,1,"YA","Night","Julia"
"bottleofwine1_tr.png",125,125,0.180266572,-0.126224012,3.8586,"Sub120_ToD",200,"0.175751604","-0.132438333","Bckg29.jpg",126,71,116,3,1,1,105,126,55,131,270,126,"bottleofwine1_tr.png",1,127,127,3.2819,1,1.2966,1,0.6241,1,"YA","Night","Julia"
"boxinggloves1_tr.png",279,279,-0.217355487,0.034425727,5.7032,"Sub120_ToD",200,"-0.212566322","-0.056956974","Bckg131.jpg",276,95,78,2,1,1,55,276,159,125,149,276,"boxinggloves1_tr.png",1,255,255,3.6598,1,1.1195,2,0.371,1,"YA","Night","Julia"
"christmasstocking1_tr.png",514,154,0.096470081,-0.197792977,5.1775,"Sub120_ToD",200,"0.110032425","-0.190581751","Bckg136.jpg",165,50,29,1,1,1,28,165,322,246,121,165,"christmasstocking1_tr.png",1,150,150,3.3094,1,1.1829,1,0.486,1,"YA","Night","Julia"
"clock1_tr.png",130,130,0.168579455,-0.141454959,1.4652,"Sub120_ToD",200,"[]","[]","Bckg137.jpg",133,76,86,3,1,1,104,133,128,1,280,133,"clock1_tr.png",1,1,1,0.7974,1,0.8798,2,0.5003,1,"YA","Night","Julia"
"coffeemug1_tr.png",315,315,-0.155609348,0.155609348,2.6174,"Sub120_ToD",200,"-0.150083867","0.160945243","Bckg20.jpg",325,70,85,3,1,1,89,325,253,113,22,325,"coffeemug1_tr.png",1,317,317,6.883,1,0.9727,1,0.467,1,"YA","Night","Julia"
"coke1_tr.png",-31,329,-0.113341777,0.188632393,2.1505,"Sub120_ToD",200,"-0.078864189","0.205448237","Bckg78.jpg",322,74,9,1,1,1,18,322,31,323,307,322,"coke1_tr.png",1,339,339,2.0472,1,0.9611,1,0.3672,1,"YA","Night","Julia"
"dress1_tr.png",75,75,0.212566322,0.056956974,7.0238,"Sub120_ToD",200,"0.219763259","-0.011517304","Bckg96.jpg",83,51,21,1,1,1,36,83,239,71,9,83,"dress1_tr.png",1,93,93,2.6292,1,2.2957,1,0.44,1,"YA","Night","Julia"
"encyclopedia1_tr.png",283,283,-0.214424602,0.04950382,4.7299,"Sub120_ToD",200,"-0.211539911","0.060658093","Bckg72.jpg",286,11,80,2,1,1,51,286,151,110,236,286,"encyclopedia1_tr.png",1,286,286,5.2267,1,1.0808,1,0.65,1,"YA","Night","Julia"
"fantacan1_tr.png",128,128,0.173413468,-0.13548545,3.0402,"Sub120_ToD",200,"0.158301405","-0.15286989","Bckg86.jpg",126,84,71,2,1,1,60,126,32,278,53,126,"fantacan1_tr.png",1,134,134,4.7761,1,0.6623,1,0.8235,1,"YA","Night","Julia"
"goggle1_tr.png",27,27,0.099907351,0.196079217,4.3133,"Sub120_ToD",200,"0.201039244","-0.089508438","Bckg120.jpg",25,96,102,3,1,1,100,25,157,292,131,25,"goggle1_tr.png",1,114,114,4.4307,1,1.215,1,0.3391,1,"YA","Night","Julia"
"highheel1_tr.png",124,124,0.182442029,-0.123058702,1.774,"Sub120_ToD",200,"0.217923194","0.030627108","Bckg57.jpg",128,77,56,2,1,1,50,128,108,34,194,128,"highheel1_tr.png",1,82,82,4.5621,1,2.9465,1,2.9702,1,"YA","Night","Julia"
"hotdog1_tr.png",513,153,0.099907351,-0.196079217,4.6147,"Sub120_ToD",200,"-0.034425727","-0.217355487","Bckg126.jpg",152,42,39,1,1,1,16,152,327,275,320,152,"hotdog1_tr.png",1,189,189,3.9383,1,1.4081,2,0.6341,1,"YA","Night","Julia"
"jackolantern1_tr.png",53,53,0.175751604,0.132438333,4.2257,"Sub120_ToD",200,"0.13548545","0.173413468","Bckg21.jpg",51,93,118,3,1,1,116,51,161,66,118,51,"jackolantern1_tr.png",1,38,38,2.0293,1,0.9242,1,0.3517,1,"YA","Night","Julia"
"kite1_tr.png",165,165,0.056956974,-0.212566322,3.7289,"Sub120_ToD",200,"0.034425727","-0.217355487","Bckg128.jpg",181,115,2,1,1,1,32,181,59,221,177,181,"kite1_tr.png",1,171,171,2.1872,1,1.6854,2,0.5416,1,"YA","Night","Julia"
"loaf1_tr.png",465,105,0.212566322,-0.056956974,3.3331,"Sub120_ToD",200,"0.20929411","-0.068003779","Bckg90.jpg",101,25,67,2,1,1,43,101,357,138,325,101,"loaf1_tr.png",1,108,108,3.2971,1,2.0663,1,0.4976,1,"YA","Night","Julia"
"mouthwash1_tr.png",343,343,-0.064340735,0.210449063,5.8116,"Sub120_ToD",200,"-0.068003779","0.20929411","Bckg109.jpg",352,100,19,1,1,1,8,352,115,250,226,352,"mouthwash1_tr.png",1,342,342,3.4511,1,1.3412,1,0.4218,1,"YA","Night","Julia"
"paintpalette1_tr.png",249,249,-0.205448237,-0.078864189,2.5835,"Sub120_ToD",200,"-0.217923194","-0.030627108","Bckg56.jpg",259,16,69,2,1,1,69,259,311,154,192,259,"paintpalette1_tr.png",1,262,262,12.1047,1,1.2186,1,0.9514,1,"YA","Night","Julia"
"penguin1_tr.png",429,69,0.205448237,0.078864189,3.8761,"Sub120_ToD",200,"0.163540055","0.147252127","Bckg114.jpg",71,7,95,3,1,1,119,71,333,350,66,71,"penguin1_tr.png",1,408,48,2.9143,1,1.0858,2,0.5187,1,"YA","Night","Julia"
"pickle1_tr.png",139,139,0.144375532,-0.166085051,4.2851,"Sub120_ToD",200,"0.178036204","-0.129350873","Bckg66.jpg",150,83,43,2,1,1,45,150,65,78,256,150,"pickle1_tr.png",1,126,126,2.6969,1,0.996,1,0.5322,1,"YA","Night","Julia"
"pin1_tr.png",312,312,-0.163540055,0.147252127,5.3329,"Sub120_ToD",200,"[]","[]","Bckg59.jpg",300,82,53,2,1,1,76,300,260,88,40,300,"pin1_tr.png",1,88,88,0.9616,1,1.7098,2,0.8663,1,"YA","Night","Julia"
"podium1_tr.png",-9,351,-0.034425727,0.217355487,3.5517,"Sub120_ToD",200,"-0.060658093","0.211539911","Bckg75.jpg",356,113,31,1,1,1,21,356,73,322,182,356,"podium1_tr.png",1,344,344,2.3419,1,1.5925,1,0.3959,1,"YA","Night","Julia"
"popcorn1_tr.png",137,137,0.150083867,-0.160945243,4.0286,"Sub120_ToD",200,"0.075266612","-0.206793316","Bckg76.jpg",144,15,44,2,1,1,63,144,211,30,310,144,"popcorn1_tr.png",1,160,160,3.7439,1,0.9234,1,0.4182,1,"YA","Night","Julia"
