"obj1","locresp1","locresp1_adj","respposX1","respposY1","Learning_Loc_Test_rt","participant","condnum","respposX2","respposY2","backgr","obj1loc","TrialID","StudyTrialNum","block","testObj1","testObj1Feat1","TestPracTrialNum","testObj1Feat1TargetVal","testObj1LocStartVal1","testObj1LocStartVal2","testObj1LocStartVal3","testObj1LocTargetVal","testObj1Target","OldImages","locresp2","locresp2_adj","Recall_Loc_Test_rt","Old_New_Test","Old_New_Test_rt","Remember_Test","Remember_Test_rt","Imm_Delay","AgeGroup","ToD_Condition"
"abacus1_tr.png",-67,293,"-0.252155248","0.107033552",7.1085,"Sub137_ToD",263,"-0.203570754","0.183295931","Bckg135.jpg",299,41,98,3,1,1,86,299,113,108,23,299,"abacus1_tr.png",1,-48,312,6.3816,1,1.2126,1,0.5686,1,"OA","Morning"
"asparagus1_tr.png",258,258,"-0.26794541","-0.056953555",4.6831,"Sub137_ToD",263,"-0.266910624","0.061621173","Bckg134.jpg",263,47,96,3,1,1,118,263,290,137,190,263,"asparagus1_tr.png",1,283,283,7.5338,1,0.8659,1,0.4982,1,"OA","Morning"
"bagel1_tr.png",243,243,"[]","[]",1.8643,"Sub137_ToD",263,"-0.038123892","-0.271265588","Bckg43.jpg",246,20,100,3,1,1,94,246,243,284,250,246,"bagel1_tr.png",1,188,188,7.0294,1,1.1415,1,0.3142,1,"OA","Morning"
"bbqmachine1_tr.png",523,163,"0.080089811","-0.261961968",8.0004,"Sub137_ToD",263,"0.128603035","-0.241867132","Bckg48.jpg",172,40,84,3,1,1,117,172,331,332,338,172,"bbqmachine1_tr.png",1,512,152,8.1002,1,1.3467,1,0.5847,1,"OA","Morning"
"bed1_tr.png",248,248,"-0.253984836","-0.102616535",5.6651,"Sub137_ToD",263,"[]","[]","Bckg77.jpg",245,120,62,2,1,1,64,245,138,143,160,245,"bed1_tr.png",1,143,143,2.6631,1,3.6666,2,3.2884,1,"OA","Morning"
"bike1_tr.png",137,137,"0.186820813","-0.200340795",4.4005,"Sub137_ToD",263,"[]","[]","Bckg39.jpg",135,2,116,3,1,1,109,135,209,107,240,135,"bike1_tr.png",1,107,107,2.4565,1,2.0981,2,0.5391,1,"OA","Morning"
"bird1_tr.png",46,46,"0.197049809","0.190288789",4.7412,"Sub137_ToD",263,"0.17239066","0.212884736","Bckg2.jpg",39,72,19,1,1,1,35,39,118,137,33,39,"bird1_tr.png",1,39,39,7.1881,1,1.3108,1,1.1043,1,"OA","Morning"
"bowlingpin1_tr.png",297,297,"-0.244074727","0.124362285",4.8911,"Sub137_ToD",263,"-0.186820813","0.200340795","Bckg34.jpg",301,48,33,1,1,1,5,301,219,51,324,301,"bowlingpin1_tr.png",1,-43,317,8.0803,1,1.1714,2,3.4339,1,"OA","Morning"
"bowls1_tr.png",416,56,"0.227099481","0.153180534",7.0571,"Sub137_ToD",263,"-0.239585862","-0.132804612","Bckg103.jpg",76,79,79,2,1,1,75,76,238,207,139,76,"bowls1_tr.png",1,241,241,5.51,1,1.4376,1,0.5812,1,"OA","Morning"
"boxinggloves1_tr.png",301,301,"-0.234805099","0.141085137",7.7155,"Sub137_ToD",263,"-0.268898577","0.052268589","Bckg131.jpg",276,95,12,1,1,1,33,276,159,125,149,276,"boxinggloves1_tr.png",1,-79,281,7.993,1,1.9489,1,0.5689,1,"OA","Morning"
"cakemixer1_tr.png",256,256,"-0.265794535","-0.06627002",7.5655,"Sub137_ToD",263,"[]","[]","Bckg12.jpg",255,117,48,2,1,1,70,255,108,314,330,255,"cakemixer1_tr.png",1,314,314,1.8902,1,1.4651,2,1.1967,1,"OA","Morning"
"christmasstocking1_tr.png",526,166,"0.06627002","-0.265794535",7.4362,"Sub137_ToD",263,"0.075505746","-0.263319829","Bckg136.jpg",165,50,105,3,1,1,108,165,322,246,121,165,"christmasstocking1_tr.png",1,164,164,6.9072,1,1.2134,1,0.524,1,"OA","Morning"
"coat1_tr.png",461,101,"0.268898577","-0.052268589",6.1737,"Sub137_ToD",263,"0.268898577","-0.052268589","Bckg108.jpg",94,102,55,2,1,1,71,94,309,13,198,94,"coat1_tr.png",1,101,101,5.5233,1,1.5801,1,0.658,1,"OA","Morning"
"cookie1_tr.png",206,206,"-0.120083653","-0.246207974",4.7956,"Sub137_ToD",263,"-0.107033552","-0.252155248","Bckg1.jpg",196,109,103,3,1,1,104,196,142,307,242,196,"cookie1_tr.png",1,203,203,6.3623,1,2.1078,1,0.4209,1,"OA","Morning"
