"obj1","locresp1","locresp1_adj","respposX1","respposY1","Learning_Loc_Test_rt","participant","condnum","respposX2","respposY2","backgr","obj1loc","TrialID","StudyTrialNum","block","testObj1","testObj1Feat1","TestPracTrialNum","testObj1Feat1TargetVal","testObj1LocStartVal1","testObj1LocStartVal2","testObj1LocStartVal3","testObj1LocTargetVal","testObj1Target","OldImages","locresp2","locresp2_adj","Recall_Loc_Test_rt","Old_New_Test","Old_New_Test_rt","Remember_Test","Remember_Test_rt","Imm_Delay","AgeGroup","ToD_Condition"
"airfreshener1_tr.png",360,0,-4.17124e-17,0.22707189,4.9346,"Sub110_ToD",36,0.011884024,0.226760696,"Bckg42.jpg",2,91,55,2,1,1,77,2,156,345,88,2,"airfreshener1_tr.png",1,363,3,3.3345,1,2.2404,1,0.9753,1,"OA","Morning"
"apple1_tr.png",491,131,0.171373331,-0.148972564,4.2128,"Sub110_ToD",36,0.1687473,-0.151940751,"Bckg81.jpg",114,62,42,2,1,1,56,114,347,32,264,114,"apple1_tr.png",1,132,132,5.4387,1,1.2353,1,0.9516,1,"OA","Morning"
"bagel1_tr.png",235,235,-0.186006403,-0.130243085,4.9399,"Sub110_ToD",36,-0.163341848,-0.157737389,"Bckg43.jpg",246,20,48,2,1,1,62,246,243,284,250,246,"bagel1_tr.png",1,226,226,5.1204,1,2.7631,1,1.0501,1,"OA","Morning"
"bottleofwine1_tr.png",133,133,0.166069867,-0.154862657,2.9014,"Sub110_ToD",36,0.148972564,-0.171373331,"Bckg29.jpg",126,71,95,3,1,1,97,126,55,131,270,126,"bottleofwine1_tr.png",1,139,139,7.3868,1,1.5196,1,0.7519,1,"OA","Morning"
"bow1_tr.png",531,171,0.03552187,-0.224276258,5.0266,"Sub110_ToD",36,0.051080061,-0.221252052,"Bckg54.jpg",172,67,104,3,1,1,84,172,311,5,258,172,"bow1_tr.png",1,167,167,6.2012,1,1.3982,1,1.1948,1,"OA","Morning"
"boxinggloves1_tr.png",297,297,-0.202322535,0.103088481,5.4989,"Sub110_ToD",36,-0.205797022,0.095964727,"Bckg131.jpg",276,95,82,3,1,1,95,276,159,125,149,276,"boxinggloves1_tr.png",1,295,295,4.9658,1,1.8712,1,0.74,1,"OA","Morning"
"breakfast1_tr.png",312,312,-0.1687473,0.151940751,3.001,"Sub110_ToD",36,-0.154862657,0.166069867,"Bckg89.jpg",300,3,73,2,1,1,73,300,348,149,173,300,"breakfast1_tr.png",1,-43,317,5.9715,1,1.7923,1,1.1455,1,"OA","Morning"
"christmasstocking1_tr.png",174,174,0.023735476,-0.225827966,5.0984,"Sub110_ToD",36,0.047210901,-0.222109824,"Bckg136.jpg",165,50,7,1,1,1,22,165,322,246,121,165,"christmasstocking1_tr.png",1,168,168,11.6427,1,2.268,1,1.2416,1,"OA","Morning"
"coffeemug1_tr.png",319,319,-0.148972564,0.171373331,2.6012,"Sub110_ToD",36,-0.171373331,0.148972564,"Bckg20.jpg",325,70,107,3,1,1,120,325,253,113,22,325,"coffeemug1_tr.png",1,311,311,6.5662,1,1.9597,1,0.7512,1,"OA","Morning"
"cookie1_tr.png",198,198,-0.070169073,-0.215958201,2.8167,"Sub110_ToD",36,-0.088724056,-0.209020777,"Bckg1.jpg",196,109,108,3,1,1,117,196,142,307,242,196,"cookie1_tr.png",1,203,203,4.3449,1,1.3003,1,0.9249,1,"OA","Morning"
"cucumber1_tr.png",444,84,0.225827966,0.023735476,3.9781,"Sub110_ToD",36,0.220326884,-0.054933662,"Bckg92.jpg",82,87,84,3,1,1,114,82,286,332,303,82,"cucumber1_tr.png",1,464,104,4.4863,1,1.394,1,0.728,1,"OA","Morning"
"dog1_tr.png",168,168,0.047210901,-0.222109824,5.0574,"Sub110_ToD",36,0.092358458,-0.207440494,"Bckg23.jpg",167,111,11,1,1,1,19,167,16,26,214,167,"dog1_tr.png",1,156,156,6.106,1,2.7348,1,0.8633,1,"OA","Morning"
"dress1_tr.png",441,81,0.224276258,0.03552187,4.7352,"Sub110_ToD",36,0.225379331,0.027673102,"Bckg96.jpg",83,51,113,3,1,1,105,83,239,71,9,83,"dress1_tr.png",1,83,83,3.7447,1,1.7288,1,0.7544,1,"OA","Morning"
"eggs1_tr.png",82,82,0.224862042,0.031602299,4.7741,"Sub110_ToD",36,0.226207813,-0.019790619,"Bckg132.jpg",84,28,33,1,1,1,20,84,124,265,170,84,"eggs1_tr.png",1,455,95,6.4338,1,1.4985,1,0.9437,1,"OA","Morning"
"encyclopedia1_tr.png",295,295,-0.205797022,0.095964727,3.636,"Sub110_ToD",36,-0.215958201,0.070169073,"Bckg72.jpg",286,11,94,3,1,1,102,286,151,110,236,286,"encyclopedia1_tr.png",1,-72,288,7.3028,1,1.2094,1,0.7724,1,"OA","Morning"
"granola1_tr.png",202,202,-0.085062627,-0.21053739,4.5424,"Sub110_ToD",36,-0.085062627,-0.21053739,"Bckg49.jpg",191,103,46,2,1,1,74,191,262,206,48,191,"granola1_tr.png",1,202,202,3.9316,1,1.3599,1,0.7273,1,"OA","Morning"
