"obj1","locresp1","locresp1_adj","respposX1","respposY1","Learning_Loc_Test_rt","participant","condnum","respposX2","respposY2","backgr","obj1loc","TrialID","StudyTrialNum","block","testObj1","testObj1Feat1","TestPracTrialNum","testObj1Feat1TargetVal","testObj1LocStartVal1","testObj1LocStartVal2","testObj1LocStartVal3","testObj1LocTargetVal","testObj1Target","OldImages","locresp2","locresp2_adj","Recall_Loc_Test_rt","Old_New_Test","Old_New_Test_rt","Remember_Test","Remember_Test_rt","Imm_Delay","AgeGroup","ToD_Condition","collected_by"
"apple1_tr.png",487,127,"0.175751604","-0.132438333",4.735,"Sub032_ToD",94,"0.15286989","-0.158301405","Bckg81.jpg",114,62,36,1,1,1,25,114,347,32,264,114,"apple1_tr.png",1,136,136,8.7524,1,1.4117,1,0.8337,1,"YA","Morning","Julia"
"bandaid1_tr.png",243,243,"-0.196079217","-0.099907351",5.1351,"Sub032_ToD",94,"-0.188632393","-0.113341777","Bckg45.jpg",246,107,13,1,1,1,7,246,143,243,11,246,"bandaid1_tr.png",1,239,239,4.7091,1,1.7917,1,0.5336,1,"YA","Morning","Julia"
"basket1_tr.png",108,108,"0.20929411","-0.068003779",4.4808,"Sub032_ToD",94,"-0.141454959","0.168579455","Bckg24.jpg",110,8,59,2,1,1,77,110,14,332,96,110,"basket1_tr.png",1,320,320,3.4949,1,2.6012,1,0.8383,1,"YA","Morning","Julia"
"bed1_tr.png",246,246,"-0.201039244","-0.089508438",4.6892,"Sub032_ToD",94,"-0.210449063","-0.064340735","Bckg77.jpg",245,120,79,2,1,1,62,245,138,143,160,245,"bed1_tr.png",1,-107,253,10.0208,1,1.5191,1,0.8697,1,"YA","Morning","Julia"
"bell1_tr.png",347,347,"-0.04950382","0.214424602",3.8358,"Sub032_ToD",94,"0.082437744","0.204040576","Bckg36.jpg",349,78,47,2,1,1,54,349,287,282,294,349,"bell1_tr.png",1,382,22,5.264,1,2.3854,2,0.756,1,"YA","Morning","Julia"
"bike1_tr.png",139,139,"0.144375532","-0.166085051",4.5615,"Sub032_ToD",94,"0.138491297","-0.171022509","Bckg39.jpg",135,2,18,1,1,1,4,135,209,107,240,135,"bike1_tr.png",1,141,141,5.1169,1,2.6916,1,0.9383,1,"YA","Morning","Julia"
"bow1_tr.png",167,167,"0.04950382","-0.214424602",7.4989,"Sub032_ToD",94,"0.034425727","-0.217355487","Bckg54.jpg",172,67,45,2,1,1,75,172,311,5,258,172,"bow1_tr.png",1,171,171,7.1673,1,1.8541,1,0.717,1,"YA","Morning","Julia"
"bowlingpin1_tr.png",303,303,"-0.184561913","0.119855908",4.438,"Sub032_ToD",94,"-0.155609348","0.155609348","Bckg34.jpg",301,48,83,3,1,1,86,301,219,51,324,301,"bowlingpin1_tr.png",1,-45,315,4.3628,1,4.1185,1,0.2993,1,"YA","Morning","Julia"
"cakemixer1_tr.png",254,254,"-0.211539911","-0.060658093",8.8771,"Sub032_ToD",94,"-0.215255905","-0.045754055","Bckg12.jpg",255,117,43,2,1,1,47,255,108,314,330,255,"cakemixer1_tr.png",1,258,258,6.5033,1,2.7199,1,0.4488,1,"YA","Morning","Julia"
"coffeemug1_tr.png",323,323,"-0.132438333","0.175751604",4.8515,"Sub032_ToD",94,"[]","[]","Bckg20.jpg",325,70,42,2,1,1,65,325,253,113,22,325,"coffeemug1_tr.png",1,113,113,1.4384,1,4.0128,2,0.5539,1,"YA","Morning","Julia"
