"obj1","locresp1","locresp1_adj","respposX1","respposY1","Learning_Loc_Test_rt","participant","condnum","respposX2","respposY2","backgr","obj1loc","TrialID","StudyTrialNum","block","testObj1","testObj1Feat1","TestPracTrialNum","testObj1Feat1TargetVal","testObj1LocStartVal1","testObj1LocStartVal2","testObj1LocStartVal3","testObj1LocTargetVal","testObj1Target","OldImages","locresp2","locresp2_adj","Recall_Loc_Test_rt","Old_New_Test","Old_New_Test_rt","Remember_Test","Remember_Test_rt","Imm_Delay","AgeGroup","ToD_Condition","collected_by"
"abacus1_tr.png",305,305,"-0.218472323","0.152975967",5.54,"Sub124_ToD",95,"-0.226179058","0.141332361","Bckg135.jpg",299,41,68,2,1,1,57,299,113,108,23,299,"abacus1_tr.png",1,-58,302,5.0894,1,1.7046,1,0.8679,1,"YA","Night","Julia"
"asparagus1_tr.png",262,262,"-0.264109901","-0.037118226",2.9864,"Sub124_ToD",95,"-0.24550367","-0.104210125","Bckg134.jpg",263,47,90,3,1,1,108,263,290,137,190,263,"asparagus1_tr.png",1,247,247,9.4673,1,1.4664,1,0.6661,1,"YA","Night","Julia"
"bandaid1_tr.png",245,245,"-0.241717235","-0.112714598",4.9214,"Sub124_ToD",95,"-0.241717235","-0.112714598","Bckg45.jpg",246,107,50,2,1,1,47,246,143,243,11,246,"bandaid1_tr.png",1,245,245,4.2491,1,1.5499,1,0.8185,1,"YA","Night","Julia"
"bathingsuit1_tr.png",287,287,"-0.2550517","0.07797713",3.6109,"Sub124_ToD",95,"-0.2550517","0.07797713","Bckg19.jpg",288,65,61,2,1,1,66,288,311,51,176,288,"bathingsuit1_tr.png",1,-73,287,5.5029,1,1.4264,1,0.8717,1,"YA","Night","Julia"
"bathroomscale1_tr.png",229,229,"-0.201285166","-0.174974525",2.8674,"Sub124_ToD",95,"-0.237636305","-0.121081745","Bckg17.jpg",226,17,120,3,1,1,111,226,235,285,318,226,"bathroomscale1_tr.png",1,243,243,5.5602,1,1.1759,1,1.0801,1,"YA","Night","Julia"
"bell1_tr.png",349,349,"-0.050889801","0.26180533",2.7046,"Sub124_ToD",95,"-4.8993E-17","0.26670546","Bckg36.jpg",349,78,118,3,1,1,103,349,287,282,294,349,"bell1_tr.png",1,360,0,4.26,1,2.7958,1,0.7662,1,"YA","Night","Julia"
"binder1_tr.png",450,90,"0.26670546","6.5324E-17",5.3694,"Sub124_ToD",95,"0.264109901","0.037118226","Bckg82.jpg",91,21,34,1,1,1,22,91,236,320,312,91,"binder1_tr.png",1,442,82,4.5738,1,1.6094,1,0.9836,1,"YA","Night","Julia"
"bottleofwine1_tr.png",131,131,"0.201285166","-0.174974525",3.8014,"Sub124_ToD",95,"[]","[]","Bckg29.jpg",126,71,73,2,1,1,62,126,55,131,270,126,"bottleofwine1_tr.png",1,131,131,1.1496,1,1.4395,1,1.305,1,"YA","Night","Julia"
"bow1_tr.png",163,163,"0.07797713","-0.2550517",5.8609,"Sub124_ToD",95,"-0.023244912","-0.265690565","Bckg54.jpg",172,67,20,1,1,1,8,172,311,5,258,172,"bow1_tr.png",1,185,185,7.4603,1,4.1998,2,1.4511,1,"YA","Night","Julia"
"bowlingpin1_tr.png",299,299,"-0.233265851","0.129301373",4.1552,"Sub124_ToD",95,"-0.218472323","-0.152975967","Bckg34.jpg",301,48,3,1,1,1,28,301,219,51,324,301,"bowlingpin1_tr.png",1,235,235,7.8491,1,1.8877,2,0.8831,1,"YA","Night","Julia"
