"obj1","locresp1","locresp1_adj","respposX1","respposY1","Learning_Loc_Test_rt","participant","condnum","respposX2","respposY2","backgr","obj1loc","TrialID","StudyTrialNum","block","testObj1","testObj1Feat1","TestPracTrialNum","testObj1Feat1TargetVal","testObj1LocStartVal1","testObj1LocStartVal2","testObj1LocStartVal3","testObj1LocTargetVal","testObj1Target","OldImages","locresp2","locresp2_adj","Recall_Loc_Test_rt","Old_New_Test","Old_New_Test_rt","Remember_Test","Remember_Test_rt","Imm_Delay","AgeGroup","ToD_Condition"
"abacus1_tr.png",-63,297,-0.148083707,0.075452417,12.1689,"Sub080_ToD",19,"-0.165287779","-0.017372446","Bckg135.jpg",299,41,26,1,1,1,20,299,113,108,23,299,"abacus1_tr.png",1,264,264,15.3068,1,5.9239,2,2.1422,1,"OA","Night"
"airfreshener1_tr.png",-6,354,-0.017372446,0.165287779,10.0989,"Sub080_ToD",19,"0.031712117","0.1631447","Bckg42.jpg",2,91,73,2,1,1,71,2,156,345,88,2,"airfreshener1_tr.png",1,371,11,4.9853,1,1.8385,2,0.7412,1,"OA","Night"
"apple1_tr.png",485,125,0.13614162,-0.095327388,8.7714,"Sub080_ToD",19,"0.119553002","-0.115450992","Bckg81.jpg",114,62,83,3,1,1,96,114,347,32,264,114,"apple1_tr.png",1,134,134,7.5212,1,2.2217,1,0.8854,1,"OA","Night"
"banana1_tr.png",405,45,0.117519895,0.117519895,10.9957,"Sub080_ToD",19,"[]","[]","Bckg93.jpg",44,114,72,2,1,1,57,44,233,78,338,44,"banana1_tr.png",1,78,78,4.5767,1,1.5234,2,1.5575,1,"OA","Night"
"bandaid1_tr.png",241,241,-0.145360247,-0.080574501,7.7227,"Sub080_ToD",19,"-0.165970461","0.008698143","Bckg45.jpg",246,107,67,2,1,1,67,246,143,243,11,246,"bandaid1_tr.png",1,273,273,7.8022,1,1.56,2,1.4108,1,"OA","Night"
"basket1_tr.png",120,120,0.143931889,-0.083099115,7.6065,"Sub080_ToD",19,"0.056843142","-0.15617525","Bckg24.jpg",110,8,35,1,1,1,35,110,14,332,96,110,"basket1_tr.png",1,520,160,11.4729,1,1.8391,2,2.2239,1,"OA","Night"
"bathingsuit1_tr.png",297,297,-0.148083707,0.075452417,6.5022,"Sub080_ToD",19,"-0.166172917","0.002900559","Bckg19.jpg",288,65,25,1,1,1,4,288,311,51,176,288,"bathingsuit1_tr.png",1,-89,271,10.0865,1,2.3259,1,2.1052,1,"OA","Night"
"bbqmachine1_tr.png",527,167,0.037386467,-0.16193858,12.3521,"Sub080_ToD",19,"-0.088071644","-0.140944093","Bckg48.jpg",172,40,84,3,1,1,95,172,331,332,338,172,"bbqmachine1_tr.png",1,212,212,7.4347,1,1.8186,1,0.6746,1,"OA","Night"
"bed1_tr.png",254,254,-0.159759992,-0.045810441,9.1784,"Sub080_ToD",19,"-0.121549691","-0.11334692","Bckg77.jpg",245,120,103,3,1,1,107,245,138,143,160,245,"bed1_tr.png",1,227,227,13.2203,1,1.9125,1,2.0077,1,"OA","Night"
"binder1_tr.png",88,88,0.166096987,0.005800235,10.5986,"Sub080_ToD",19,"0.127315231","-0.106830163","Bckg82.jpg",91,21,107,3,1,1,102,91,236,320,312,91,"binder1_tr.png",1,490,130,10.2829,1,1.477,1,0.7399,1,"OA","Night"
"bottleofwine1_tr.png",133,133,0.121549691,-0.11334692,6.1862,"Sub080_ToD",19,"-0.01448513","0.165565796","Bckg29.jpg",126,71,58,2,1,1,75,126,55,131,270,126,"bottleofwine1_tr.png",1,-5,355,9.3156,1,1.6269,1,1.7098,1,"OA","Night"
"bowls1_tr.png",70,70,0.15617525,0.056843142,10.703,"Sub080_ToD",19,"0.164959414","0.020254469","Bckg103.jpg",76,79,68,2,1,1,68,76,238,207,139,76,"bowls1_tr.png",1,83,83,10.7121,1,1.5062,2,1.1184,1,"OA","Night"
"boxinggloves1_tr.png",287,287,-0.158936158,0.04859166,12.0905,"Sub080_ToD",19,"-0.125431396","0.109035849","Bckg131.jpg",276,95,106,3,1,1,115,276,159,125,149,276,"boxinggloves1_tr.png",1,311,311,11.9508,1,3.6211,1,1.8935,1,"OA","Night"
"cabinet1_tr.png",339,339,-0.059560119,0.155159414,5.0127,"Sub080_ToD",19,"[]","[]","Bckg13.jpg",355,110,45,2,1,1,48,355,291,250,164,355,"cabinet1_tr.png",1,250,250,6.79,1,2.034,2,1.1207,1,"OA","Night"
