"obj1","locresp1","locresp1_adj","respposX1","respposY1","Learning_Loc_Test_rt","participant","condnum","respposX2","respposY2","backgr","obj1loc","TrialID","StudyTrialNum","block","testObj1","testObj1Feat1","TestPracTrialNum","testObj1Feat1TargetVal","testObj1LocStartVal1","testObj1LocStartVal2","testObj1LocStartVal3","testObj1LocTargetVal","testObj1Target","OldImages","locresp2","locresp2_adj","Recall_Loc_Test_rt","Old_New_Test","Old_New_Test_rt","Remember_Test","Remember_Test_rt","Imm_Delay","AgeGroup","ToD_Condition"
"abacus1_tr.png",283,283,"-0.14337645","0.033101062",5.9588,"Sub069_ToD",86,"-0.141447582","0.040559442","Bckg135.jpg",299,41,94,3,1,1,119,299,113,108,23,299,"abacus1_tr.png",1,286,286,5.8244,1,2.1205,1,1.3702,1,"OA","Night"
"airfreshener1_tr.png",360,0,"-2.70306E-17","0.14714784",7.4735,"Sub069_ToD",86,"0.002568084","0.147125429","Bckg42.jpg",2,91,65,2,1,1,80,2,156,345,88,2,"airfreshener1_tr.png",1,361,1,4.2583,1,2.2278,1,1.4129,1,"OA","Night"
"bandaid1_tr.png",251,251,"-0.139131016","-0.047906651",9.6518,"Sub069_ToD",86,"[]","[]","Bckg45.jpg",246,107,57,2,1,1,42,246,143,243,11,246,"bandaid1_tr.png",1,243,243,5.182,1,2.385,1,1.5776,1,"OA","Night"
"bathingsuit1_tr.png",295,295,"-0.133361233","0.062187364",4.4053,"Sub069_ToD",86,"-0.142133899","0.038084663","Bckg19.jpg",288,65,109,3,1,1,99,288,311,51,176,288,"bathingsuit1_tr.png",1,285,285,6.875,1,2.2064,1,1.6463,1,"OA","Night"
"bathroomscale1_tr.png",231,231,"-0.11435535","-0.092603136",2.4307,"Sub069_ToD",86,"0.023018994","-0.145336206","Bckg17.jpg",226,17,58,2,1,1,57,226,235,285,318,226,"bathroomscale1_tr.png",1,171,171,8.8326,1,2.7135,2,1.8856,1,"OA","Night"
"bbqmachine1_tr.png",509,149,"0.07578674","-0.126130317",6.5067,"Sub069_ToD",86,"0.094584808","-0.112721785","Bckg48.jpg",172,40,116,3,1,1,85,172,331,332,338,172,"bbqmachine1_tr.png",1,500,140,6.5102,1,3.7006,2,1.3618,1,"OA","Night"
"bell1_tr.png",333,333,"-0.066803721","0.131109685",7.0071,"Sub069_ToD",86,"-0.069081726","0.129923831","Bckg36.jpg",349,78,76,2,1,1,68,349,287,282,294,349,"bell1_tr.png",1,332,332,4.7728,1,2.2676,2,2.5577,1,"OA","Night"
"bird1_tr.png",48,48,"0.109352156","0.098461123",4.965,"Sub069_ToD",86,"0.111053885","0.096537669","Bckg2.jpg",39,72,14,1,1,1,29,39,118,137,33,39,"bird1_tr.png",1,49,49,5.7096,1,1.9846,1,2.3779,1,"OA","Night"
"bow1_tr.png",513,153,"0.066803721","-0.131109685",7.4085,"Sub069_ToD",86,"0.028077132","-0.14444432","Bckg54.jpg",172,67,117,3,1,1,94,172,311,5,258,172,"bow1_tr.png",1,169,169,5.8136,1,3.7512,1,1.2884,1,"OA","Night"
"boxinggloves1_tr.png",275,275,"-0.146587898","0.012824779",6.7377,"Sub069_ToD",86,"-0.088555781","0.11751749","Bckg131.jpg",276,95,59,2,1,1,41,276,159,125,149,276,"boxinggloves1_tr.png",1,323,323,8.0128,1,1.974,1,1.3433,1,"OA","Night"
"cakemixer1_tr.png",262,262,"-0.145715807","-0.020479021",5.5394,"Sub069_ToD",86,"-0.121991088","-0.082284028","Bckg12.jpg",255,117,97,3,1,1,110,255,108,314,330,255,"cakemixer1_tr.png",1,236,236,6.5648,1,2.4196,2,1.94,1,"OA","Night"
"cucumber1_tr.png",446,86,"0.146789395","0.010264514",5.5171,"Sub069_ToD",86,"0.102217479","0.105849298","Bckg92.jpg",82,87,82,3,1,1,103,82,286,332,303,82,"cucumber1_tr.png",1,404,44,5.0941,1,2.6235,2,1.569,1,"OA","Night"
"encyclopedia1_tr.png",275,275,"-0.146587898","0.012824779",7.4544,"Sub069_ToD",86,"-0.109352156","-0.098461123","Bckg72.jpg",286,11,52,2,1,1,45,286,151,110,236,286,"encyclopedia1_tr.png",1,228,228,5.9162,1,2.4216,1,1.5712,1,"OA","Night"
"goggle1_tr.png",401,41,"0.096537669","0.111053885",8.6931,"Sub069_ToD",86,"0.102217479","-0.105849298","Bckg120.jpg",25,96,92,3,1,1,90,25,157,292,131,25,"goggle1_tr.png",1,496,136,6.9602,1,2.1965,1,1.6266,1,"OA","Night"
"grater1_tr.png",231,231,"-0.11435535","-0.092603136",5.5446,"Sub069_ToD",86,"0.071338688","0.128698401","Bckg118.jpg",227,108,26,1,1,1,9,227,183,311,225,227,"grater1_tr.png",1,389,29,5.9267,1,2.9272,1,2.1343,1,"OA","Night"
"handbag1_tr.png",425,65,"0.133361233","0.062187364",6.746,"Sub069_ToD",86,"0.07357392","0.127433768","Bckg97.jpg",66,94,38,1,1,1,18,66,275,244,269,66,"handbag1_tr.png",1,390,30,5.837,1,3.2273,1,1.5737,1,"OA","Night"
"hat1_tr.png",239,239,"-0.126130317","-0.07578674",4.8004,"Sub069_ToD",86,"-0.127433768","-0.07357392","Bckg133.jpg",235,68,10,1,1,1,34,235,251,330,13,235,"hat1_tr.png",1,240,240,5.3142,1,2.062,1,1.7132,1,"OA","Night"
"highheel1_tr.png",124,124,"0.121991088","-0.082284028",3.0248,"Sub069_ToD",86,"-0.005135386","-0.147058202","Bckg57.jpg",128,77,48,2,1,1,79,128,108,34,194,128,"highheel1_tr.png",1,182,182,5.9929,1,4.3564,1,1.4819,1,"OA","Night"
"jellybeans1_tr.png",227,227,"-0.107617117","-0.100354586",6.3866,"Sub069_ToD",86,"0.119045103","-0.08649133","Bckg46.jpg",235,49,68,2,1,1,44,235,347,110,157,235,"jellybeans1_tr.png",1,126,126,4.03,1,2.4653,2,1.7076,1,"OA","Night"
"lei1_tr.png",400,40,"0.094584808","0.112721785",7.2012,"Sub069_ToD",86,"[]","[]","Bckg119.jpg",49,5,56,2,1,1,67,49,174,32,226,49,"lei1_tr.png",1,32,32,3.7929,1,2.3816,2,1.6014,1,"OA","Night"
"loaf1_tr.png",443,83,"0.146051022","0.017932811",4.3591,"Sub069_ToD",86,"0.147058202","0.005135386","Bckg90.jpg",101,25,93,3,1,1,115,101,357,138,325,101,"loaf1_tr.png",1,88,88,6.3512,1,4.2821,1,1.5051,1,"OA","Night"
"nailpolish1_tr.png",306,306,"-0.119045103","0.08649133",5.8756,"Sub069_ToD",86,"[]","[]","Bckg84.jpg",301,32,66,2,1,1,65,301,148,320,226,301,"nailpolish1_tr.png",1,320,320,3.4835,1,4.5812,2,3.8211,1,"OA","Night"
"oven1_tr.png",475,115,"0.133361233","-0.062187364",6.5387,"Sub069_ToD",86,"0.128698401","-0.071338688","Bckg55.jpg",111,9,12,1,1,1,39,111,305,27,70,111,"oven1_tr.png",1,119,119,5.2335,1,3.0649,1,2.5656,1,"OA","Night"
"partyhats1_tr.png",61,61,"0.128698401","0.071338688",9.2092,"Sub069_ToD",86,"0.147125429","-0.002568084","Bckg110.jpg",52,18,35,1,1,1,4,52,175,231,196,52,"partyhats1_tr.png",1,451,91,9.9405,1,2.7332,1,2.0586,1,"OA","Night"
"pickle1_tr.png",123,123,"0.123408563","-0.080142458",7.1207,"Sub069_ToD",86,"0.105849298","-0.102217479","Bckg66.jpg",150,83,17,1,1,1,15,150,65,78,256,150,"pickle1_tr.png",1,134,134,5.3561,1,2.239,1,1.8843,1,"OA","Night"
"pin1_tr.png",304,304,"-0.121991088","0.082284028",5.2607,"Sub069_ToD",86,"[]","[]","Bckg59.jpg",300,82,64,2,1,1,46,300,260,88,40,300,"pin1_tr.png",1,88,88,1.931,1,2.0433,2,1.7128,1,"OA","Night"
"pinecone1_tr.png",142,142,"0.090593256","-0.11595408",6.4072,"Sub069_ToD",86,"0.088555781","0.11751749","Bckg10.jpg",167,55,31,1,1,1,1,167,204,167,102,167,"pinecone1_tr.png",1,37,37,7.0981,1,3.4986,1,2.0993,1,"OA","Night"
"pizza1_tr.png",41,41,"0.096537669","0.111053885",5.7212,"Sub069_ToD",86,"0.104049236","0.104049236","Bckg83.jpg",31,80,108,3,1,1,98,31,153,237,175,31,"pizza1_tr.png",1,405,45,5.9677,1,4.1831,1,1.341,1,"OA","Night"
"podium1_tr.png",-13,347,"-0.033101062","0.14337645",7.3989,"Sub069_ToD",86,"-0.050327525","0.138273739","Bckg75.jpg",356,113,22,1,1,1,11,356,73,322,182,356,"podium1_tr.png",1,340,340,6.9143,1,2.4886,1,2.1083,1,"OA","Night"
"rollingpin1_tr.png",240,240,"-0.127433768","-0.07357392",6.3667,"Sub069_ToD",86,"-0.124788446","-0.077976475","Bckg69.jpg",228,89,55,2,1,1,71,228,12,120,126,228,"rollingpin1_tr.png",1,238,238,6.4671,1,2.2275,1,3.0694,1,"OA","Night"
"scarf1_tr.png",267,267,"-0.146946179","-0.007701123",4.264,"Sub069_ToD",86,"-0.147058202","-0.005135386","Bckg51.jpg",276,59,111,3,1,1,102,276,231,56,236,276,"scarf1_tr.png",1,268,268,7.585,1,2.0544,2,1.4998,1,"OA","Night"
"scrabble1_tr.png",20,20,"0.050327525","0.138273739",5.9744,"Sub069_ToD",86,"0.050327525","0.138273739","Bckg91.jpg",15,39,102,3,1,1,112,15,152,156,110,15,"scrabble1_tr.png",1,380,20,6.4121,1,2.8361,1,1.3015,1,"OA","Night"
"seashell1_tr.png",210,210,"-0.07357392","-0.127433768",4.493,"Sub069_ToD",86,"0.146789395","0.010264514","Bckg8.jpg",205,13,107,3,1,1,96,205,224,134,59,205,"seashell1_tr.png",1,86,86,5.411,1,2.0146,1,1.6987,1,"OA","Night"
