"obj1","locresp1","locresp1_adj","respposX1","respposY1","Learning_Loc_Test_rt","participant","condnum","respposX2","respposY2","backgr","obj1loc","TrialID","StudyTrialNum","block","testObj1","testObj1Feat1","TestPracTrialNum","testObj1Feat1TargetVal","testObj1LocStartVal1","testObj1LocStartVal2","testObj1LocStartVal3","testObj1LocTargetVal","testObj1Target","OldImages","locresp2","locresp2_adj","Recall_Loc_Test_rt","Old_New_Test","Old_New_Test_rt","Remember_Test","Remember_Test_rt","Imm_Delay","AgeGroup","ToD_Condition","collected_by"
"airfreshener1_tr.png",-2,358,-0.008948715,0.25625767,6.118,"Sub024_ToD",69,0.004475039,0.256374817,"Bckg42.jpg",2,91,19,1,1,1,29,2,156,345,88,2,"airfreshener1_tr.png",1,361,1,2.162,1,3.181,1,0.934,1,"YA","Night","Julia"
"asparagus1_tr.png",250,250,-0.240950222,-0.087698709,2.394,"Sub024_ToD",69,0.228466431,0.116409461,"Bckg134.jpg",263,47,96,3,1,1,117,263,290,137,190,263,"asparagus1_tr.png",1,63,63,4.108,1,1.004,2,0.975,1,"YA","Night","Julia"
"bandaid1_tr.png",245,245,-0.232389887,-0.108365184,3.515,"Sub024_ToD",69,-0.174873839,-0.187529233,"Bckg45.jpg",246,107,62,2,1,1,43,246,143,243,11,246,"bandaid1_tr.png",1,223,223,2.397,1,0.892,1,0.689,1,"YA","Night","Julia"
"bathingsuit1_tr.png",297,297,-0.228466431,0.116409461,1.464,"Sub024_ToD",69,-0.2545026,0.03124899,"Bckg19.jpg",288,65,78,2,1,1,51,288,311,51,176,288,"bathingsuit1_tr.png",1,-83,277,5.477,1,1.104,1,0.989,1,"YA","Night","Julia"
"bike1_tr.png",145,145,0.147072954,-0.210041946,2.764,"Sub024_ToD",69,0.05768057,-0.249841999,"Bckg39.jpg",135,2,107,3,1,1,90,135,209,107,240,135,"bike1_tr.png",1,167,167,7.459,1,1.015,1,0.783,1,"YA","Night","Julia"
"bird1_tr.png",42,42,0.171574368,0.190552641,3.842,"Sub024_ToD",69,0.161366477,0.199271004,"Bckg2.jpg",39,72,60,2,1,1,71,39,118,137,33,39,"bird1_tr.png",1,39,39,3.664,1,1.006,1,0.471,1,"YA","Night","Julia"
"bottleofwine1_tr.png",133,133,0.187529233,-0.174873839,2.882,"Sub024_ToD",69,0.219789585,-0.132062906,"Bckg29.jpg",126,71,103,3,1,1,116,126,55,131,270,126,"bottleofwine1_tr.png",1,121,121,3.48,1,1.476,1,0.843,1,"YA","Night","Julia"
"bow1_tr.png",151,151,0.124311911,-0.224264624,4.383,"Sub024_ToD",69,0.132062906,-0.219789585,"Bckg54.jpg",172,67,110,3,1,1,95,172,311,5,258,172,"bow1_tr.png",1,149,149,6.31,1,1.232,1,1.021,1,"YA","Night","Julia"
"boxinggloves1_tr.png",279,279,-0.25325699,0.040111967,3.479,"Sub024_ToD",69,-0.256374817,-0.004475039,"Bckg131.jpg",276,95,68,2,1,1,55,276,159,125,149,276,"boxinggloves1_tr.png",1,269,269,5.709,1,1.189,1,1.075,1,"YA","Night","Julia"
"breakfast1_tr.png",298,298,-0.226400009,0.12037902,2.567,"Sub024_ToD",69,0.210041946,0.147072954,"Bckg89.jpg",300,3,90,3,1,1,83,300,348,149,173,300,"breakfast1_tr.png",1,55,55,6.737,1,1.432,2,1.168,1,"YA","Night","Julia"
"cabinet1_tr.png",357,357,-0.013419665,0.256062464,3.321,"Sub024_ToD",69,0.234245726,-0.104292917,"Bckg13.jpg",355,110,52,2,1,1,69,355,291,250,164,355,"cabinet1_tr.png",1,114,114,5.342,1,2.229,2,1.332,1,"YA","Night","Julia"
"cow1_tr.png",-22,338,-0.096054326,0.2377428,4.999,"Sub024_ToD",69,-0.08348019,0.242444077,"Bckg113.jpg",352,24,67,2,1,1,60,352,172,11,137,352,"cow1_tr.png",1,-19,341,4.96,1,1.194,1,0.415,1,"YA","Night","Julia"
"crayon1_tr.png",270,270,-0.25641387,-3.14016e-17,3.316,"Sub024_ToD",69,-0.253918468,-0.035685913,"Bckg87.jpg",267,33,54,2,1,1,67,267,220,22,283,267,"crayon1_tr.png",1,-98,262,7.032,1,1.31,1,1.071,1,"YA","Night","Julia"
"encyclopedia1_tr.png",287,287,-0.245209803,0.07496816,4.38,"Sub024_ToD",69,-0.246480832,0.070677241,"Bckg72.jpg",286,11,10,1,1,1,39,286,151,110,236,286,"encyclopedia1_tr.png",1,-74,286,6.047,1,1.814,1,0.883,1,"YA","Night","Julia"
"fantacan1_tr.png",136,136,0.178120041,-0.184448702,4.211,"Sub024_ToD",69,0.207443178,-0.150716291,"Bckg86.jpg",126,84,50,2,1,1,53,126,32,278,53,126,"fantacan1_tr.png",1,126,126,4.571,1,1.026,1,1.852,1,"YA","Night","Julia"
"granola1_tr.png",196,196,-0.070677241,-0.246480832,3.472,"Sub024_ToD",69,-0.164819659,-0.19642442,"Bckg49.jpg",191,103,21,1,1,1,1,191,262,206,48,191,"granola1_tr.png",1,220,220,6.405,1,1.128,1,0.95,1,"YA","Night","Julia"
"handsoap1_tr.png",442,82,0.253918468,0.035685913,4.479,"Sub024_ToD",69,0.224264624,0.124311911,"Bckg73.jpg",74,57,9,1,1,1,14,74,352,41,5,74,"handsoap1_tr.png",1,61,61,3.866,1,1.473,1,0.484,1,"YA","Night","Julia"
"hat1_tr.png",233,233,-0.204781222,-0.154313719,1.463,"Sub024_ToD",69,-0.23046326,-0.112404442,"Bckg133.jpg",235,68,57,2,1,1,73,235,251,330,13,235,"hat1_tr.png",1,244,244,4.183,1,1.124,1,0.726,1,"YA","Night","Julia"
"lipstick1_tr.png",486,126,0.207443178,-0.150716291,4.113,"Sub024_ToD",69,0.256374817,-0.004475039,"Bckg22.jpg",106,22,70,2,1,1,78,106,284,129,228,106,"lipstick1_tr.png",1,91,91,3.175,1,1.507,1,0.404,1,"YA","Night","Julia"
"loaf1_tr.png",461,101,0.251702825,-0.048926073,5.898,"Sub024_ToD",69,0.25641387,0,"Bckg90.jpg",101,25,53,2,1,1,42,101,357,138,325,101,"loaf1_tr.png",1,90,90,4.704,1,1.671,1,0.827,1,"YA","Night","Julia"
"partyhats1_tr.png",55,55,0.210041946,0.147072954,4.403,"Sub024_ToD",69,0.154313719,0.204781222,"Bckg110.jpg",52,18,116,3,1,1,111,52,175,231,196,52,"partyhats1_tr.png",1,37,37,5.522,1,1.218,1,0.497,1,"YA","Night","Julia"
"pickle1_tr.png",149,149,0.132062906,-0.219789585,3.361,"Sub024_ToD",69,0.202056887,-0.157864141,"Bckg66.jpg",150,83,71,2,1,1,77,150,65,78,256,150,"pickle1_tr.png",1,128,128,5.068,1,1.323,1,0.64,1,"YA","Night","Julia"
"pinecone1_tr.png",158,158,0.096054326,-0.2377428,2.77,"Sub024_ToD",69,0.040111967,-0.25325699,"Bckg10.jpg",167,55,47,2,1,1,59,167,204,167,102,167,"pinecone1_tr.png",1,171,171,3.234,1,1.299,1,0.63,1,"YA","Night","Julia"
"podium1_tr.png",-23,337,-0.100188881,0.236030212,5.22,"Sub024_ToD",69,-0.104292917,0.234245726,"Bckg75.jpg",356,113,106,3,1,1,105,356,73,322,182,356,"podium1_tr.png",1,336,336,2.657,1,1.517,1,0.646,1,"YA","Night","Julia"
"pokerchips1_tr.png",15,15,0.066364793,0.247676779,1.897,"Sub024_ToD",69,-0.040111967,0.25325699,"Bckg127.jpg",11,88,44,2,1,1,65,11,51,229,63,11,"pokerchips1_tr.png",1,351,351,3.472,1,1.474,1,0.652,1,"YA","Night","Julia"
"potatochips1_tr.png",22,22,0.096054326,0.2377428,7.739,"Sub024_ToD",69,0.212576732,-0.143384816,"Bckg124.jpg",13,81,18,1,1,1,9,13,164,112,355,13,"potatochips1_tr.png",1,124,124,9.088,1,3.34,2,0.868,1,"YA","Night","Julia"
"scarf1_tr.png",273,273,-0.256062464,0.013419665,2.822,"Sub024_ToD",69,0.164819659,-0.19642442,"Bckg51.jpg",276,59,13,1,1,1,13,276,231,56,236,276,"scarf1_tr.png",1,140,140,2.573,1,2.758,2,0.917,1,"YA","Night","Julia"
