"obj1","locresp1","locresp1_adj","respposX1","respposY1","Learning_Loc_Test_rt","participant","condnum","respposX2","respposY2","backgr","obj1loc","TrialID","StudyTrialNum","block","testObj1","testObj1Feat1","TestPracTrialNum","testObj1Feat1TargetVal","testObj1LocStartVal1","testObj1LocStartVal2","testObj1LocStartVal3","testObj1LocTargetVal","testObj1Target","OldImages","locresp2","locresp2_adj","Recall_Loc_Test_rt","Old_New_Test","Old_New_Test_rt","Remember_Test","Remember_Test_rt","Imm_Delay","AgeGroup","ToD_Condition"
"bandaid1_tr.png",235,235,"-0.180266572","-0.126224012",4.5449,"Sub126_ToD",282,"[]","[]","Bckg45.jpg",246,107,3,1,1,1,34,246,143,243,11,246,"bandaid1_tr.png",1,243,243,1.3525,1,2.2373,1,1.8193,1,"OA","Morning"
"bathingsuit1_tr.png",289,289,"-0.208075404","0.071646107",1.7963,"Sub126_ToD",282,"-0.219763259","0.011517304","Bckg19.jpg",288,65,113,3,1,1,84,288,311,51,176,288,"bathingsuit1_tr.png",1,-87,273,4.0942,1,1.5008,1,1.2428,1,"OA","Morning"
"bed1_tr.png",240,240,"-0.190581751","-0.110032425",3.8299,"Sub126_ToD",282,"-0.144375532","-0.166085051","Bckg77.jpg",245,120,1,1,1,1,13,245,138,143,160,245,"bed1_tr.png",1,221,221,5.0533,1,2.2514,1,2.0405,1,"OA","Morning"
"binder1_tr.png",102,102,"0.215255905","-0.045754055",4.7394,"Sub126_ToD",282,"-0.204040576","0.082437744","Bckg82.jpg",91,21,79,2,1,1,61,91,236,320,312,91,"binder1_tr.png",1,292,292,2.8153,1,1.9622,1,0.5342,1,"OA","Morning"
"boxinggloves1_tr.png",271,271,"-0.220031333","0.003840661",2.9291,"Sub126_ToD",282,"[]","[]","Bckg131.jpg",276,95,106,3,1,1,113,276,159,125,149,276,"boxinggloves1_tr.png",1,125,125,1.5885,1,3.6566,1,0.7675,1,"OA","Morning"
"cakemixer1_tr.png",248,248,"-0.204040576","-0.082437744",4.7742,"Sub126_ToD",282,"0.190581751","-0.110032425","Bckg12.jpg",255,117,64,2,1,1,49,255,108,314,330,255,"cakemixer1_tr.png",1,480,120,5.7247,1,2.8528,1,1.2411,1,"OA","Morning"
"christmasstocking1_tr.png",518,158,"0.082437744","-0.204040576",6.3242,"Sub126_ToD",282,"[]","[]","Bckg136.jpg",165,50,2,1,1,1,5,165,322,246,121,165,"christmasstocking1_tr.png",1,246,246,1.9149,1,2.4668,1,1.6325,1,"OA","Morning"
"clock1_tr.png",130,130,"0.168579455","-0.141454959",1.8724,"Sub126_ToD",282,"[]","[]","Bckg137.jpg",133,76,41,2,1,1,75,133,128,1,280,133,"clock1_tr.png",1,1,1,1.3335,1,1.5361,1,0.7189,1,"OA","Morning"
"coffeemug1_tr.png",317,317,"-0.150083867","0.160945243",3.7131,"Sub126_ToD",282,"0.220031333","0.003840661","Bckg20.jpg",325,70,95,3,1,1,106,325,253,113,22,325,"coffeemug1_tr.png",1,89,89,2.7789,1,1.4911,1,0.9501,1,"OA","Morning"
"coke1_tr.png",-41,319,"-0.144375532","0.166085051",3.3649,"Sub126_ToD",282,"-0.011517304","0.219763259","Bckg78.jpg",322,74,86,3,1,1,115,322,31,323,307,322,"coke1_tr.png",1,357,357,3.6536,1,1.9533,1,0.6901,1,"OA","Morning"
"crayon1_tr.png",272,272,"-0.219930792","0.007680153",4.381,"Sub126_ToD",282,"-0.22006485","2.69502E-17","Bckg87.jpg",267,33,46,2,1,1,80,267,220,22,283,267,"crayon1_tr.png",1,-90,270,3.9863,1,3.0861,1,1.0831,1,"OA","Morning"
"eggs1_tr.png",82,82,"0.217923194","0.030627108",1.7825,"Sub126_ToD",282,"-0.192473055","-0.106689556","Bckg132.jpg",84,28,112,3,1,1,104,84,124,265,170,84,"eggs1_tr.png",1,241,241,2.6986,1,1.6884,1,0.6246,1,"OA","Morning"
"fantacan1_tr.png",136,136,"0.15286989","-0.158301405",4.0398,"Sub126_ToD",282,"0.215255905","-0.045754055","Bckg86.jpg",126,84,107,3,1,1,97,126,32,278,53,126,"fantacan1_tr.png",1,462,102,5.914,1,2.2806,1,1.401,1,"OA","Morning"
"goggle1_tr.png",27,27,"0.099907351","0.196079217",4.2996,"Sub126_ToD",282,"0.178036204","0.129350873","Bckg120.jpg",25,96,99,3,1,1,91,25,157,292,131,25,"goggle1_tr.png",1,414,54,5.3497,1,2.7683,1,1.0402,1,"OA","Morning"
"hat1_tr.png",251,251,"[]","[]",1.1538,"Sub126_ToD",282,"0.007680153","-0.219930792","Bckg133.jpg",235,68,12,1,1,1,8,235,251,330,13,235,"hat1_tr.png",1,538,178,8.947,1,2.3681,1,1.0584,1,"OA","Morning"
"iceskates1_tr.png",192,192,"-0.045754055","-0.215255905",4.2721,"Sub126_ToD",282,"-0.026819159","-0.21842452","Bckg27.jpg",186,64,104,3,1,1,82,186,280,131,293,186,"iceskates1_tr.png",1,187,187,4.0029,1,3.0845,1,1.032,1,"OA","Morning"
"jackolantern1_tr.png",51,51,"0.171022509","0.138491297",4.5499,"Sub126_ToD",282,"0.190581751","0.110032425","Bckg21.jpg",51,93,80,2,1,1,47,51,161,66,118,51,"jackolantern1_tr.png",1,60,60,4.3455,1,2.2181,1,0.7435,1,"OA","Morning"
"kite1_tr.png",179,179,"0.003840661","-0.220031333",4.5189,"Sub126_ToD",282,"-0.056956974","-0.212566322","Bckg128.jpg",181,115,31,1,1,1,11,181,59,221,177,181,"kite1_tr.png",1,195,195,3.7779,1,2.0856,1,0.9426,1,"OA","Morning"
"lipstick1_tr.png",464,104,"0.213527983","-0.053238506",4.7587,"Sub126_ToD",282,"[]","[]","Bckg22.jpg",106,22,50,2,1,1,69,106,284,129,228,106,"lipstick1_tr.png",1,129,129,1.4477,1,1.9755,1,1.2915,1,"OA","Morning"
"partyhats1_tr.png",61,61,"0.192473055","0.106689556",4.2565,"Sub126_ToD",282,"0.220031333","-0.003840661","Bckg110.jpg",52,18,73,2,1,1,76,52,175,231,196,52,"partyhats1_tr.png",1,451,91,5.2815,1,1.961,1,0.912,1,"OA","Morning"
"pizza1_tr.png",33,33,"0.119855908","0.184561913",4.0827,"Sub126_ToD",282,"[]","[]","Bckg83.jpg",31,80,84,3,1,1,100,31,153,237,175,31,"pizza1_tr.png",1,237,237,0.8937,1,2.4909,1,0.6157,1,"OA","Morning"
"popcorn1_tr.png",145,145,"0.126224012","-0.180266572",4.0813,"Sub126_ToD",282,"0.217923194","-0.030627108","Bckg76.jpg",144,15,10,1,1,1,16,144,211,30,310,144,"popcorn1_tr.png",1,98,98,4.5928,1,2.6874,1,1.2532,1,"OA","Morning"
"potatochips1_tr.png",18,18,"0.068003779","0.20929411",3.6693,"Sub126_ToD",282,"[]","[]","Bckg124.jpg",13,81,114,3,1,1,98,13,164,112,355,13,"potatochips1_tr.png",1,112,112,1.0691,1,2.8168,1,0.7335,1,"OA","Morning"
"qtips1_tr.png",163,163,"0.064340735","-0.210449063",3.4024,"Sub126_ToD",282,"[]","[]","Bckg129.jpg",171,92,109,3,1,1,93,171,235,155,124,171,"qtips1_tr.png",1,155,155,1.7884,1,2.8436,1,0.7584,1,"OA","Morning"
"ricecooker1_tr.png",380,20,"0.075266612","0.206793316",6.0557,"Sub126_ToD",282,"0.166085051","-0.144375532","Bckg102.jpg",14,19,9,1,1,1,9,14,178,267,92,14,"ricecooker1_tr.png",1,131,131,6.0121,1,3.6563,1,1.117,1,"OA","Morning"
"rollingpin1_tr.png",232,232,"-0.173413468","-0.13548545",6.7713,"Sub126_ToD",282,"-0.219528783","0.015350948","Bckg69.jpg",228,89,20,1,1,1,28,228,12,120,126,228,"rollingpin1_tr.png",1,274,274,6.4416,1,2.4691,1,1.2741,1,"OA","Morning"
"rubikscube1_tr.png",114,114,"0.201039244","-0.089508438",3.857,"Sub126_ToD",282,"[]","[]","Bckg122.jpg",113,105,48,2,1,1,78,113,4,222,200,113,"rubikscube1_tr.png",1,222,222,2.3922,1,2.3833,1,0.8855,1,"OA","Morning"
"seashell1_tr.png",204,204,"-0.089508438","-0.201039244",3.2239,"Sub126_ToD",282,"0.168579455","-0.141454959","Bckg8.jpg",205,13,105,3,1,1,119,205,224,134,59,205,"seashell1_tr.png",1,130,130,2.7528,1,1.1489,1,0.6016,1,"OA","Morning"
"spoon1_tr.png",517,157,"0.085986187","-0.202570762",5.7687,"Sub126_ToD",282,"-0.171022509","-0.138491297","Bckg67.jpg",161,10,14,1,1,1,18,161,301,195,183,161,"spoon1_tr.png",1,231,231,2.0884,1,2.5694,1,1.1574,1,"OA","Morning"
"steeringwheel1_tr.png",226,226,"-0.158301405","-0.15286989",3.7153,"Sub126_ToD",282,"[]","[]","Bckg62.jpg",229,90,22,1,1,1,20,229,132,225,181,229,"steeringwheel1_tr.png",1,225,225,1.8539,1,2.2798,1,1.6703,1,"OA","Morning"
"toaster1_tr.png",351,351,"-0.034425727","0.217355487",3.4548,"Sub126_ToD",282,"-0.011517304","-0.219763259","Bckg104.jpg",358,119,17,1,1,1,7,358,291,211,356,358,"toaster1_tr.png",1,543,183,8.8479,1,2.5275,1,1.1186,1,"OA","Morning"
"towels1_tr.png",206,206,"-0.096470081","-0.197792977",2.6968,"Sub126_ToD",282,"0.085986187","0.202570762","Bckg115.jpg",193,37,71,2,1,1,70,193,106,21,53,193,"towels1_tr.png",1,23,23,1.6948,1,2.1544,1,0.7689,1,"OA","Morning"
"trumpet1_tr.png",345,345,"-0.056956974","0.212566322",2.5715,"Sub126_ToD",282,"0.196079217","-0.099907351","Bckg130.jpg",355,58,90,3,1,1,110,355,313,133,32,355,"trumpet1_tr.png",1,117,117,4.6827,1,1.6089,1,0.9666,1,"OA","Morning"
"wheelchair1_tr.png",160,160,"0.075266612","-0.206793316",2.6386,"Sub126_ToD",282,"-0.22006485","-2.69502E-17","Bckg80.jpg",171,52,82,3,1,1,102,171,180,294,263,171,"wheelchair1_tr.png",1,270,270,1.9845,1,3.7627,1,1.0042,1,"OA","Morning"
