"obj1","locresp1","locresp1_adj","respposX1","respposY1","Learning_Loc_Test_rt","participant","condnum","respposX2","respposY2","backgr","obj1loc","TrialID","StudyTrialNum","block","testObj1","testObj1Feat1","TestPracTrialNum","testObj1Feat1TargetVal","testObj1LocStartVal1","testObj1LocStartVal2","testObj1LocStartVal3","testObj1LocTargetVal","testObj1Target","OldImages","locresp2","locresp2_adj","Recall_Loc_Test_rt","Old_New_Test","Old_New_Test_rt","Remember_Test","Remember_Test_rt","Imm_Delay","AgeGroup","ToD_Condition","collected_by"
"bagel1_tr.png",243,243,"[]","[]",1.2459,"Sub097_ToD",237,-0.173413468,-0.13548545,"Bckg43.jpg",246,20,30,1,1,1,31,246,243,284,250,246,"bagel1_tr.png",1,232,232,3.0974,1,2.1299,1,0.6363,1,"YA","Night","Julia"
"bathingsuit1_tr.png",299,299,"-0.192473055","0.106689556",3.4637,"Sub097_ToD",237,-0.202570762,0.085986187,"Bckg19.jpg",288,65,9,1,1,1,36,288,311,51,176,288,"bathingsuit1_tr.png",1,-67,293,5.2807,1,1.9002,1,0.8489,1,"YA","Night","Julia"
"bbqmachine1_tr.png",527,167,"0.04950382","-0.214424602",5.3442,"Sub097_ToD",237,0.053238506,-0.213527983,"Bckg48.jpg",172,40,23,1,1,1,16,172,331,332,338,172,"bbqmachine1_tr.png",1,166,166,7.6297,1,2.2637,2,0.7719,1,"YA","Night","Julia"
"bike1_tr.png",137,137,"0.150083867","-0.160945243",3.0115,"Sub097_ToD",237,-0.184561913,-0.119855908,"Bckg39.jpg",135,2,94,3,1,1,109,135,209,107,240,135,"bike1_tr.png",1,237,237,5.7123,1,1.6456,2,0.4621,1,"YA","Night","Julia"
"binder1_tr.png",86,86,"0.219528783","0.015350948",4.9834,"Sub097_ToD",237,-0.217923194,-0.030627108,"Bckg82.jpg",91,21,48,2,1,1,55,91,236,320,312,91,"binder1_tr.png",1,262,262,3.1509,1,2.0378,2,0.6378,1,"YA","Night","Julia"
"bottleofwine1_tr.png",121,121,"0.188632393","-0.113341777",2.7037,"Sub097_ToD",237,0.192473055,-0.106689556,"Bckg29.jpg",126,71,61,2,1,1,43,126,55,131,270,126,"bottleofwine1_tr.png",1,119,119,3.0128,1,3.1608,1,0.6985,1,"YA","Night","Julia"
"breakfast1_tr.png",310,310,"-0.168579455","0.141454959",2.4992,"Sub097_ToD",237,-0.184561913,0.119855908,"Bckg89.jpg",300,3,96,3,1,1,98,300,348,149,173,300,"breakfast1_tr.png",1,-57,303,6.1171,1,1.3932,1,0.7442,1,"YA","Night","Julia"
"cabinet1_tr.png",359,359,"-0.003840661","0.220031333",3.1184,"Sub097_ToD",237,1.34751e-17,-0.22006485,"Bckg13.jpg",355,110,98,3,1,1,118,355,291,250,164,355,"cabinet1_tr.png",1,180,180,7.3137,1,1.8289,2,0.3408,1,"YA","Night","Julia"
"cakemixer1_tr.png",258,258,"-0.215255905","-0.045754055",5.5624,"Sub097_ToD",237,-0.173413468,0.13548545,"Bckg12.jpg",255,117,10,1,1,1,29,255,108,314,330,255,"cakemixer1_tr.png",1,308,308,3.2721,1,3.4349,2,1.2764,1,"YA","Night","Julia"
"cookie1_tr.png",204,204,"-0.089508438","-0.201039244",3.6744,"Sub097_ToD",237,0.199446487,-0.093003424,"Bckg1.jpg",196,109,39,1,1,1,15,196,142,307,242,196,"cookie1_tr.png",1,475,115,5.4761,1,2.1593,1,0.8335,1,"YA","Night","Julia"
"cow1_tr.png",-10,350,"-0.03821386","0.21672157",5.4878,"Sub097_ToD",237,0.099907351,0.196079217,"Bckg113.jpg",352,24,1,1,1,1,4,352,172,11,137,352,"cow1_tr.png",1,27,27,3.9528,1,7.2614,2,0.9498,1,"YA","Night","Julia"
"crayon1_tr.png",282,282,"-0.215255905","0.045754055",3.4474,"Sub097_ToD",237,-0.219930792,0.007680153,"Bckg87.jpg",267,33,80,2,1,1,68,267,220,22,283,267,"crayon1_tr.png",1,-88,272,5.229,1,1.3502,1,0.5129,1,"YA","Night","Julia"
"cucumber1_tr.png",446,86,"0.219528783","0.015350948",5.2599,"Sub097_ToD",237,0.215255905,-0.045754055,"Bckg92.jpg",82,87,18,1,1,1,19,82,286,332,303,82,"cucumber1_tr.png",1,462,102,4.1657,1,2.6525,1,1.1854,1,"YA","Night","Julia"
"dog1_tr.png",160,160,"0.075266612","-0.206793316",3.8413,"Sub097_ToD",237,0.168579455,0.141454959,"Bckg23.jpg",167,111,70,2,1,1,52,167,16,26,214,167,"dog1_tr.png",1,50,50,3.8941,1,5.0167,2,1.1168,1,"YA","Night","Julia"
"encyclopedia1_tr.png",291,291,"-0.205448237","0.078864189",3.821,"Sub097_ToD",237,0.007680153,-0.219930792,"Bckg72.jpg",286,11,68,2,1,1,51,286,151,110,236,286,"encyclopedia1_tr.png",1,-182,178,6.5297,1,1.1675,2,0.7367,1,"YA","Night","Julia"
"fireextinguisher1_tr.png",302,302,"-0.186625577","0.116616603",3.929,"Sub097_ToD",237,-0.110032425,0.190581751,"Bckg88.jpg",294,85,38,1,1,1,33,294,212,94,215,294,"fireextinguisher1_tr.png",1,-30,330,5.4861,1,1.8889,1,1.4581,1,"YA","Night","Julia"
"granola1_tr.png",186,186,"-0.023003041","-0.218859312",3.1503,"Sub097_ToD",237,0.007680153,-0.219930792,"Bckg49.jpg",191,103,109,3,1,1,83,191,262,206,48,191,"granola1_tr.png",1,178,178,2.2954,1,1.0634,1,0.7167,1,"YA","Night","Julia"
"hammer1_tr.png",241,241,"-0.192473055","-0.106689556",4.161,"Sub097_ToD",237,-0.199446487,-0.093003424,"Bckg138.jpg",237,118,26,1,1,1,39,237,139,321,245,237,"hammer1_tr.png",1,245,245,4.8139,1,1.8003,1,0.8516,1,"YA","Night","Julia"
