"sub_id","AgeGroup","ToD_Condition","Date","block","absavg_learning","minavg_learning","outlier_Learning_Age"
"Sub015_ToD_Online","YA","Night","24/10/24","3",5.46153846153846,-2.38461538461538,FALSE
"Sub016_ToD_Online","OA","Night","24/10/24","Overall",11.1,3.82,FALSE
"Sub016_ToD_Online","OA","Night","24/10/24","1",9,1.5,FALSE
"Sub016_ToD_Online","OA","Night","24/10/24","2",12.1875,8.5625,FALSE
"Sub016_ToD_Online","OA","Night","24/10/24","3",12,1.66666666666667,FALSE
"Sub017_ToD_Online","OA","Night","24/10/24","Overall",6.25862068965517,-1.87931034482759,FALSE
"Sub017_ToD_Online","OA","Night","24/10/24","1",4.72222222222222,-3.61111111111111,FALSE
"Sub017_ToD_Online","OA","Night","24/10/24","2",6.45,0.55,FALSE
"Sub017_ToD_Online","OA","Night","24/10/24","3",7.45,-2.75,FALSE
"Sub018_ToD_Online","OA","Night","24/10/24","Overall",9.46428571428571,-5.53571428571429,FALSE
"Sub018_ToD_Online","OA","Night","24/10/24","1",11.8333333333333,-3.83333333333333,FALSE
"Sub018_ToD_Online","OA","Night","24/10/24","2",8.8,-6.4,FALSE
"Sub018_ToD_Online","OA","Night","24/10/24","3",8.83333333333333,-5.66666666666667,FALSE
"Sub019_ToD_Online","OA","Night","24/10/24","Overall",7.80851063829787,0.659574468085106,FALSE
"Sub019_ToD_Online","OA","Night","24/10/24","1",6.94117647058824,-0.470588235294118,FALSE
"Sub019_ToD_Online","OA","Night","24/10/24","2",6.58333333333333,3.58333333333333,FALSE
"Sub019_ToD_Online","OA","Night","24/10/24","3",9.44444444444444,-0.222222222222222,FALSE
"Sub020_ToD_Online","YA","Morning","25/10/24","Overall",6.71929824561404,2.08771929824561,FALSE
"Sub020_ToD_Online","YA","Morning","25/10/24","1",3.85,-1.35,FALSE
"Sub020_ToD_Online","YA","Morning","25/10/24","2",5.16666666666667,-1.61111111111111,FALSE
"Sub020_ToD_Online","YA","Morning","25/10/24","3",11.2105263157895,9.21052631578947,FALSE
"Sub021_ToD_Online","YA","Morning","25/10/24","Overall",4.50877192982456,1.35087719298246,FALSE
"Sub021_ToD_Online","YA","Morning","25/10/24","1",4.27777777777778,2.05555555555556,FALSE
"Sub021_ToD_Online","YA","Morning","25/10/24","2",4.4,0.5,FALSE
"Sub021_ToD_Online","YA","Morning","25/10/24","3",4.84210526315789,1.57894736842105,FALSE
"Sub022_ToD_Online","YA","Morning","25/10/24","Overall",8.11764705882353,4.94117647058824,FALSE
"Sub022_ToD_Online","YA","Morning","25/10/24","1",5.13333333333333,3,FALSE
"Sub022_ToD_Online","YA","Morning","25/10/24","2",15.8,9.8,FALSE
"Sub022_ToD_Online","YA","Morning","25/10/24","3",4.55555555555556,2.77777777777778,FALSE
"Sub023_ToD_Online","YA","Morning","25/10/24","Overall",6.53658536585366,0.146341463414634,FALSE
"Sub023_ToD_Online","YA","Morning","25/10/24","1",7.30769230769231,-0.0769230769230769,FALSE
"Sub023_ToD_Online","YA","Morning","25/10/24","2",8.53846153846154,1.46153846153846,FALSE
"Sub023_ToD_Online","YA","Morning","25/10/24","3",4.13333333333333,-0.8,FALSE
"Sub024_ToD_Online","YA","Night","25/10/24","Overall",4,-0.115384615384615,FALSE
"Sub024_ToD_Online","YA","Night","25/10/24","1",3.8,-1.9,FALSE
"Sub024_ToD_Online","YA","Night","25/10/24","2",4.88888888888889,1.44444444444444,FALSE
"Sub024_ToD_Online","YA","Night","25/10/24","3",3.14285714285714,0.428571428571429,FALSE
"Sub025_ToD_Online","YA","Night","25/10/24","Overall",12.7118644067797,3.28813559322034,FALSE
"Sub025_ToD_Online","YA","Night","25/10/24","1",12.3157894736842,-0.315789473684211,FALSE
"Sub025_ToD_Online","YA","Night","25/10/24","2",14.8,7.1,FALSE
"Sub025_ToD_Online","YA","Night","25/10/24","3",11,2.9,FALSE
"Sub026_ToD_Online","YA","Night","25/10/24","Overall",4.75757575757576,0.818181818181818,FALSE
"Sub026_ToD_Online","YA","Night","25/10/24","1",5.27272727272727,2,FALSE
"Sub026_ToD_Online","YA","Night","25/10/24","2",4.76923076923077,0.615384615384615,FALSE
"Sub026_ToD_Online","YA","Night","25/10/24","3",4.11111111111111,-0.333333333333333,FALSE
"Sub027_ToD_Online","YA","Morning","26/10/24","Overall",2.91304347826087,-1.26086956521739,FALSE
"Sub027_ToD_Online","YA","Morning","26/10/24","1",2.05555555555556,-0.388888888888889,FALSE
"Sub027_ToD_Online","YA","Morning","26/10/24","2",4.375,-3.25,FALSE
"Sub027_ToD_Online","YA","Morning","26/10/24","3",2.25,0.0833333333333333,FALSE
"Sub028_ToD_Online","YA","Morning","26/10/34","Overall",7.91666666666667,-1.97222222222222,FALSE
"Sub028_ToD_Online","YA","Morning","26/10/34","1",6,-3.63636363636364,FALSE
"Sub028_ToD_Online","YA","Morning","26/10/34","2",7.92307692307692,-2.53846153846154,FALSE
"Sub028_ToD_Online","YA","Morning","26/10/34","3",9.66666666666667,0.166666666666667,FALSE
"Sub029_ToD_Online","YA","Morning","26/10/24","Overall",8.34883720930233,-1.7906976744186,FALSE
"Sub029_ToD_Online","YA","Morning","26/10/24","1",9.41176470588235,0.470588235294118,FALSE
"Sub029_ToD_Online","YA","Morning","26/10/24","2",8.0625,-3.9375,FALSE
"Sub029_ToD_Online","YA","Morning","26/10/24","3",7,-2.2,FALSE
"Sub030_ToD_Online","YA","Morning","27/10/24","Overall",13.4848484848485,-5.48484848484848,FALSE
"Sub030_ToD_Online","YA","Morning","27/10/24","1",19.4,-10.8,FALSE
"Sub030_ToD_Online","YA","Morning","27/10/24","2",12.8333333333333,-7.16666666666667,FALSE
"Sub030_ToD_Online","YA","Morning","27/10/24","3",8.81818181818182,1.18181818181818,FALSE
"Sub031_ToD_Online","YA","Morning","27/10/24","Overall",8.14893617021277,4.06382978723404,FALSE
"Sub031_ToD_Online","YA","Morning","27/10/24","1",4.13333333333333,1.33333333333333,FALSE
"Sub031_ToD_Online","YA","Morning","27/10/24","2",7.375,5.375,FALSE
"Sub031_ToD_Online","YA","Morning","27/10/24","3",12.6875,5.3125,FALSE
"Sub032_ToD_Online","YA","Morning","27/10/24","Overall",6.62857142857143,0.742857142857143,FALSE
"Sub032_ToD_Online","YA","Morning","27/10/24","1",6.3,0.3,FALSE
"Sub032_ToD_Online","YA","Morning","27/10/24","2",7.07692307692308,3.07692307692308,FALSE
"Sub032_ToD_Online","YA","Morning","27/10/24","3",6.41666666666667,-1.41666666666667,FALSE
"Sub033_ToD_Online","YA","Morning","27/10/24","Overall",6.23913043478261,-0.673913043478261,FALSE
"Sub033_ToD_Online","YA","Morning","27/10/24","1",6.61538461538461,-3.23076923076923,FALSE
"Sub033_ToD_Online","YA","Morning","27/10/24","2",5.64705882352941,-1.41176470588235,FALSE
"Sub033_ToD_Online","YA","Morning","27/10/24","3",6.5625,2.1875,FALSE
"Sub034_ToD_Online","YA","Morning","27/10/24","Overall",6.32758620689655,2.46551724137931,FALSE
"Sub034_ToD_Online","YA","Morning","27/10/24","1",5.10526315789474,2.26315789473684,FALSE
"Sub034_ToD_Online","YA","Morning","27/10/24","2",7.78947368421053,3.78947368421053,FALSE
"Sub034_ToD_Online","YA","Morning","27/10/24","3",6.1,1.4,FALSE
"Sub035_ToD_Online","YA","Morning","27/10/24","Overall",10.8653846153846,0.826923076923077,FALSE
"Sub035_ToD_Online","YA","Morning","27/10/24","1",11.0588235294118,-2.82352941176471,FALSE
"Sub035_ToD_Online","YA","Morning","27/10/24","2",12.6470588235294,0.294117647058824,FALSE
"Sub035_ToD_Online","YA","Morning","27/10/24","3",9,4.77777777777778,FALSE
"Sub036_ToD_Online","YA","Morning","27/10/24","Overall",8.75,-0.8,FALSE
"Sub036_ToD_Online","YA","Morning","27/10/24","1",8.76923076923077,-3.07692307692308,FALSE
"Sub036_ToD_Online","YA","Morning","27/10/24","2",7.66666666666667,1.4,FALSE
"Sub036_ToD_Online","YA","Morning","27/10/24","3",10.0833333333333,-1.08333333333333,FALSE
"Sub037_ToD_Online","YA","Morning","28/10/24","Overall",11.3478260869565,-1.69565217391304,FALSE
"Sub037_ToD_Online","YA","Morning","28/10/24","1",14.3333333333333,-2.06666666666667,FALSE
"Sub037_ToD_Online","YA","Morning","28/10/24","2",8.6875,-3.5625,FALSE
"Sub037_ToD_Online","YA","Morning","28/10/24","3",11.2,0.666666666666667,FALSE
"Sub038_ToD_Online","YA","Morning","28/10/24","Overall",5.63157894736842,0.964912280701754,FALSE
"Sub038_ToD_Online","YA","Morning","28/10/24","1",5.76470588235294,-2.11764705882353,FALSE
"Sub038_ToD_Online","YA","Morning","28/10/24","2",7.1,2.2,FALSE
"Sub038_ToD_Online","YA","Morning","28/10/24","3",4.05,2.35,FALSE
"Sub039_ToD_Online","YA","Morning","28/10/24","Overall",9.84444444444444,0.111111111111111,FALSE
"Sub039_ToD_Online","YA","Morning","28/10/24","1",10.375,2.25,FALSE
"Sub039_ToD_Online","YA","Morning","28/10/24","2",9,-3.85714285714286,FALSE
"Sub039_ToD_Online","YA","Morning","28/10/24","3",10.0666666666667,1.53333333333333,FALSE
"Sub040_ToD_Online","OA","Morning","25/10/24","Overall",27.4324324324324,-2.08108108108108,FALSE
"Sub040_ToD_Online","OA","Morning","25/10/24","1",32.9375,1.5625,FALSE
"Sub040_ToD_Online","OA","Morning","25/10/24","2",11.2222222222222,-4.33333333333333,FALSE
"Sub040_ToD_Online","OA","Morning","25/10/24","3",32.25,-5.25,FALSE
"Sub041_ToD_Online","OA","Morning","25/10/24","Overall",10.6578947368421,3.13157894736842,FALSE
"Sub041_ToD_Online","OA","Morning","25/10/24","1",13.5454545454545,7.36363636363636,FALSE
"Sub041_ToD_Online","OA","Morning","25/10/24","2",11.75,3.375,FALSE
"Sub041_ToD_Online","OA","Morning","25/10/24","3",6.18181818181818,-1.45454545454545,FALSE
"Sub042_ToD_Online","OA","Morning","25/10/24","Overall",7.76923076923077,0.730769230769231,FALSE
"Sub042_ToD_Online","OA","Morning","25/10/24","1",8,0.666666666666667,FALSE
"Sub042_ToD_Online","OA","Morning","25/10/24","2",9.1578947368421,-0.947368421052632,FALSE
"Sub042_ToD_Online","OA","Morning","25/10/24","3",6.11111111111111,2.55555555555556,FALSE
"Sub043_ToD_Online","OA","Morning","25/10/24","Overall",4.96551724137931,0.0689655172413793,FALSE
"Sub043_ToD_Online","OA","Morning","25/10/24","1",7.52631578947368,0.894736842105263,FALSE
"Sub043_ToD_Online","OA","Morning","25/10/24","2",3.89473684210526,0.210526315789474,FALSE
"Sub043_ToD_Online","OA","Morning","25/10/24","3",3.55,-0.85,FALSE
"Sub044_ToD_Online","OA","Morning","25/10/24","Overall",9.30769230769231,-0.538461538461538,FALSE
"Sub044_ToD_Online","OA","Morning","25/10/24","1",10.5714285714286,1.85714285714286,FALSE
"Sub044_ToD_Online","OA","Morning","25/10/24","2",9.94444444444444,0.0555555555555556,FALSE
"Sub044_ToD_Online","OA","Morning","25/10/24","3",7.85,-2.75,FALSE
"Sub045_ToD_Online","OA","Morning","25/10/24","Overall",5.55932203389831,1.05084745762712,FALSE
"Sub045_ToD_Online","OA","Morning","25/10/24","1",5.7,-1.3,FALSE
"Sub045_ToD_Online","OA","Morning","25/10/24","2",5.05,3.75,FALSE
"Sub045_ToD_Online","OA","Morning","25/10/24","3",5.94736842105263,0.684210526315789,FALSE
"Sub046_ToD_Online","OA","Night","25/10/24","Overall",7.70833333333333,-0.416666666666667,FALSE
"Sub046_ToD_Online","OA","Night","25/10/24","1",7.1875,1.5625,FALSE
"Sub046_ToD_Online","OA","Night","25/10/24","2",7.94117647058824,1.35294117647059,FALSE
"Sub046_ToD_Online","OA","Night","25/10/24","3",8,-4.53333333333333,FALSE
"Sub047_ToD_Online","OA","Night","25/10/24","Overall",10.8292682926829,-4.73170731707317,FALSE
"Sub047_ToD_Online","OA","Night","25/10/24","1",13.5333333333333,-10.7333333333333,FALSE
"Sub047_ToD_Online","OA","Night","25/10/24","2",11.6428571428571,-2.92857142857143,FALSE
"Sub047_ToD_Online","OA","Night","25/10/24","3",6.5,0.666666666666667,FALSE
"Sub048_ToD_Online","OA","Night","25/10/24","Overall",10.7333333333333,-1.35555555555556,FALSE
"Sub048_ToD_Online","OA","Night","25/10/24","1",11.5833333333333,3.91666666666667,FALSE
"Sub048_ToD_Online","OA","Night","25/10/24","2",8.26666666666667,-0.933333333333333,FALSE
"Sub048_ToD_Online","OA","Night","25/10/24","3",12.2222222222222,-5.22222222222222,FALSE
"Sub049_ToD_Online","OA","Morning","26/10/24","Overall",13.046511627907,-3.27906976744186,FALSE
"Sub049_ToD_Online","OA","Morning","26/10/24","1",19.5,-9.21428571428571,FALSE
"Sub049_ToD_Online","OA","Morning","26/10/24","2",7.69230769230769,-1.23076923076923,FALSE
"Sub049_ToD_Online","OA","Morning","26/10/24","3",11.75,0.25,FALSE
"Sub050_ToD_Online","OA","Morning","26/10/24","Overall",8.33333333333333,-1.51851851851852,FALSE
"Sub050_ToD_Online","OA","Morning","26/10/24","1",6.84210526315789,-2.31578947368421,FALSE
"Sub050_ToD_Online","OA","Morning","26/10/24","2",8,0.375,FALSE
"Sub050_ToD_Online","OA","Morning","26/10/24","3",10.1052631578947,-2.31578947368421,FALSE
"Sub051_ToD_Online","OA","Morning","26/10/24","Overall",5.86792452830189,-0.39622641509434,FALSE
"Sub051_ToD_Online","OA","Morning","26/10/24","1",6.57894736842105,-2.78947368421053,FALSE
"Sub051_ToD_Online","OA","Morning","26/10/24","2",4.88235294117647,-0.529411764705882,FALSE
"Sub051_ToD_Online","OA","Morning","26/10/24","3",6.05882352941176,2.41176470588235,FALSE
"Sub052_ToD_Online","OA","Morning","26/10/24","Overall",4.375,1.625,FALSE
"Sub052_ToD_Online","OA","Morning","26/10/24","1",3.8125,2.6875,FALSE
"Sub052_ToD_Online","OA","Morning","26/10/24","2",2.90909090909091,2.18181818181818,FALSE
"Sub052_ToD_Online","OA","Morning","26/10/24","3",6.30769230769231,-0.153846153846154,FALSE
"Sub053_ToD_Online","OA","Morning","26/10/24","Overall",5.45454545454545,0.590909090909091,FALSE
"Sub053_ToD_Online","OA","Morning","26/10/24","1",3.92307692307692,-0.384615384615385,FALSE
"Sub053_ToD_Online","OA","Morning","26/10/24","2",5.30769230769231,2.07692307692308,FALSE
"Sub053_ToD_Online","OA","Morning","26/10/24","3",6.66666666666667,0.222222222222222,FALSE
"Sub054_ToD_Online","OA","Morning","26/10/24","Overall",88.75,4.25,TRUE
"Sub054_ToD_Online","OA","Morning","26/10/24","1",104.05,39.55,TRUE
"Sub054_ToD_Online","OA","Morning","26/10/24","2",81.1,3,TRUE
"Sub054_ToD_Online","OA","Morning","26/10/24","3",81.1,-29.8,TRUE
"Sub055_ToD_Online","OA","Morning","27/10/24","Overall",9.37254901960784,3.76470588235294,FALSE
"Sub055_ToD_Online","OA","Morning","27/10/24","1",12.8,7.33333333333333,FALSE
"Sub055_ToD_Online","OA","Morning","27/10/24","2",6.0625,-0.4375,FALSE
"Sub055_ToD_Online","OA","Morning","27/10/24","3",9.45,4.45,FALSE
"Sub056_ToD_Online","OA","Morning","27/10/24","Overall",2.3,0.1,FALSE
"Sub056_ToD_Online","OA","Morning","27/10/24","1",3.07692307692308,1.84615384615385,FALSE
"Sub056_ToD_Online","OA","Morning","27/10/24","2",2.66666666666667,-0.888888888888889,FALSE
"Sub056_ToD_Online","OA","Morning","27/10/24","3",1.42105263157895,-0.157894736842105,FALSE
"Sub057_ToD_Online","OA","Morning","27/10/24","Overall",9.92307692307692,2.8974358974359,FALSE
"Sub057_ToD_Online","OA","Morning","27/10/24","1",12.5333333333333,3.86666666666667,FALSE
"Sub057_ToD_Online","OA","Morning","27/10/24","2",7.27272727272727,1.09090909090909,FALSE
"Sub057_ToD_Online","OA","Morning","27/10/24","3",9.15384615384615,3.30769230769231,FALSE
"Sub058_ToD_Online","OA","Morning","27/10/24","Overall",95.18,-20.86,TRUE
"Sub058_ToD_Online","OA","Morning","27/10/24","1",95.1333333333333,-52.8666666666667,TRUE
"Sub058_ToD_Online","OA","Morning","27/10/24","2",91.5,-30.5,TRUE
"Sub058_ToD_Online","OA","Morning","27/10/24","3",98.3157894736842,12.5263157894737,TRUE
"Sub059_ToD_Online","OA","Morning","27/10/24","Overall",3.96610169491525,-1.01694915254237,FALSE
"Sub059_ToD_Online","OA","Morning","27/10/24","1",4.36842105263158,-2.78947368421053,FALSE
"Sub059_ToD_Online","OA","Morning","27/10/24","2",2.85,-0.35,FALSE
"Sub059_ToD_Online","OA","Morning","27/10/24","3",4.7,0,FALSE
"Sub060_ToD_Online","OA","Morning","28/10/24","Overall",9.07272727272727,-0.0909090909090909,FALSE
"Sub060_ToD_Online","OA","Morning","28/10/24","1",7.11764705882353,-1.23529411764706,FALSE
"Sub060_ToD_Online","OA","Morning","28/10/24","2",12.2631578947368,-1.63157894736842,FALSE
"Sub060_ToD_Online","OA","Morning","28/10/24","3",7.63157894736842,2.47368421052632,FALSE
"Sub061_ToD_Online","YA","Morning","28/10/24","Overall",6.16326530612245,-1.30612244897959,FALSE
"Sub061_ToD_Online","YA","Morning","28/10/24","1",5.75,-5.375,FALSE
"Sub061_ToD_Online","YA","Morning","28/10/24","2",8.0625,0.6875,FALSE
"Sub061_ToD_Online","YA","Morning","28/10/24","3",4.76470588235294,0.647058823529412,FALSE
"Sub062_ToD_Online","YA","Night","28/10/24","Overall",5.95833333333333,-1.20833333333333,FALSE
