"sub_id","AgeGroup","ToD_Condition","Date","block","absavg_learning","minavg_learning","outlier_Learning_Age","absavg_recall","minavg_recall","outlier_Recall_Age"
"Sub035_ToD_Online","YA","Morning","27/10/24","Overall",10.8653846153846,0.826923076923077,FALSE,31.8846153846154,-8.80769230769231,FALSE
"Sub036_ToD_Online","YA","Morning","27/10/24","1",8.76923076923077,-3.07692307692308,FALSE,68,1.23076923076923,FALSE
"Sub036_ToD_Online","YA","Morning","27/10/24","2",7.66666666666667,1.4,FALSE,58,7.6,FALSE
"Sub036_ToD_Online","YA","Morning","27/10/24","3",10.0833333333333,-1.08333333333333,FALSE,54.8333333333333,25.6666666666667,FALSE
"Sub036_ToD_Online","YA","Morning","27/10/24","Overall",8.75,-0.8,FALSE,60.3,10.95,FALSE
"Sub037_ToD_Online","YA","Morning","28/10/24","1",14.3333333333333,-2.06666666666667,FALSE,20.0666666666667,14.3333333333333,FALSE
"Sub037_ToD_Online","YA","Morning","28/10/24","2",8.6875,-3.5625,FALSE,36.625,9.75,FALSE
"Sub037_ToD_Online","YA","Morning","28/10/24","3",11.2,0.666666666666667,FALSE,34.6666666666667,-17.7333333333333,FALSE
"Sub037_ToD_Online","YA","Morning","28/10/24","Overall",11.3478260869565,-1.69565217391304,FALSE,30.5869565217391,2.28260869565217,FALSE
"Sub038_ToD_Online","YA","Morning","28/10/24","1",5.76470588235294,-2.11764705882353,FALSE,7.64705882352941,3.05882352941176,FALSE
"Sub038_ToD_Online","YA","Morning","28/10/24","2",7.1,2.2,FALSE,9.55,5.45,FALSE
"Sub038_ToD_Online","YA","Morning","28/10/24","3",4.05,2.35,FALSE,5.4,2.2,FALSE
"Sub038_ToD_Online","YA","Morning","28/10/24","Overall",5.63157894736842,0.964912280701754,FALSE,7.52631578947368,3.59649122807018,FALSE
"Sub039_ToD_Online","YA","Morning","28/10/24","1",10.375,2.25,FALSE,47.8125,5.3125,FALSE
"Sub039_ToD_Online","YA","Morning","28/10/24","2",9,-3.85714285714286,FALSE,104.785714285714,19.2142857142857,FALSE
"Sub039_ToD_Online","YA","Morning","28/10/24","3",10.0666666666667,1.53333333333333,FALSE,73.2666666666667,-22.6,FALSE
"Sub039_ToD_Online","YA","Morning","28/10/24","Overall",9.84444444444444,0.111111111111111,FALSE,74.0222222222222,0.333333333333333,FALSE
"Sub040_ToD_Online","OA","Morning","25/10/24","1",32.9375,1.5625,FALSE,77.625,-3.375,FALSE
"Sub040_ToD_Online","OA","Morning","25/10/24","2",11.2222222222222,-4.33333333333333,FALSE,114.777777777778,-29.4444444444444,FALSE
"Sub040_ToD_Online","OA","Morning","25/10/24","3",32.25,-5.25,FALSE,78.6666666666667,6.5,FALSE
