"sub_id","AgeGroup","ToD_Condition","collected_by","outlier_Recall_Age","absavg_recall_blockOverall","absavg_recall_block1","absavg_recall_block2","absavg_recall_block3","minavg_recall_blockOverall","minavg_recall_block1","minavg_recall_block2","minavg_recall_block3","outlier_Learning_Age","absavg_learning_blockOverall","absavg_learning_block1","absavg_learning_block2","absavg_learning_block3","minavg_learning_blockOverall","minavg_learning_block1","minavg_learning_block2","minavg_learning_block3","CorrectRecallOld_blockOverall","ForgetRecallOld_blockOverall","CorrectRecallNew_blockOverall","NewRecallOld_blockOverall"
"Sub028_ToD","OA","Night","Julia",FALSE,69.6428571428571,80.5555555555556,76.2222222222222,53.9,1.14285714285714,-13.3333333333333,11.5555555555556,4.8,FALSE,13.1964285714286,14.2777777777778,14.8888888888889,10.7,-2.98214285714286,-3.27777777777778,-3.77777777777778,-2,56,4,21,3
"Sub029_ToD","OA","Night","Julia",FALSE,26.5185185185185,23.3125,28.6315789473684,27.1052631578947,11.962962962963,4.6875,18,12.0526315789474,FALSE,5.2962962962963,4.375,6.36842105263158,5,-1.2962962962963,0.625,-1.73684210526316,-2.47368421052632,54,6,24,0
"Sub030_ToD","OA","Night","Julia",FALSE,38.7017543859649,42.0555555555556,46.8947368421053,27.9,-14.4912280701754,-20.0555555555556,-22.7894736842105,-1.6,FALSE,12.8421052631579,10.9444444444444,13.3157894736842,14.1,1.50877192982456,5.27777777777778,-1.94736842105263,1.4,57,3,23,1
"Sub031_ToD","OA","Night","Julia",FALSE,19.3928571428571,23.8823529411765,26.25,8.1578947368421,-7.64285714285714,-3.88235294117647,-16.35,-1.84210526315789,FALSE,5.60714285714286,6.58823529411765,5.55,4.78947368421053,0.571428571428571,0.941176470588235,-0.25,1.10526315789474,56,4,23,1
"Sub032_ToD","YA","Morning","Julia",FALSE,25.2127659574468,31.5882352941176,27.7333333333333,15.4666666666667,2.19148936170213,14.4117647058824,2,-11.4666666666667,FALSE,5.53191489361702,8.88235294117647,4.2,3.06666666666667,0.51063829787234,3.23529411764706,-1,-1.06666666666667,47,13,24,0
"Sub033_ToD","YA","Morning","Julia",FALSE,24.6842105263158,22.7894736842105,22.9473684210526,28.3157894736842,-2.40350877192982,6.05263157894737,-17.8947368421053,4.63157894736842,FALSE,11.0350877192982,10.4736842105263,12.5263157894737,10.1052631578947,-1.87719298245614,0.789473684210526,-5.05263157894737,-1.36842105263158,57,3,23,1
"Sub034_ToD","YA","Morning","Julia",FALSE,73.1842105263158,57.4166666666667,78.3076923076923,82.6153846153846,18.0263157894737,19.75,-15.2307692307692,49.6923076923077,FALSE,6.89473684210526,5.83333333333333,6.07692307692308,8.69230769230769,0.0526315789473684,0.166666666666667,1,-1,38,22,23,1
"Sub035_ToD","YA","Night","Julia",FALSE,44.8888888888889,67.9411764705882,36.8333333333333,31.8947368421053,-6.81481481481481,-17.5882352941176,8.61111111111111,-11.7894736842105,FALSE,6.48148148148148,6.52941176470588,5.05555555555556,7.78947368421053,-2.18518518518519,-0.176470588235294,-3.05555555555556,-3.15789473684211,54,6,21,3
"Sub036_ToD","OA","Morning","Julia",FALSE,62.7209302325581,71.3846153846154,48.8666666666667,69.0666666666667,2.34883720930233,-7.07692307692308,-9.13333333333333,22,FALSE,13.6744186046512,10.6923076923077,7.53333333333333,22.4,-4.97674418604651,4.07692307692308,-2.2,-15.6,43,17,21,3
"Sub037_ToD","OA","Morning","Julia",FALSE,57.8301886792453,59.625,61.2631578947368,52.6111111111111,-5.52830188679245,-26.625,-7.78947368421053,15.6111111111111,FALSE,11.2830188679245,13.375,9.52631578947368,11.2777777777778,3.24528301886792,1.25,0.789473684210526,7.61111111111111,53,7,24,0
"Sub038_ToD","YA","Morning","Julia",FALSE,37.7551020408163,55.25,33.7142857142857,26,3.79591836734694,22.875,1.71428571428571,-10.7368421052632,FALSE,6.73469387755102,8.875,5.35714285714286,5.94736842105263,2.3265306122449,2.375,3.64285714285714,1.31578947368421,49,11,24,0
"Sub039_ToD","OA","Night","Julia",FALSE,53.9230769230769,43.2941176470588,69.2222222222222,48.3529411764706,16.7307692307692,13.7647058823529,25.4444444444444,10.4705882352941,FALSE,10.7115384615385,10.0588235294118,13.7777777777778,8.11764705882353,-2.05769230769231,-2.29411764705882,-4,0.235294117647059,52,8,24,0
