"sub_id","AgeGroup","ToD_Condition","collected_by","block","absavg_learning","minavg_learning","outlier_Learning_Age"
"Sub083_ToD","OA","Morning","Julia","2",9.64705882352941,1.64705882352941,FALSE
"Sub083_ToD","OA","Morning","Julia","3",6.63157894736842,2.42105263157895,FALSE
"Sub084_ToD","YA","Morning","Julia","Overall",3.64285714285714,0.642857142857143,FALSE
"Sub084_ToD","YA","Morning","Julia","1",3.61111111111111,1.27777777777778,FALSE
"Sub084_ToD","YA","Morning","Julia","2",4.15789473684211,1.31578947368421,FALSE
"Sub084_ToD","YA","Morning","Julia","3",3.15789473684211,-0.631578947368421,FALSE
"Sub085_ToD","YA","Morning","Julia","Overall",3.75,0.3,FALSE
"Sub085_ToD","YA","Morning","Julia","1",3.78571428571429,0.642857142857143,FALSE
"Sub085_ToD","YA","Morning","Julia","2",4.30769230769231,-0.153846153846154,FALSE
"Sub085_ToD","YA","Morning","Julia","3",3.15384615384615,0.384615384615385,FALSE
"Sub086_ToD","YA","Morning","Julia","Overall",7.82,-0.1,FALSE
"Sub086_ToD","YA","Morning","Julia","1",5.33333333333333,0.933333333333333,FALSE
"Sub086_ToD","YA","Morning","Julia","2",7.58823529411765,-0.882352941176471,FALSE
"Sub086_ToD","YA","Morning","Julia","3",10.1111111111111,-0.222222222222222,FALSE
"Sub087_ToD","YA","Morning","Julia","Overall",7.30769230769231,-4,FALSE
"Sub087_ToD","YA","Morning","Julia","1",10.25,-7,FALSE
"Sub087_ToD","YA","Morning","Julia","2",3.33333333333333,-2.66666666666667,FALSE
"Sub087_ToD","YA","Morning","Julia","3",8.66666666666667,-2.66666666666667,FALSE
"Sub088_ToD","YA","Morning","Julia","Overall",4.74137931034483,0.362068965517241,FALSE
"Sub088_ToD","YA","Morning","Julia","1",5.47368421052632,-1.15789473684211,FALSE
"Sub088_ToD","YA","Morning","Julia","2",4.7,1.9,FALSE
"Sub088_ToD","YA","Morning","Julia","3",4.05263157894737,0.263157894736842,FALSE
"Sub089_ToD","OA","Morning","Julia","Overall",9.98333333333333,-3.41666666666667,FALSE
"Sub089_ToD","OA","Morning","Julia","1",9.4,-2,FALSE
"Sub089_ToD","OA","Morning","Julia","2",8.65,-2.85,FALSE
"Sub089_ToD","OA","Morning","Julia","3",11.9,-5.4,FALSE
"Sub090_ToD","OA","Morning","Julia","Overall",8.22448979591837,-2.75510204081633,FALSE
"Sub090_ToD","OA","Morning","Julia","1",4.875,-1,FALSE
"Sub090_ToD","OA","Morning","Julia","2",14.625,-10.125,FALSE
"Sub090_ToD","OA","Morning","Julia","3",5.35294117647059,2.52941176470588,FALSE
"Sub091_ToD","YA","Morning","Julia","Overall",7.23636363636364,-0.0727272727272727,FALSE
"Sub091_ToD","YA","Morning","Julia","1",6.1,1.8,FALSE
"Sub091_ToD","YA","Morning","Julia","2",7.68421052631579,0.210526315789474,FALSE
"Sub091_ToD","YA","Morning","Julia","3",8.125,-2.75,FALSE
"Sub092_ToD","OA","Night","Julia","Overall",8.75925925925926,-2.61111111111111,FALSE
"Sub092_ToD","OA","Night","Julia","1",8.27777777777778,3.38888888888889,FALSE
"Sub092_ToD","OA","Night","Julia","2",8,-3.29411764705882,FALSE
"Sub092_ToD","OA","Night","Julia","3",9.89473684210526,-7.68421052631579,FALSE
"Sub093_ToD","OA","Night","Julia","Overall",5.98214285714286,-0.160714285714286,FALSE
"Sub093_ToD","OA","Night","Julia","1",5.63157894736842,-2.26315789473684,FALSE
"Sub093_ToD","OA","Night","Julia","2",4.94736842105263,1.26315789473684,FALSE
"Sub093_ToD","OA","Night","Julia","3",7.44444444444444,0.555555555555556,FALSE
"Sub094_ToD","YA","Night","Julia","Overall",4.74576271186441,0.23728813559322,FALSE
"Sub094_ToD","YA","Night","Julia","1",4.42105263157895,-0.631578947368421,FALSE
"Sub094_ToD","YA","Night","Julia","2",4.75,1.05,FALSE
"Sub094_ToD","YA","Night","Julia","3",5.05,0.25,FALSE
"Sub095_ToD","YA","Night","Julia","Overall",8.22222222222222,-2.22222222222222,FALSE
"Sub095_ToD","YA","Night","Julia","1",4.3,2.3,FALSE
"Sub095_ToD","YA","Night","Julia","2",7.77777777777778,-6,FALSE
"Sub095_ToD","YA","Night","Julia","3",13.625,-3.625,FALSE
"Sub096_ToD","YA","Night","Julia","Overall",7.27083333333333,0.604166666666667,FALSE
"Sub096_ToD","YA","Night","Julia","1",4.35294117647059,-1.17647058823529,FALSE
"Sub096_ToD","YA","Night","Julia","2",9.05555555555556,4.61111111111111,FALSE
"Sub096_ToD","YA","Night","Julia","3",8.61538461538461,-2.61538461538462,FALSE
"Sub097_ToD","YA","Night","Julia","Overall",6.1875,1.72916666666667,FALSE
"Sub097_ToD","YA","Night","Julia","1",5.47058823529412,2.05882352941176,FALSE
"Sub097_ToD","YA","Night","Julia","2",5.64705882352941,1.05882352941176,FALSE
"Sub097_ToD","YA","Night","Julia","3",7.71428571428571,2.14285714285714,FALSE
"Sub098_ToD","YA","Night","Julia","Overall",6.73333333333333,-1.06666666666667,FALSE
"Sub098_ToD","YA","Night","Julia","1",8.8,-3.4,FALSE
"Sub098_ToD","YA","Night","Julia","2",5.09090909090909,-1.27272727272727,FALSE
"Sub098_ToD","YA","Night","Julia","3",6.44444444444444,1.77777777777778,FALSE
"Sub099_ToD","OA","Night","Julia","Overall",4.46428571428571,-0.785714285714286,FALSE
"Sub099_ToD","OA","Night","Julia","1",6.15,-1.25,FALSE
"Sub099_ToD","OA","Night","Julia","2",4.11111111111111,-0.666666666666667,FALSE
"Sub099_ToD","OA","Night","Julia","3",2.94444444444444,-0.388888888888889,FALSE
"Sub100_ToD","OA","Night","Julia","Overall",6.13513513513514,-1.91891891891892,FALSE
"Sub100_ToD","OA","Night","Julia","1",4.75,-0.75,FALSE
"Sub100_ToD","OA","Night","Julia","2",5.38461538461539,-0.307692307692308,FALSE
"Sub100_ToD","OA","Night","Julia","3",8.33333333333333,-4.83333333333333,FALSE
"Sub101_ToD","OA","Night","Julia","Overall",7.3921568627451,-0.333333333333333,FALSE
"Sub101_ToD","OA","Night","Julia","1",7.61538461538461,0.230769230769231,FALSE
"Sub101_ToD","OA","Night","Julia","2",7.38888888888889,-1.61111111111111,FALSE
"Sub101_ToD","OA","Night","Julia","3",7.25,0.45,FALSE
"Sub102_ToD","YA","Night","Julia","Overall",3.50909090909091,-0.127272727272727,FALSE
"Sub102_ToD","YA","Night","Julia","1",4.31578947368421,-1.15789473684211,FALSE
"Sub102_ToD","YA","Night","Julia","2",3.31578947368421,0.894736842105263,FALSE
"Sub102_ToD","YA","Night","Julia","3",2.82352941176471,-0.117647058823529,FALSE
"Sub103_ToD","YA","Night","Julia","Overall",7.8,1.31111111111111,FALSE
"Sub103_ToD","YA","Night","Julia","1",6.5,-1.61111111111111,FALSE
"Sub103_ToD","YA","Night","Julia","2",10,4.4,FALSE
"Sub103_ToD","YA","Night","Julia","3",7,1.83333333333333,FALSE
"Sub104_ToD","OA","Night","Julia","Overall",5.875,-0.25,FALSE
"Sub104_ToD","OA","Night","Julia","1",6.83333333333333,-0.277777777777778,FALSE
"Sub104_ToD","OA","Night","Julia","2",5.6,3.2,FALSE
"Sub104_ToD","OA","Night","Julia","3",5,-3.66666666666667,FALSE
"Sub105_ToD","YA","Morning","Julia","Overall",4,0.117647058823529,FALSE
"Sub105_ToD","YA","Morning","Julia","1",4.92857142857143,-0.642857142857143,FALSE
"Sub105_ToD","YA","Morning","Julia","2",3.27272727272727,0.727272727272727,FALSE
"Sub105_ToD","YA","Morning","Julia","3",3.44444444444444,0.555555555555556,FALSE
"Sub106_ToD","YA","Morning","Julia","Overall",6.54385964912281,0.543859649122807,FALSE
"Sub106_ToD","YA","Morning","Julia","1",5.27777777777778,1.16666666666667,FALSE
"Sub106_ToD","YA","Morning","Julia","2",6.9,1,FALSE
"Sub106_ToD","YA","Morning","Julia","3",7.36842105263158,-0.526315789473684,FALSE
"Sub107_ToD","YA","Morning","Julia","Overall",3.69565217391304,0.217391304347826,FALSE
"Sub107_ToD","YA","Morning","Julia","1",5.06666666666667,-1.46666666666667,FALSE
"Sub107_ToD","YA","Morning","Julia","2",2.93333333333333,-0.133333333333333,FALSE
"Sub107_ToD","YA","Morning","Julia","3",3.125,2.125,FALSE
"Sub108_ToD","YA","Night","Julia","Overall",19.4545454545455,-2.43636363636364,FALSE
"Sub108_ToD","YA","Night","Julia","1",11.5294117647059,4.94117647058824,FALSE
"Sub108_ToD","YA","Night","Julia","2",18.0555555555556,-1.5,FALSE
"Sub108_ToD","YA","Night","Julia","3",27.45,-9.55,FALSE
"Sub109_ToD","OA","Morning","Julia","Overall",9.88461538461539,-1.88461538461538,FALSE
"Sub109_ToD","OA","Morning","Julia","1",8.5,1.5,FALSE
"Sub109_ToD","OA","Morning","Julia","2",12,-2.85714285714286,FALSE
"Sub109_ToD","OA","Morning","Julia","3",9.54545454545454,-3.72727272727273,FALSE
"Sub110_ToD","OA","Morning","Julia","Overall",8.02040816326531,4.18367346938776,FALSE
"Sub110_ToD","OA","Morning","Julia","1",7.29411764705882,3.88235294117647,FALSE
"Sub110_ToD","OA","Morning","Julia","2",9.125,3.125,FALSE
"Sub110_ToD","OA","Morning","Julia","3",7.6875,5.5625,FALSE
"Sub111_ToD","OA","Morning","Julia","Overall",7.1551724137931,-1.63793103448276,FALSE
"Sub111_ToD","OA","Morning","Julia","1",8.27777777777778,-2.27777777777778,FALSE
"Sub111_ToD","OA","Morning","Julia","2",7.5,-1.2,FALSE
"Sub111_ToD","OA","Morning","Julia","3",5.8,-1.5,FALSE
"Sub112_ToD","OA","Morning","Julia","Overall",5.03636363636364,0.2,FALSE
"Sub112_ToD","OA","Morning","Julia","1",6.21052631578947,-0.947368421052632,FALSE
"Sub112_ToD","OA","Morning","Julia","2",3.72222222222222,-0.388888888888889,FALSE
"Sub112_ToD","OA","Morning","Julia","3",5.11111111111111,2,FALSE
"Sub113_ToD","OA","Night","Julia","Overall",9.375,-0.0178571428571429,FALSE
"Sub113_ToD","OA","Night","Julia","1",6.15789473684211,0.894736842105263,FALSE
"Sub113_ToD","OA","Night","Julia","2",7.47368421052632,-3.36842105263158,FALSE
"Sub113_ToD","OA","Night","Julia","3",14.7777777777778,2.55555555555556,FALSE
"Sub114_ToD","YA","Night","Julia","Overall",6.38461538461539,0,FALSE
"Sub114_ToD","YA","Night","Julia","1",5.17647058823529,-0.823529411764706,FALSE
"Sub114_ToD","YA","Night","Julia","2",6.82352941176471,-0.470588235294118,FALSE
"Sub114_ToD","YA","Night","Julia","3",7.11111111111111,1.22222222222222,FALSE
"Sub115_ToD","YA","Morning","Julia","Overall",8.85714285714286,-0.742857142857143,FALSE
"Sub115_ToD","YA","Morning","Julia","1",11.1428571428571,-2.57142857142857,FALSE
"Sub115_ToD","YA","Morning","Julia","2",7.63636363636364,-2.18181818181818,FALSE
"Sub115_ToD","YA","Morning","Julia","3",7,3.4,FALSE
"Sub116_ToD","OA","Morning","Julia","Overall",8.1551724137931,-2.29310344827586,FALSE
"Sub116_ToD","OA","Morning","Julia","1",10.3333333333333,-7.66666666666667,FALSE
"Sub116_ToD","OA","Morning","Julia","2",7.15,-0.25,FALSE
"Sub116_ToD","OA","Morning","Julia","3",7.2,0.5,FALSE
"Sub117_ToD","YA","Morning","Julia","Overall",17.2380952380952,-6.23809523809524,FALSE
"Sub117_ToD","YA","Morning","Julia","1",11.0625,-0.6875,FALSE
"Sub117_ToD","YA","Morning","Julia","2",28.3333333333333,-13.2222222222222,FALSE
"Sub117_ToD","YA","Morning","Julia","3",17.1764705882353,-7.76470588235294,FALSE
"Sub118_ToD","YA","Morning","Julia","Overall",5.06666666666667,-0.4,FALSE
"Sub118_ToD","YA","Morning","Julia","1",6.07692307692308,2.23076923076923,FALSE
"Sub118_ToD","YA","Morning","Julia","2",4.1875,-1.9375,FALSE
"Sub118_ToD","YA","Morning","Julia","3",5.125,-1,FALSE
"Sub119_ToD","OA","Morning","Julia","Overall",7.30188679245283,-0.924528301886792,FALSE
"Sub119_ToD","OA","Morning","Julia","1",5.52941176470588,1.17647058823529,FALSE
"Sub119_ToD","OA","Morning","Julia","2",11.5882352941176,-2.17647058823529,FALSE
"Sub119_ToD","OA","Morning","Julia","3",5.05263157894737,-1.68421052631579,FALSE
"Sub120_ToD","YA","Night","Julia","Overall",6.48780487804878,-1.36585365853659,FALSE
"Sub120_ToD","YA","Night","Julia","1",8.2,-4.73333333333333,FALSE
"Sub120_ToD","YA","Night","Julia","2",7.46153846153846,1.61538461538462,FALSE
"Sub120_ToD","YA","Night","Julia","3",3.53846153846154,-0.461538461538462,FALSE
"Sub121_ToD","OA","Night","Julia","Overall",7,0.297297297297297,FALSE
"Sub121_ToD","OA","Night","Julia","1",8.33333333333333,-2.33333333333333,FALSE
"Sub121_ToD","OA","Night","Julia","2",8.18181818181818,1.45454545454545,FALSE
"Sub121_ToD","OA","Night","Julia","3",4.92857142857143,1.64285714285714,FALSE
"Sub122_ToD","YA","Night","Julia","Overall",15.0454545454545,8.40909090909091,FALSE
"Sub122_ToD","YA","Night","Julia","1",20.2727272727273,13.9090909090909,FALSE
"Sub122_ToD","YA","Night","Julia","2",11.375,6.125,FALSE
"Sub122_ToD","YA","Night","Julia","3",5.66666666666667,-5.66666666666667,FALSE
"Sub123_ToD","OA","Morning","Julia","Overall",6.27906976744186,1.02325581395349,FALSE
"Sub123_ToD","OA","Morning","Julia","1",7.41666666666667,0.25,FALSE
"Sub123_ToD","OA","Morning","Julia","2",6,3.73333333333333,FALSE
"Sub123_ToD","OA","Morning","Julia","3",5.6875,-0.9375,FALSE
"Sub124_ToD","YA","Night","Julia","Overall",3.38333333333333,0.15,FALSE
"Sub124_ToD","YA","Night","Julia","1",3.3,-0.8,FALSE
"Sub124_ToD","YA","Night","Julia","2",3.8,1.7,FALSE
"Sub124_ToD","YA","Night","Julia","3",3.05,-0.45,FALSE
"Sub125_ToD","YA","Night","Maheria","Overall",5.06818181818182,-1.47727272727273,FALSE
"Sub125_ToD","YA","Night","Maheria","1",3.41666666666667,-2.08333333333333,FALSE
"Sub125_ToD","YA","Night","Maheria","2",4.82352941176471,-2,FALSE
"Sub125_ToD","YA","Night","Maheria","3",6.66666666666667,-0.4,FALSE
"Sub126_ToD","OA","Morning","Maheria","Overall",5.61764705882353,-0.205882352941176,FALSE
"Sub126_ToD","OA","Morning","Maheria","1",6,-1.09090909090909,FALSE
"Sub126_ToD","OA","Morning","Maheria","2",5.66666666666667,3,FALSE
"Sub126_ToD","OA","Morning","Maheria","3",5.28571428571429,-1.57142857142857,FALSE
"Sub127_ToD","OA","Morning","Maheria","Overall",10.6595744680851,2.61702127659574,FALSE
"Sub127_ToD","OA","Morning","Maheria","1",7.26666666666667,2.33333333333333,FALSE
"Sub127_ToD","OA","Morning","Maheria","2",11.7647058823529,3.88235294117647,FALSE
"Sub127_ToD","OA","Morning","Maheria","3",12.8,1.46666666666667,FALSE
"Sub128_ToD","YA","Morning","Maheria","Overall",5.56,-0.44,FALSE
"Sub128_ToD","YA","Morning","Maheria","1",7.23529411764706,0.176470588235294,FALSE
"Sub128_ToD","YA","Morning","Maheria","2",4.46666666666667,0.333333333333333,FALSE
"Sub128_ToD","YA","Morning","Maheria","3",4.88888888888889,-1.66666666666667,FALSE
"Sub129_ToD","OA","Night","Maheria","Overall",5.6875,1.1875,FALSE
"Sub129_ToD","OA","Night","Maheria","1",3.5,-0.214285714285714,FALSE
"Sub129_ToD","OA","Night","Maheria","2",5.05555555555556,1.05555555555556,FALSE
"Sub129_ToD","OA","Night","Maheria","3",8.3125,2.5625,FALSE
"Sub130_ToD","YA","Morning","Maheria","Overall",7.51063829787234,-0.0638297872340425,FALSE
"Sub130_ToD","YA","Morning","Maheria","1",7,-3.125,FALSE
"Sub130_ToD","YA","Morning","Maheria","2",9.4,2.73333333333333,FALSE
"Sub130_ToD","YA","Morning","Maheria","3",6.25,0.375,FALSE
"Sub131_ToD","OA","Morning","Maheria","Overall",4.16666666666667,1.64285714285714,FALSE
"Sub131_ToD","OA","Morning","Maheria","1",3.5,2.66666666666667,FALSE
"Sub131_ToD","OA","Morning","Maheria","2",3.42857142857143,0.714285714285714,FALSE
"Sub131_ToD","OA","Morning","Maheria","3",5.3125,1.6875,FALSE
"Sub132_ToD","YA","Night","Maheria","Overall",5.81818181818182,-2.27272727272727,FALSE
"Sub132_ToD","YA","Night","Maheria","1",5.25,-1.25,FALSE
"Sub132_ToD","YA","Night","Maheria","2",6.85714285714286,-2.14285714285714,FALSE
"Sub132_ToD","YA","Night","Maheria","3",5.42857142857143,-3.57142857142857,FALSE
"Sub133_ToD","OA","Morning","Maheria","Overall",8.69230769230769,-2.07692307692308,FALSE
"Sub133_ToD","OA","Morning","Maheria","1",7.5,-2.75,FALSE
"Sub133_ToD","OA","Morning","Maheria","2",9.8125,3.6875,FALSE
"Sub133_ToD","OA","Morning","Maheria","3",8.75,-6.15,FALSE
"Sub134_ToD","OA","Night","Maheria","Overall",81.7962962962963,-17.0555555555556,TRUE
"Sub134_ToD","OA","Night","Maheria","1",101.176470588235,-29.1764705882353,TRUE
"Sub134_ToD","OA","Night","Maheria","2",72.6666666666667,-0.888888888888889,TRUE
"Sub134_ToD","OA","Night","Maheria","3",73.1052631578947,-21.5263157894737,TRUE
"Sub135_ToD","YA","Night","Maheria","Overall",8.91111111111111,-0.333333333333333,FALSE
"Sub135_ToD","YA","Night","Maheria","1",10.4615384615385,-3.69230769230769,FALSE
"Sub135_ToD","YA","Night","Maheria","2",8.5,0.75,FALSE
"Sub135_ToD","YA","Night","Maheria","3",8.0625,1.3125,FALSE
"Sub136_ToD","YA","Night","Maheria","Overall",5.01724137931035,-0.879310344827586,FALSE
"Sub136_ToD","YA","Night","Maheria","1",4.75,0.55,FALSE
"Sub136_ToD","YA","Night","Maheria","2",5.27777777777778,-1.83333333333333,FALSE
"Sub136_ToD","YA","Night","Maheria","3",5.05,-1.45,FALSE
"Sub137_ToD","OA","Morning","Maheria","Overall",6.12962962962963,-1.01851851851852,FALSE
"Sub137_ToD","OA","Morning","Maheria","1",8.63157894736842,-2.84210526315789,FALSE
"Sub137_ToD","OA","Morning","Maheria","2",4.66666666666667,0.111111111111111,FALSE
"Sub137_ToD","OA","Morning","Maheria","3",4.88235294117647,-0.176470588235294,FALSE
"Sub138_ToD","OA","Morning","Maheria","Overall",7.81818181818182,-1.92727272727273,FALSE
"Sub138_ToD","OA","Morning","Maheria","1",6,1.17647058823529,FALSE
"Sub138_ToD","OA","Morning","Maheria","2",7.26315789473684,-3.68421052631579,FALSE
"Sub138_ToD","OA","Morning","Maheria","3",10,-2.94736842105263,FALSE
"Sub139_ToD","YA","Morning","Maheria","Overall",6.36,-0.32,FALSE
"Sub139_ToD","YA","Morning","Maheria","1",5.65,-0.65,FALSE
"Sub139_ToD","YA","Morning","Maheria","2",6.72222222222222,0.388888888888889,FALSE
"Sub139_ToD","YA","Morning","Maheria","3",7,-0.833333333333333,FALSE
"Sub140_ToD","OA","Morning","Maheria","Overall",7.30909090909091,1.23636363636364,FALSE
"Sub140_ToD","OA","Morning","Maheria","1",6.11111111111111,0.333333333333333,FALSE
"Sub140_ToD","OA","Morning","Maheria","2",6.94444444444444,1.61111111111111,FALSE
"Sub140_ToD","OA","Morning","Maheria","3",8.78947368421053,1.73684210526316,FALSE
"Sub141_ToD","OA","Night","Maheria","Overall",8.04081632653061,-2.57142857142857,FALSE
"Sub141_ToD","OA","Night","Maheria","1",6.8125,-1.8125,FALSE
"Sub141_ToD","OA","Night","Maheria","2",8.5,-4.25,FALSE
"Sub141_ToD","OA","Night","Maheria","3",8.76470588235294,-1.70588235294118,FALSE
"Sub142_ToD","OA","Night","Maheria","Overall",3.91525423728814,-0.220338983050847,FALSE
"Sub142_ToD","OA","Night","Maheria","1",4.3,1.4,FALSE
"Sub142_ToD","OA","Night","Maheria","2",4.52631578947368,-0.526315789473684,FALSE
"Sub142_ToD","OA","Night","Maheria","3",2.95,-1.55,FALSE
"Sub143_ToD","OA","Night","Maheria","Overall",5.73584905660377,-2.11320754716981,FALSE
"Sub143_ToD","OA","Night","Maheria","1",7.52631578947368,-2.47368421052632,FALSE
"Sub143_ToD","OA","Night","Maheria","2",5.17647058823529,-1.76470588235294,FALSE
"Sub143_ToD","OA","Night","Maheria","3",4.29411764705882,-2.05882352941176,FALSE
"Sub144_ToD","OA","Night","Maheria","Overall",9.14035087719298,1.24561403508772,FALSE
"Sub144_ToD","OA","Night","Maheria","1",10.1111111111111,-5.11111111111111,FALSE
"Sub144_ToD","OA","Night","Maheria","2",6.35,3.75,FALSE
"Sub144_ToD","OA","Night","Maheria","3",11.1578947368421,4.63157894736842,FALSE
"Sub145_ToD","YA","Morning","Maheria","Overall",4.3265306122449,-0.653061224489796,FALSE
"Sub145_ToD","YA","Morning","Maheria","1",4.05555555555556,-0.611111111111111,FALSE
"Sub145_ToD","YA","Morning","Maheria","2",6.14285714285714,-2.42857142857143,FALSE
"Sub145_ToD","YA","Morning","Maheria","3",3.11764705882353,0.764705882352941,FALSE
"Sub146_ToD","YA","Night","Maheria","Overall",6.08771929824561,-3.31578947368421,FALSE
"Sub146_ToD","YA","Night","Maheria","1",4.26315789473684,-1.21052631578947,FALSE
"Sub146_ToD","YA","Night","Maheria","2",3.85,-1.35,FALSE
"Sub146_ToD","YA","Night","Maheria","3",10.5,-7.72222222222222,FALSE
"Sub147_ToD","YA","Night","Maheria","Overall",5.5,0.590909090909091,FALSE
"Sub147_ToD","YA","Night","Maheria","1",7.16666666666667,-0.5,FALSE
"Sub147_ToD","YA","Night","Maheria","2",4.55555555555556,1,FALSE
"Sub147_ToD","YA","Night","Maheria","3",5.28571428571429,1,FALSE
"Sub148_ToD","YA","Night","Maheria","Overall",93.1132075471698,2.66037735849057,TRUE
"Sub148_ToD","YA","Night","Maheria","1",94.2941176470588,15.8235294117647,TRUE
"Sub148_ToD","YA","Night","Maheria","2",89.6875,-19.5625,TRUE
"Sub148_ToD","YA","Night","Maheria","3",94.85,9.25,TRUE
"Sub149_ToD","OA","Night","Maheria","Overall",16.8409090909091,2.20454545454545,FALSE
"Sub149_ToD","OA","Night","Maheria","1",13.125,-6.875,FALSE
"Sub149_ToD","OA","Night","Maheria","2",18.0769230769231,5.30769230769231,FALSE
"Sub149_ToD","OA","Night","Maheria","3",19.7333333333333,9.2,FALSE
"Sub150_ToD","YA","Morning","Maheria","Overall",7.30909090909091,0.0363636363636364,FALSE
"Sub150_ToD","YA","Morning","Maheria","1",6.66666666666667,-1.66666666666667,FALSE
"Sub150_ToD","YA","Morning","Maheria","2",8,1.29411764705882,FALSE
"Sub150_ToD","YA","Morning","Maheria","3",7.3,0.5,FALSE
"Sub151_ToD","YA","Morning","Maheria","Overall",10.9183673469388,-3.93877551020408,FALSE
"Sub151_ToD","YA","Morning","Maheria","1",13,-7.82352941176471,FALSE
"Sub151_ToD","YA","Morning","Maheria","2",12.9411764705882,-3.17647058823529,FALSE
"Sub151_ToD","YA","Morning","Maheria","3",6.26666666666667,-0.4,FALSE
"Sub152_ToD","YA","Morning","Maheria","Overall",5.73333333333333,-1.6,FALSE
"Sub152_ToD","YA","Morning","Maheria","1",3.625,-0.625,FALSE
"Sub152_ToD","YA","Morning","Maheria","2",8.25,-8.25,FALSE
"Sub152_ToD","YA","Morning","Maheria","3",8,4.66666666666667,FALSE
