"SubjectID","AgeGroup","ToD_Condition","Imm_Delay","obj1","locresp1","locresp1_adj","respposX1","respposY1","Learning_Loc_Test_rt","condnum","respposX2","respposY2","backgr","obj1loc","TrialID","StudyTrialNum","block","testObj1","testObj1Feat1","TestPracTrialNum","testObj1Feat1TargetVal","testObj1LocStartVal1","testObj1LocStartVal2","testObj1LocStartVal3","testObj1LocTargetVal","testObj1Target","OldImages","locresp2","locresp2_adj","Recall_Loc_Test_rt","Old_New_Test","Old_New_Test_rt","Remember_Test","Remember_Test_rt","collected_by"
"Sub048_ToD","YA","Night",1,"towels1_tr.png",202,202,-0.049544674,-0.122627371,5.5661,75,-0.020689691,-0.130629566,"Bckg115.jpg",193,37,97,3,1,1,95,193,106,21,53,193,"towels1_tr.png",1,189,189,4.9069,1,1.6107,1,0.9004,"Julia"
"Sub048_ToD","YA","Night",1,"tractor1_tr.png",-52,308,-0.104220632,0.081426082,5.25,75,0.118872595,-0.057978039,"Bckg63.jpg",316,86,22,1,1,1,23,316,132,20,87,316,"tractor1_tr.png",1,116,116,7.0828,1,3.5272,2,1.2167,"Julia"
"Sub048_ToD","YA","Night",1,"train1_tr.png",129,129,0.102783677,-0.083232581,3.3846,75,0.119866347,-0.055894595,"Bckg61.jpg",127,104,14,1,1,1,21,127,71,191,165,127,"train1_tr.png",1,115,115,8.9905,1,2.7714,1,1.2648,"Julia"
"Sub048_ToD","YA","Night",1,"vacuum1_tr.png",477,117,0.117842634,-0.060043821,5.322,75,0.118872595,0.057978039,"Bckg60.jpg",108,97,55,2,1,1,71,108,327,356,335,108,"vacuum1_tr.png",1,424,64,3.998,1,1.9501,2,0.7654,"Julia"
"Sub048_ToD","YA","Night",1,"valentinesdaycard1_tr.png",342,342,-0.040869933,0.125784719,4.6933,75,-0.064119893,0.115675348,"Bckg111.jpg",338,26,6,1,1,1,34,338,234,203,108,338,"valentinesdaycard1_tr.png",1,331,331,4.4911,1,1.614,1,1.0435,"Julia"
"Sub048_ToD","YA","Night",1,"watch1_tr.png",121,121,0.11336713,-0.068117844,3.2642,75,0.086768976,-0.099816289,"Bckg117.jpg",119,43,106,3,1,1,114,119,181,237,158,119,"watch1_tr.png",1,139,139,6.8511,1,3.8756,1,0.9674,"Julia"
"Sub048_ToD","YA","Night",1,"wheelchair1_tr.png",160,160,0.045234859,-0.124281754,4.0989,75,-0.127134434,-0.036455212,"Bckg80.jpg",171,52,25,1,1,1,31,171,180,294,263,171,"wheelchair1_tr.png",1,254,254,4.6489,1,2.0318,1,0.9175,"Julia"
"Sub048_ToD","YA","Night",1,"woodenbox1_tr.png",345,345,-0.034230858,0.127751302,6.9976,75,0.086768976,0.099816289,"Bckg9.jpg",346,69,109,3,1,1,119,346,209,115,175,346,"woodenbox1_tr.png",1,41,41,8.4426,1,1.8144,1,0.9626,"Julia"
"Sub049_ToD","OA","Night",1,"asparagus1_tr.png",256,256,-0.199292785,-0.049689272,2.5427,282,NA,NA,"Bckg134.jpg",263,47,120,3,1,1,103,263,290,137,190,263,"asparagus1_tr.png",1,137,137,0.946900001,1,3.3695,2,0.5544,NA
"Sub049_ToD","OA","Night",1,"banana1_tr.png",413,53,0.16403483,0.123609111,4.166,282,NA,NA,"Bckg93.jpg",44,114,61,2,1,1,54,44,233,78,338,44,"banana1_tr.png",1,78,78,0.5309,1,1.597299999,2,0.784,NA
"Sub049_ToD","OA","Night",1,"bandaid1_tr.png",245,245,-0.186150055,-0.086803196,4.020599999,282,-0.086803196,-0.186150055,"Bckg45.jpg",246,107,3,1,1,1,34,246,143,243,11,246,"bandaid1_tr.png",1,205,205,7.047,1,2.545599999,2,1.8633,NA
"Sub049_ToD","OA","Night",1,"bathingsuit1_tr.png",291,291,-0.191751687,0.073606576,2.8516,282,NA,NA,"Bckg19.jpg",288,65,113,3,1,1,84,288,311,51,176,288,"bathingsuit1_tr.png",1,51,51,2.1461,1,1.2468,2,0.549,NA
"Sub049_ToD","OA","Night",1,"bed1_tr.png",232,232,-0.16185257,-0.126453087,4.192400001,282,NA,NA,"Bckg77.jpg",245,120,1,1,1,1,13,245,138,143,160,245,"bed1_tr.png",1,143,143,1.5306,1,2.6302,2,0.8967,NA
"Sub049_ToD","OA","Night",1,"bike1_tr.png",479,119,0.179641518,-0.099576919,4.8098,282,NA,NA,"Bckg39.jpg",135,2,26,1,1,1,23,135,209,107,240,135,"bike1_tr.png",1,107,107,1.611299999,1,3.1657,2,1.4989,NA
"Sub049_ToD","OA","Night",1,"binder1_tr.png",90,90,0.20539386,0,5.486799999,282,NA,NA,"Bckg82.jpg",91,21,79,2,1,1,61,91,236,320,312,91,"binder1_tr.png",1,320,320,1.757099999,1,2.265599999,2,0.6811,NA
"Sub049_ToD","OA","Night",1,"boxinggloves1_tr.png",271,271,-0.205362578,0.003584617,5.5059,282,-0.200129629,-0.046203565,"Bckg131.jpg",276,95,106,3,1,1,113,276,159,125,149,276,"boxinggloves1_tr.png",1,-103,257,6.555299999,1,1.4695,1,2.2295,NA
"Sub049_ToD","OA","Night",1,"cabinet1_tr.png",361,1,0.003584617,0.205362578,4.4142,282,0.007168142,0.20526874,"Bckg13.jpg",355,110,98,3,1,1,111,355,291,250,164,355,"cabinet1_tr.png",1,362,2,5.508099999,1,2.296599999,1,1.5268,NA
"Sub049_ToD","OA","Night",1,"cakemixer1_tr.png",248,248,-0.190437871,-0.076941894,4.1545,282,NA,NA,"Bckg12.jpg",255,117,64,2,1,1,49,255,108,314,330,255,"cakemixer1_tr.png",1,314,314,1.962,1,3.5663,2,1.456,NA
"Sub049_ToD","OA","Night",1,"christmasstocking1_tr.png",508,148,0.108842163,-0.174183872,6.3796,282,0.070248837,-0.193007095,"Bckg136.jpg",165,50,2,1,1,1,5,165,322,246,121,165,"christmasstocking1_tr.png",1,160,160,5.2735,1,3.1006,1,1.5564,NA
"Sub049_ToD","OA","Night",1,"clock1_tr.png",134,134,0.147747978,-0.142678564,2.148599999,282,0.134750496,-0.155012714,"Bckg137.jpg",133,76,41,2,1,1,75,133,128,1,280,133,"clock1_tr.png",1,139,139,6.2328,1,2.7167,1,1.7142,NA
"Sub049_ToD","OA","Night",1,"coke1_tr.png",-37,323,-0.123609111,0.16403483,3.3748,282,NA,NA,"Bckg78.jpg",322,74,86,3,1,1,115,322,31,323,307,322,"coke1_tr.png",1,323,323,1.8355,1,1.5452,2,1.085900001,NA
"Sub049_ToD","OA","Night",1,"crayon1_tr.png",268,268,-0.20526874,-0.007168142,4.3881,282,-0.204893531,-0.014327551,"Bckg87.jpg",267,33,46,2,1,1,80,267,220,22,283,267,"crayon1_tr.png",1,-94,266,4.5443,1,4.6405,1,2.7511,NA
"Sub049_ToD","OA","Night",1,"cucumber1_tr.png",86,86,0.204893531,0.014327551,5.691900001,282,NA,NA,"Bckg92.jpg",82,87,68,2,1,1,62,82,286,332,303,82,"cucumber1_tr.png",1,332,332,1.3958,1,1.7625,2,0.6735,NA
"Sub049_ToD","OA","Night",1,"dress1_tr.png",87,87,0.205112375,0.010749484,6.0842,282,0.205362578,-0.003584617,"Bckg96.jpg",83,51,74,2,1,1,60,83,239,71,9,83,"dress1_tr.png",1,91,91,6.2185,1,1.5439,1,1.469200001,NA
"Sub049_ToD","OA","Night",1,"fantacan1_tr.png",124,124,0.170279227,-0.114854789,3.159400001,282,0.20526874,-0.007168142,"Bckg86.jpg",126,84,107,3,1,1,97,126,32,278,53,126,"fantacan1_tr.png",1,452,92,7.4258,1,1.5645,1,1.5634,NA
"Sub049_ToD","OA","Night",1,"fireextinguisher1_tr.png",310,310,-0.157340825,0.132024628,4.761099999,282,NA,NA,"Bckg88.jpg",294,85,77,2,1,1,71,294,212,94,215,294,"fireextinguisher1_tr.png",1,94,94,3.2266,1,1.2531,2,1.6491,NA
"Sub049_ToD","OA","Night",1,"goggle1_tr.png",21,21,0.073606576,0.191751687,4.2961,282,NA,NA,"Bckg120.jpg",25,96,99,3,1,1,91,25,157,292,131,25,"goggle1_tr.png",1,292,292,1.497,1,2.229,2,0.675,NA
"Sub049_ToD","OA","Night",1,"hairdryer1_tr.png",52,52,NA,NA,1.6852,282,NA,NA,"Bckg79.jpg",63,73,119,3,1,1,109,63,52,27,90,63,"hairdryer1_tr.png",1,27,27,0.7489,1,2.1136,2,0.6965,NA
"Sub049_ToD","OA","Night",1,"hat1_tr.png",239,239,-0.176056901,-0.105785658,3.9304,282,NA,NA,"Bckg133.jpg",235,68,12,1,1,1,8,235,251,330,13,235,"hat1_tr.png",1,330,330,2.273900001,1,2.635,2,1.417700001,NA
"Sub049_ToD","OA","Night",1,"jackolantern1_tr.png",47,47,0.15021556,0.140078276,5.3578,282,NA,NA,"Bckg21.jpg",51,93,80,2,1,1,47,51,161,66,118,51,"jackolantern1_tr.png",1,66,66,0.598,1,2.8362,2,0.838799999,NA
"Sub049_ToD","OA","Night",1,"jellybeans1_tr.png",221,221,-0.134750496,-0.155012714,5.322400001,282,NA,NA,"Bckg46.jpg",235,49,18,1,1,1,3,235,347,110,157,235,"jellybeans1_tr.png",1,110,110,3.2173,1,1.331900001,2,1.6534,NA
"Sub049_ToD","OA","Night",1,"lipstick1_tr.png",104,104,0.199292785,-0.049689272,5.9404,282,NA,NA,"Bckg22.jpg",106,22,50,2,1,1,69,106,284,129,228,106,"lipstick1_tr.png",1,129,129,0.8305,1,2.037400001,2,0.6263,NA
"Sub049_ToD","OA","Night",1,"partyhats1_tr.png",47,47,0.15021556,0.140078276,4.4729,282,NA,NA,"Bckg110.jpg",52,18,73,2,1,1,76,52,175,231,196,52,"partyhats1_tr.png",1,231,231,0.5283,1,2.4543,2,0.734400001,NA
"Sub049_ToD","OA","Night",1,"pickle1_tr.png",149,149,0.105785658,-0.176056901,3.2397,282,NA,NA,"Bckg66.jpg",150,83,53,2,1,1,73,150,65,78,256,150,"pickle1_tr.png",1,78,78,0.593400001,1,1.9227,2,0.6436,NA
"Sub049_ToD","OA","Night",1,"pinecone1_tr.png",150,150,0.10269693,-0.177876301,2.928400001,282,NA,NA,"Bckg10.jpg",167,55,19,1,1,1,15,167,204,167,102,167,"pinecone1_tr.png",1,167,167,2.0984,1,3.3167,2,1.515,NA
"Sub049_ToD","OA","Night",1,"pizza1_tr.png",21,21,0.073606576,0.191751687,3.6249,282,NA,NA,"Bckg83.jpg",31,80,84,3,1,1,100,31,153,237,175,31,"pizza1_tr.png",1,237,237,1.2402,1,2.3959,2,0.773099999,NA
"Sub049_ToD","OA","Night",1,"podium1_tr.png",1,1,0.003584617,0.205362578,5.079599999,282,NA,NA,"Bckg75.jpg",356,113,72,2,1,1,44,356,73,322,182,356,"podium1_tr.png",1,322,322,0.499400001,1,2.1748,2,0.6155,NA
"Sub049_ToD","OA","Night",1,"popcorn1_tr.png",141,141,0.129258544,-0.159621009,4.038400001,282,NA,NA,"Bckg76.jpg",144,15,10,1,1,1,16,144,211,30,310,144,"popcorn1_tr.png",1,30,30,1.2163,1,2.365900001,2,2.5617,NA
"Sub049_ToD","OA","Night",1,"potatochips1_tr.png",20,20,0.070248837,0.193007095,5.5858,282,NA,NA,"Bckg124.jpg",13,81,114,3,1,1,98,13,164,112,355,13,"potatochips1_tr.png",1,112,112,1.4312,1,1.887799999,2,1.931200001,NA
"Sub049_ToD","OA","Night",1,"qtips1_tr.png",159,159,0.073606576,-0.191751687,3.976200001,282,NA,NA,"Bckg129.jpg",171,92,109,3,1,1,93,171,235,155,124,171,"qtips1_tr.png",1,155,155,1.4216,1,3.0011,2,1.9033,NA
"Sub049_ToD","OA","Night",1,"ricecooker1_tr.png",382,22,0.076941894,0.190437871,5.972,282,0.134750496,0.155012714,"Bckg102.jpg",14,19,9,1,1,1,9,14,178,267,92,14,"ricecooker1_tr.png",1,401,41,5.3776,1,3.0415,1,1.7986,NA
"Sub049_ToD","OA","Night",1,"rubikscube1_tr.png",120,120,0.177876301,-0.10269693,3.9782,282,NA,NA,"Bckg122.jpg",113,105,48,2,1,1,78,113,4,222,200,113,"rubikscube1_tr.png",1,222,222,1.2994,1,1.4876,2,0.835799999,NA
"Sub049_ToD","OA","Night",1,"spoon1_tr.png",519,159,0.073606576,-0.191751687,5.761400001,282,NA,NA,"Bckg67.jpg",161,10,14,1,1,1,18,161,301,195,183,161,"spoon1_tr.png",1,195,195,3.022099999,1,4.2447,2,0.8864,NA
"Sub049_ToD","OA","Night",1,"steeringwheel1_tr.png",230,230,-0.157340825,-0.132024628,4.3668,282,NA,NA,"Bckg62.jpg",229,90,22,1,1,1,20,229,132,225,181,229,"steeringwheel1_tr.png",1,225,225,1.2935,1,3.6822,2,1.2212,NA
"Sub049_ToD","OA","Night",1,"streamer1_tr.png",-39,321,-0.129258544,0.159621009,3.925,282,NA,NA,"Bckg4.jpg",338,35,91,3,1,1,89,338,69,290,195,338,"streamer1_tr.png",1,290,290,2.7613,1,3.727,2,1.485900001,NA
"Sub049_ToD","OA","Night",1,"towels1_tr.png",210,210,-0.10269693,-0.177876301,3.2916,282,NA,NA,"Bckg115.jpg",193,37,71,2,1,1,70,193,106,21,53,193,"towels1_tr.png",1,21,21,0.9272,1,1.8569,2,0.7728,NA
"Sub049_ToD","OA","Night",1,"turtle1_tr.png",221,221,-0.134750496,-0.155012714,3.221900001,282,NA,NA,"Bckg44.jpg",223,61,78,2,1,1,52,223,185,158,305,223,"turtle1_tr.png",1,158,158,1.2593,1,2.915700001,2,0.6331,NA
"Sub049_ToD","OA","Night",1,"vacuum1_tr.png",483,123,0.172257785,-0.111865514,4.1583,282,0.203394981,-0.0285853,"Bckg60.jpg",108,97,81,3,1,1,85,108,327,356,335,108,"vacuum1_tr.png",1,458,98,6.1768,1,1.863200001,1,1.071,NA
"Sub049_ToD","OA","Night",1,"wheelchair1_tr.png",154,154,0.090038742,-0.184606779,2.9107,282,NA,NA,"Bckg80.jpg",171,52,82,3,1,1,102,171,180,294,263,171,"wheelchair1_tr.png",1,294,294,0.7368,1,1.5868,2,0.7687,NA
"Sub049_ToD","OA","Night",1,"woodenbox1_tr.png",339,339,-0.073606576,0.191751687,5.370299999,282,NA,NA,"Bckg9.jpg",346,69,118,3,1,1,90,346,209,115,175,346,"woodenbox1_tr.png",1,115,115,1.9974,1,3.1264,2,0.9492,NA
"Sub050_ToD","YA","Morning",1,"abacus1_tr.png",-65,295,-0.22544399,0.105126259,26.0936,49,0.008681247,-0.248598388,"Bckg135.jpg",299,41,52,2,1,1,52,299,113,108,23,299,"abacus1_tr.png",1,178,178,16.1588,1,3.8293,2,1.0529,"Julia"
"Sub050_ToD","YA","Morning",1,"asparagus1_tr.png",270,270,-0.24874992,-3.04631e-17,8.4586,49,-0.248712034,-0.004341285,"Bckg134.jpg",263,47,117,3,1,1,97,263,290,137,190,263,"asparagus1_tr.png",1,269,269,19.0463,1,1.7534,1,2.1118,"Julia"
"Sub050_ToD","YA","Morning",1,"banana1_tr.png",41,41,0.163194631,0.187733948,26.4088,49,0.172796214,0.178935718,"Bckg93.jpg",44,114,116,3,1,1,117,44,233,78,338,44,"banana1_tr.png",1,44,44,6.169,1,1.4582,1,1.3807,"Julia"
"Sub050_ToD","YA","Morning",1,"bathingsuit1_tr.png",287,287,-0.237880732,0.072727438,7.8787,49,-0.248712034,0.004341285,"Bckg19.jpg",288,65,103,3,1,1,93,288,311,51,176,288,"bathingsuit1_tr.png",1,-89,271,20.4312,1,1.7085,1,1.3826,"Julia"
"Sub050_ToD","YA","Morning",1,"bell1_tr.png",347,347,-0.055956557,0.242374476,10.9501,49,-4.56946e-17,0.24874992,"Bckg36.jpg",349,78,49,2,1,1,45,349,287,282,294,349,"bell1_tr.png",1,360,0,12.1102,1,2.1951,1,1.9044,"Julia"
"Sub050_ToD","YA","Morning",1,"bike1_tr.png",141,141,0.156543397,-0.193314996,10.9155,49,0.175892755,-0.175892755,"Bckg39.jpg",135,2,112,3,1,1,109,135,209,107,240,135,"bike1_tr.png",1,135,135,8.0796,1,3.3689,1,1.0901,"Julia"
"Sub050_ToD","YA","Morning",1,"binder1_tr.png",88,88,0.248598388,0.008681247,24.2857,49,0.248143978,0.017351917,"Bckg82.jpg",91,21,5,1,1,1,3,91,236,320,312,91,"binder1_tr.png",1,446,86,19.5356,1,1.704,1,1.1274,"Julia"
"Sub050_ToD","YA","Morning",1,"cabinet1_tr.png",349,349,-0.047463722,0.244179683,14.4432,49,-0.04319497,0.24497085,"Bckg13.jpg",355,110,16,1,1,1,33,355,291,250,164,355,"cabinet1_tr.png",1,350,350,14.1785,1,1.9619,1,1.1033,"Julia"
"Sub050_ToD","YA","Morning",1,"christmasstocking1_tr.png",166,166,0.060178052,-0.241360984,23.722,49,0.06856477,-0.23911377,"Bckg136.jpg",165,50,8,1,1,1,15,165,322,246,121,165,"christmasstocking1_tr.png",1,164,164,13.8554,1,2.1158,1,1.613,"Julia"
"Sub050_ToD","YA","Morning",1,"coffeemug1_tr.png",323,323,-0.149701439,0.198660519,12.6925,49,0.142677093,-0.203764005,"Bckg20.jpg",325,70,10,1,1,1,40,325,253,113,22,325,"coffeemug1_tr.png",1,145,145,16.7181,1,1.4077,2,1.6204,"Julia"
"Sub050_ToD","YA","Morning",1,"cookie1_tr.png",200,200,-0.085077483,-0.233748464,9.1543,49,-0.072727438,-0.237880732,"Bckg1.jpg",196,109,83,3,1,1,120,196,142,307,242,196,"cookie1_tr.png",1,197,197,18.0419,1,1.4561,1,1.1248,"Julia"
"Sub050_ToD","YA","Morning",1,"crayon1_tr.png",264,264,-0.247387242,-0.026001447,10.9044,49,-0.248598388,-0.008681247,"Bckg87.jpg",267,33,18,1,1,1,27,267,220,22,283,267,"crayon1_tr.png",1,-92,268,17.8712,1,1.4508,1,1.3837,"Julia"
"Sub050_ToD","YA","Morning",1,"cucumber1_tr.png",440,80,0.24497085,0.04319497,21.5276,49,0.248598388,0.008681247,"Bckg92.jpg",82,87,33,1,1,1,10,82,286,332,303,82,"cucumber1_tr.png",1,448,88,18.632,1,1.7062,1,1.6663,"Julia"
"Sub050_ToD","YA","Morning",1,"granola1_tr.png",198,198,-0.076867953,-0.236575232,12.8496,49,-0.101175707,-0.22724436,"Bckg49.jpg",191,103,17,1,1,1,2,191,262,206,48,191,"granola1_tr.png",1,204,204,6.5862,1,2.6239,2,1.6672,"Julia"
"Sub050_ToD","YA","Morning",1,"grater1_tr.png",225,225,-0.175892755,-0.175892755,9,49,-0.198660519,-0.149701439,"Bckg118.jpg",227,108,2,1,1,1,24,227,183,311,225,227,"grater1_tr.png",1,233,233,10.9521,1,3.3437,2,1.1272,"Julia"
"Sub050_ToD","YA","Morning",1,"hammer1_tr.png",219,219,-0.156543397,-0.193314996,18.2581,49,-0.198660519,-0.149701439,"Bckg138.jpg",237,118,23,1,1,1,8,237,139,321,245,237,"hammer1_tr.png",1,233,233,14.4615,1,1.9444,1,0.8312,"Julia"
"Sub050_ToD","YA","Morning",1,"handsoap1_tr.png",424,64,0.223574947,0.109044788,10.7979,49,0.203764005,0.142677093,"Bckg73.jpg",74,57,95,3,1,1,81,74,352,41,5,74,"handsoap1_tr.png",1,55,55,4.6955,1,1.7107,1,1.6299,"Julia"
"Sub050_ToD","YA","Morning",1,"highheel1_tr.png",128,128,0.196017612,-0.153145743,9.8357,49,0.172796214,-0.178935718,"Bckg57.jpg",128,77,20,1,1,1,18,128,108,34,194,128,"highheel1_tr.png",1,136,136,15.3538,1,3.4015,1,1.3243,"Julia"
"Sub050_ToD","YA","Morning",1,"jackolantern1_tr.png",41,41,0.163194631,0.187733948,17.3706,49,0.166446185,0.184857216,"Bckg21.jpg",51,93,113,3,1,1,99,51,161,66,118,51,"jackolantern1_tr.png",1,42,42,11.3086,1,1.7195,1,0.7837,"Julia"
"Sub050_ToD","YA","Morning",1,"kite1_tr.png",177,177,0.013018565,-0.248409017,16.8466,49,-0.004341285,-0.248712034,"Bckg128.jpg",181,115,54,2,1,1,56,181,59,221,177,181,"kite1_tr.png",1,181,181,9.0749,1,1.9083,1,1.0694,"Julia"
"Sub050_ToD","YA","Morning",1,"lipstick1_tr.png",468,108,0.236575232,-0.076867953,25.1605,49,0.245687396,-0.038913061,"Bckg22.jpg",106,22,65,2,1,1,74,106,284,129,228,106,"lipstick1_tr.png",1,99,99,11.1451,1,2.1662,2,4.5336,"Julia"
"Sub050_ToD","YA","Morning",1,"loaf1_tr.png",467,107,0.237880732,-0.072727438,15.4442,49,0.241360984,-0.060178052,"Bckg90.jpg",101,25,69,2,1,1,79,101,357,138,325,101,"loaf1_tr.png",1,104,104,7.3364,1,1.883,1,1.1306,"Julia"
"Sub050_ToD","YA","Morning",1,"oven1_tr.png",461,101,0.244179683,-0.047463722,24.6361,49,-0.156543397,0.193314996,"Bckg55.jpg",111,9,12,1,1,1,31,111,305,27,70,111,"oven1_tr.png",1,-39,321,16.5883,1,1.932,2,1.102,"Julia"
"Sub050_ToD","YA","Morning",1,"paintpalette1_tr.png",253,253,-0.237880732,-0.072727438,10.9148,49,-0.243314137,-0.051718016,"Bckg56.jpg",259,16,13,1,1,1,12,259,311,154,192,259,"paintpalette1_tr.png",1,258,258,20.8064,1,2.6899,1,1.3633,"Julia"
"Sub050_ToD","YA","Morning",1,"partyhats1_tr.png",51,51,0.193314996,0.156543397,19.6848,49,0.149701439,0.198660519,"Bckg110.jpg",52,18,22,1,1,1,19,52,175,231,196,52,"partyhats1_tr.png",1,397,37,22.6982,1,1.9446,1,1.3597,"Julia"
"Sub050_ToD","YA","Morning",1,"penguin1_tr.png",417,57,0.208619237,0.135478916,12.3714,49,0.219633143,0.116781014,"Bckg114.jpg",71,7,102,3,1,1,112,71,333,350,66,71,"penguin1_tr.png",1,422,62,11.4051,1,1.4741,1,0.8511,"Julia"
"Sub050_ToD","YA","Morning",1,"pinecone1_tr.png",164,164,0.06856477,-0.23911377,7.3024,49,0.072727438,-0.237880732,"Bckg10.jpg",167,55,88,3,1,1,105,167,204,167,102,167,"pinecone1_tr.png",1,163,163,6.8427,1,1.9988,1,0.5696,"Julia"
"Sub050_ToD","YA","Morning",1,"pizza1_tr.png",45,45,0.175892755,0.175892755,17.6907,49,0.163194631,0.187733948,"Bckg83.jpg",31,80,74,2,1,1,57,31,153,237,175,31,"pizza1_tr.png",1,401,41,22.7001,1,1.6975,1,1.3614,"Julia"
"Sub050_ToD","YA","Morning",1,"plant1_tr.png",227,227,-0.181924175,-0.169647038,8.5694,49,NA,NA,"Bckg116.jpg",229,75,32,1,1,1,30,229,191,233,122,229,"plant1_tr.png",1,233,233,2.6726,1,4.0586,2,1.0788,"Julia"
"Sub050_ToD","YA","Morning",1,"podium1_tr.png",-5,355,-0.021679984,0.247803351,12.0616,49,-0.026001447,0.247387242,"Bckg75.jpg",356,113,79,2,1,1,68,356,73,322,182,356,"podium1_tr.png",1,354,354,10.5393,1,2.6616,1,1.3687,"Julia"
"Sub050_ToD","YA","Morning",1,"popcorn1_tr.png",141,141,0.156543397,-0.193314996,10.9148,49,0.196017612,-0.153145743,"Bckg76.jpg",144,15,57,2,1,1,75,144,211,30,310,144,"popcorn1_tr.png",1,128,128,15.5805,1,1.7391,1,1.1532,"Julia"
"Sub050_ToD","YA","Morning",1,"potatochips1_tr.png",14,14,0.060178052,0.241360984,21.1354,49,0.159893366,0.190553494,"Bckg124.jpg",13,81,85,3,1,1,100,13,164,112,355,13,"potatochips1_tr.png",1,40,40,10.3862,1,3.5722,1,1.1102,"Julia"
"Sub050_ToD","YA","Morning",1,"present1_tr.png",181,181,-0.004341285,-0.248712034,19.2359,49,0.017351917,-0.248143978,"Bckg121.jpg",184,46,62,2,1,1,62,184,45,118,188,184,"present1_tr.png",1,176,176,11.8481,1,1.4546,1,1.1259,"Julia"
"Sub050_ToD","YA","Morning",1,"qtips1_tr.png",167,167,0.055956557,-0.242374476,12.6286,49,0.055956557,-0.242374476,"Bckg129.jpg",171,92,38,1,1,1,23,171,235,155,124,171,"qtips1_tr.png",1,167,167,8.6006,1,1.9326,1,1.5894,"Julia"
"Sub050_ToD","YA","Morning",1,"seashell1_tr.png",210,210,-0.12437496,-0.21542375,8.9364,49,0.146211534,-0.201242913,"Bckg8.jpg",205,13,70,2,1,1,41,205,224,134,59,205,"seashell1_tr.png",1,144,144,5.6886,1,2.4391,2,1.6293,"Julia"
"Sub050_ToD","YA","Morning",1,"silvertray1_tr.png",297,297,-0.221637802,0.1129301,11.1486,49,-0.221637802,0.1129301,"Bckg64.jpg",288,6,50,2,1,1,55,288,241,343,248,288,"silvertray1_tr.png",1,297,297,12.8965,1,1.7142,1,1.3892,"Julia"
"Sub050_ToD","YA","Morning",1,"sink1_tr.png",181,181,-0.004341285,-0.248712034,12.3837,49,-0.013018565,-0.248409017,"Bckg32.jpg",178,112,63,2,1,1,69,178,267,137,336,178,"sink1_tr.png",1,183,183,15.4601,1,2.8981,2,1.4074,"Julia"
"Sub050_ToD","YA","Morning",1,"skippingrope1_tr.png",57,57,0.208619237,0.135478916,6.917,49,0.246895776,0.030314989,"Bckg7.jpg",60,45,87,3,1,1,94,60,87,213,277,60,"skippingrope1_tr.png",1,83,83,20.0012,1,1.5077,1,3.2771,"Julia"
"Sub050_ToD","YA","Morning",1,"slide1_tr.png",48,48,0.184857216,0.166446185,12.0391,49,0.120596354,-0.217561582,"Bckg94.jpg",44,44,40,1,1,1,14,44,4,217,28,44,"slide1_tr.png",1,151,151,11.7705,1,1.9106,2,1.5956,"Julia"
"Sub050_ToD","YA","Morning",1,"starfish1_tr.png",81,81,0.245687396,0.038913061,18.8461,49,0.244179683,0.047463722,"Bckg106.jpg",77,54,31,1,1,1,4,77,197,61,78,77,"starfish1_tr.png",1,79,79,6.499,1,1.6918,1,1.0737,"Julia"
"Sub050_ToD","YA","Morning",1,"telephonebooth1_tr.png",212,212,-0.131817375,-0.210951896,21.4557,49,-0.169647038,-0.181924175,"Bckg107.jpg",214,63,61,2,1,1,48,214,64,281,300,214,"telephonebooth1_tr.png",1,223,223,9.038,1,1.7318,1,1.1058,"Julia"
"Sub050_ToD","YA","Morning",1,"tennisball1_tr.png",376,16,0.06856477,0.23911377,16.2476,49,-0.219633143,0.116781014,"Bckg125.jpg",15,31,105,3,1,1,108,15,270,276,311,15,"tennisball1_tr.png",1,298,298,4.9279,1,4.8564,2,1.1237,"Julia"
"Sub050_ToD","YA","Morning",1,"tissuebox1_tr.png",1,1,0.004341285,0.248712034,14.3235,49,-0.008681247,0.248598388,"Bckg98.jpg",1,12,109,3,1,1,92,1,95,272,311,1,"tissuebox1_tr.png",1,358,358,12.6671,1,1.6964,1,1.1312,"Julia"
"Sub050_ToD","YA","Morning",1,"toaster1_tr.png",359,359,-0.004341285,0.248712034,11.7254,49,-0.021679984,0.247803351,"Bckg104.jpg",358,119,60,2,1,1,47,358,291,211,356,358,"toaster1_tr.png",1,355,355,21.4448,1,2.1829,1,1.0971,"Julia"
"Sub050_ToD","YA","Morning",1,"toothpaste1_tr.png",256,256,-0.241360984,-0.060178052,5.6217,49,-0.097194337,-0.228975509,"Bckg38.jpg",259,1,98,3,1,1,87,259,232,85,230,259,"toothpaste1_tr.png",1,203,203,17.6952,1,1.6871,2,1.0721,"Julia"
"Sub050_ToD","YA","Morning",1,"towels1_tr.png",198,198,-0.076867953,-0.236575232,13.9985,49,NA,NA,"Bckg115.jpg",193,37,111,3,1,1,85,193,106,21,53,193,"towels1_tr.png",1,21,21,9.563,1,3.9121,2,1.0971,"Julia"
"Sub050_ToD","YA","Morning",1,"trumpet1_tr.png",357,357,-0.013018565,0.248409017,9.7825,49,-0.013018565,0.248409017,"Bckg130.jpg",355,58,3,1,1,1,37,355,313,133,32,355,"trumpet1_tr.png",1,-3,357,20.87,1,2.4097,1,1.0531,"Julia"
