obj1,locresp1,locresp1_adj,respposX1,respposY1,Learning_Loc_Test_rt,condnum,respposX2,respposY2,backgr,obj1loc,TrialID,StudyTrialNum,block,testObj1,testObj1Feat1,TestPracTrialNum,testObj1Feat1TargetVal,testObj1LocStartVal1,testObj1LocStartVal2,testObj1LocStartVal3,testObj1LocTargetVal,testObj1Target,testObj1Foil,testObj1FCOrder,testObj1FCleftItem,testObj1FCrightItem,OldImages,locresp2,locresp2_adj,Recall_Loc_Test_rt,Old_New_Test,Old_New_Test_rt,Remember_Test,Remember_Test_rt,Imm_Delay,SubID,AgeGroup,ToD_Condition
apple1_tr.png,475,115,0.193691315,-0.090319743,3.6163,140,0.119507755,-0.177177533,Bckg81.jpg,114,62,72,2,1,1,61,114,347,32,264,114,apple1_tr.png,NA,0,Target,Foil,1,146,146,3.0875,1,1.3927,1,1.2174,1,Sub088_ToD_Online,YA,Morning
bagel1_tr.png,249,249,-0.199519879,-0.076588506,2.7139,140,-0.137373174,-0.163714974,Bckg43.jpg,246,20,53,2,1,1,72,246,243,284,250,246,bagel1_tr.png,NA,0,Target,Foil,1,220,220,3.2516,1,4.8688,1,0.7888,1,Sub088_ToD_Online,YA,Morning
bed1_tr.png,252,252,-0.203254777,-0.06604148,6.0557,140,-0.186919106,-0.103610952,Bckg77.jpg,245,120,93,3,1,1,103,245,138,143,160,245,bed1_tr.png,NA,1,Foil,Target,1,241,241,4.2701,1,1.0988,1,0.5833,1,Sub088_ToD_Online,YA,Morning
bell1_tr.png,349,349,-0.040778691,0.209788179,4.1508,140,-0.10685736,-0.185082377,Bckg36.jpg,349,78,14,1,1,1,6,349,287,282,294,349,bell1_tr.png,NA,1,Foil,Target,1,210,210,4.2571,1,1.6506,2,0.873,1,Sub088_ToD_Online,YA,Morning
bow1_tr.png,521,161,0.069578707,-0.202071238,5.9679,140,-0.103610952,0.186919106,Bckg54.jpg,172,67,67,2,1,1,57,172,311,5,258,172,bow1_tr.png,NA,0,Target,Foil,1,-29,331,4.9554,1,1.1303,2,0.774,1,Sub088_ToD_Online,YA,Morning
boxinggloves1_tr.png,277,277,-0.212121723,0.026045273,3.842,140,-0.209788179,0.040778691,Bckg131.jpg,276,95,96,3,1,1,100,276,159,125,149,276,boxinggloves1_tr.png,NA,0,Target,Foil,1,281,281,5.2017,1,2.8995,1,1.2365,1,Sub088_ToD_Online,YA,Morning
breakfast1_tr.png,308,308,-0.168409498,0.13157592,3.3332,140,-0.206432568,0.05531344,Bckg89.jpg,300,3,26,1,1,1,34,300,348,149,173,300,breakfast1_tr.png,NA,0,Target,Foil,1,285,285,5.5072,1,1.4308,1,0.7268,1,Sub088_ToD_Online,YA,Morning
cucumber1_tr.png,448,88,0.213584531,0.007458536,3.8819,140,0.205435774,0.058907760000000003,Bckg92.jpg,82,87,112,3,1,1,105,82,286,332,303,82,cucumber1_tr.png,NA,1,Foil,Target,1,434,74,3.0869,1,3.2416,1,1.7986,1,Sub088_ToD_Online,YA,Morning
eggs1_tr.png,86,86,0.213194122,0.014907985,4.1765,140,0.213421831,0.011184964,Bckg132.jpg,84,28,40,1,1,1,12,84,124,265,170,84,eggs1_tr.png,NA,1,Foil,Target,1,447,87,5.2381,1,1.7297,1,1.0545,1,Sub088_ToD_Online,YA,Morning
fantacan1_tr.png,-2,358,-0.007458536,0.213584531,3.926,140,0.022339271,-0.212543968,Bckg86.jpg,126,84,13,1,1,1,37,126,32,278,53,126,fantacan1_tr.png,NA,1,Foil,Target,1,174,174,4.3818,1,1.7562,1,0.7847,1,Sub088_ToD_Online,YA,Morning
