obj1,locresp1,locresp1_adj,respposX1,respposY1,Learning_Loc_Test_rt,condnum,respposX2,respposY2,backgr,obj1loc,TrialID,StudyTrialNum,block,testObj1,testObj1Feat1,TestPracTrialNum,testObj1Feat1TargetVal,testObj1LocStartVal1,testObj1LocStartVal2,testObj1LocStartVal3,testObj1LocTargetVal,testObj1Target,testObj1Foil,testObj1FCOrder,testObj1FCleftItem,testObj1FCrightItem,OldImages,locresp2,locresp2_adj,Recall_Loc_Test_rt,Old_New_Test,Old_New_Test_rt,Remember_Test,Remember_Test_rt,Imm_Delay,SubID,AgeGroup,ToD_Condition
abacus1_tr.png,-37,323,-0.07933122,0.105276085,2.7539,117,-0.091569825,0.094823329,Bckg135.jpg,299,41,88,3,1,1,92,299,113,108,23,299,abacus1_tr.png,NA,1,Foil,Target,1,-44,316,3.218,1,0.7504,1,0.5636,1,Sub037_ToD_Online,YA,Morning
bandaid1_tr.png,245,245,-0.119469438,-0.055709514,2.6795,117,-0.099485772,-0.086481662,Bckg45.jpg,246,107,61,2,1,1,76,246,143,243,11,246,bandaid1_tr.png,NA,1,Foil,Target,1,229,229,0.9863,1,0.9526,1,0.385,1,Sub037_ToD_Online,YA,Morning
bathingsuit1_tr.png,287,287,-0.126060036,0.038540421,1.4952,117,-0.117452427,0.059845,Bckg19.jpg,288,65,40,1,1,1,11,288,311,51,176,288,bathingsuit1_tr.png,NA,0,Target,Foil,1,-63,297,2.6778,1,1.4765,1,0.5814,1,Sub037_ToD_Online,YA,Morning
bed1_tr.png,242,242,-0.116390099,-0.061885713,2.8704,117,-0.102443334,-0.082956976,Bckg77.jpg,245,120,100,3,1,1,113,245,138,143,160,245,bed1_tr.png,NA,1,Foil,Target,1,231,231,3.0279,1,0.809,1,0.6271,1,Sub037_ToD_Online,YA,Morning
bell1_tr.png,339,339,-0.047240042,0.123064516,2.5606,117,[],[],Bckg36.jpg,349,78,99,3,1,1,95,349,287,282,294,349,bell1_tr.png,NA,1,Foil,Target,1,282,282,0.583,1,2.6089,2,0.734,1,Sub037_ToD_Online,YA,Morning
bird1_tr.png,38,38,0.081156459,0.10387553,3.7228,117,0.089900983,0.096407001,Bckg2.jpg,39,72,111,3,1,1,99,39,118,137,33,39,bird1_tr.png,NA,1,Foil,Target,1,43,43,3.8541,1,1.0193,1,0.4693,1,Sub037_ToD_Online,YA,Morning
bowlingpin1_tr.png,287,287,-0.126060036,0.038540421,3.0259,117,-0.086481662,0.099485772,Bckg34.jpg,301,48,34,1,1,1,3,301,219,51,324,301,bowlingpin1_tr.png,NA,1,Foil,Target,1,-41,319,2.4725,1,0.7132,1,0.5942,1,Sub037_ToD_Online,YA,Morning
bowls1_tr.png,424,64,0.118478977,0.057786058,3.3354,117,[],[],Bckg103.jpg,76,79,69,2,1,1,49,76,238,207,139,76,bowls1_tr.png,NA,0,Target,Foil,1,207,207,0.7812,1,1.2697,2,0.5172,1,Sub037_ToD_Online,YA,Morning
breakfast1_tr.png,348,348,[],[],3.7151,117,-0.042916375,0.124638202,Bckg89.jpg,300,3,37,1,1,1,23,300,348,149,173,300,breakfast1_tr.png,NA,0,Target,Foil,1,-19,341,3.7464,1,2.6513,1,0.6465,1,Sub037_ToD_Online,YA,Morning
christmasstocking1_tr.png,500,140,0.084732224,-0.100979933,3.6402,117,0.045085075,-0.123870225,Bckg136.jpg,165,50,19,1,1,1,5,165,322,246,121,165,christmasstocking1_tr.png,NA,1,Foil,Target,1,160,160,3.1403,1,1.2481,1,0.5547,1,Sub037_ToD_Online,YA,Morning
coffeemug1_tr.png,317,317,-0.089900983,0.096407001,37.2499,117,[],[],Bckg20.jpg,325,70,32,1,1,1,26,325,253,113,22,325,coffeemug1_tr.png,NA,1,Foil,Target,1,113,113,0.6293,1,1.7661,2,0.7203,1,Sub037_ToD_Online,YA,Morning
dress1_tr.png,103,103,0.128441403,-0.029653034,3.3936,117,0.128441403,0.029653034,Bckg96.jpg,83,51,5,1,1,1,32,83,239,71,9,83,dress1_tr.png,NA,0,Target,Foil,1,77,77,1.8658,1,1.1481,2,0.7494,1,Sub037_ToD_Online,YA,Morning
encyclopedia1_tr.png,269,269,-0.131799863,-0.002300575,3.3571,117,-0.126713459,0.0363345,Bckg72.jpg,286,11,20,1,1,1,28,286,151,110,236,286,encyclopedia1_tr.png,NA,1,Foil,Target,1,-74,286,3.82,1,0.9134,1,0.8291,1,Sub037_ToD_Online,YA,Morning
