obj1,locresp1,locresp1_adj,respposX1,respposY1,Learning_Loc_Test_rt,condnum,respposX2,respposY2,backgr,obj1loc,TrialID,StudyTrialNum,block,testObj1,testObj1Feat1,TestPracTrialNum,testObj1Feat1TargetVal,testObj1LocStartVal1,testObj1LocStartVal2,testObj1LocStartVal3,testObj1LocTargetVal,testObj1Target,testObj1Foil,testObj1FCOrder,testObj1FCleftItem,testObj1FCrightItem,OldImages,locresp2,locresp2_adj,Recall_Loc_Test_rt,Old_New_Test,Old_New_Test_rt,Remember_Test,Remember_Test_rt,Imm_Delay,SubID,AgeGroup,ToD_Condition
bandaid1_tr.png,143,143,[],[],6.2332,94,0.086475957,-0.225277569,Bckg45.jpg,246,107,13,1,1,1,7,246,143,243,11,246,bandaid1_tr.png,NA,1,Foil,Target,1,159,159,10.9329,1,2.0455,2,1.5669,1,Sub058_ToD_Online,OA,Morning
basket1_tr.png,14,14,[],[],1.7325,94,0.161464521,0.179324518,Bckg24.jpg,110,8,59,2,1,1,77,110,14,332,96,110,basket1_tr.png,NA,1,Foil,Target,1,402,42,6.064,1,1.5851,1,1.3504,1,Sub058_ToD_Online,OA,Morning
bell1_tr.png,287,287,[],[],1.2672,94,-0.204638195,0.127872136,Bckg36.jpg,349,78,47,2,1,1,54,349,287,282,294,349,bell1_tr.png,NA,1,Foil,Target,1,302,302,8.9805,1,2.0535,1,1.6698,1,Sub058_ToD_Online,OA,Morning
bike1_tr.png,209,209,[],[],3.6796,94,0.070550737,-0.230761062,Bckg39.jpg,135,2,18,1,1,1,4,135,209,107,240,135,bike1_tr.png,NA,0,Target,Foil,1,163,163,10.7475,1,3.6413,1,1.4023,1,Sub058_ToD_Online,OA,Morning
bow1_tr.png,311,311,[],[],5.9808,94,0.230761062,0.070550737,Bckg54.jpg,172,67,45,2,1,1,75,172,311,5,258,172,bow1_tr.png,NA,0,Target,Foil,1,73,73,5.5654,1,1.4671,2,6.7014,1,Sub058_ToD_Online,OA,Morning
bowlingpin1_tr.png,219,219,[],[],5.543,94,-0.158310285,-0.18211515,Bckg34.jpg,301,48,83,3,1,1,86,301,219,51,324,301,bowlingpin1_tr.png,NA,1,Foil,Target,1,221,221,9.6108,1,1.6137,1,1.4678,1,Sub058_ToD_Online,OA,Morning
cakemixer1_tr.png,108,108,[],[],0.948,94,-0.13493601,0.200050862,Bckg12.jpg,255,117,43,2,1,1,47,255,108,314,330,255,cakemixer1_tr.png,NA,0,Target,Foil,1,326,326,3.882,1,4.7287,2,2.8555,1,Sub058_ToD_Online,OA,Morning
coffeemug1_tr.png,253,253,[],[],2.3493,94,0.116986956,0.211050056,Bckg20.jpg,325,70,42,2,1,1,65,325,253,113,22,325,coffeemug1_tr.png,NA,1,Foil,Target,1,29,29,6.3073,1,1.5118,2,2.4458,1,Sub058_ToD_Online,OA,Morning
coke1_tr.png,31,31,[],[],1.8157,94,[],[],Bckg78.jpg,322,74,120,3,1,1,119,322,31,323,307,322,coke1_tr.png,NA,1,Foil,Target,1,323,323,6.3985,1,2.2828,1,1.3683,1,Sub058_ToD_Online,OA,Morning
cucumber1_tr.png,286,286,[],[],2.4666,94,-0.200050862,0.13493601,Bckg92.jpg,82,87,37,1,1,1,20,82,286,332,303,82,cucumber1_tr.png,NA,1,Foil,Target,1,304,304,5.316,1,1.5163,2,3.6006,1,Sub058_ToD_Online,OA,Morning
dog1_tr.png,16,16,[],[],1.8842,94,[],[],Bckg23.jpg,167,111,32,1,1,1,31,167,16,26,214,167,dog1_tr.png,NA,1,Foil,Target,1,26,26,4.6843,1,2.283,1,2.1021,1,Sub058_ToD_Online,OA,Morning
eggs1_tr.png,124,124,[],[],5.6538,94,0.241268188,-0.004211352,Bckg132.jpg,84,28,48,2,1,1,46,84,124,265,170,84,eggs1_tr.png,NA,1,Foil,Target,1,451,91,11.1489,1,2.4293,1,1.5496,1,Sub058_ToD_Online,OA,Morning
fireextinguisher1_tr.png,212,212,[],[],1.3814,94,0.240717133,0.016832582,Bckg88.jpg,294,85,66,2,1,1,66,294,212,94,215,294,fireextinguisher1_tr.png,NA,0,Target,Foil,1,86,86,4.5492,1,1.8285,2,1.5168,1,Sub058_ToD_Online,OA,Morning
goggle1_tr.png,157,157,[],[],4.6175,94,[],[],Bckg120.jpg,25,96,113,3,1,1,102,25,157,292,131,25,goggle1_tr.png,NA,1,Foil,Target,1,292,292,3.1974,1,1.8817,2,1.4511,1,Sub058_ToD_Online,OA,Morning
hairdryer1_tr.png,52,52,[],[],1.2001,94,0.170628359,0.170628359,Bckg79.jpg,63,73,15,1,1,1,26,63,52,27,90,63,hairdryer1_tr.png,NA,0,Target,Foil,1,45,45,5.0197,1,2.1474,1,2.9217,1,Sub058_ToD_Online,OA,Morning
hammer1_tr.png,139,139,[],[],4.007,94,0.176479261,0.164569573,Bckg138.jpg,237,118,115,3,1,1,111,237,139,321,245,237,hammer1_tr.png,NA,1,Foil,Target,1,407,47,7.4307,1,1.8468,2,2.0829,1,Sub058_ToD_Online,OA,Morning
handbag1_tr.png,275,275,[],[],5.9643,94,-0.240717133,-0.016832582,Bckg97.jpg,66,94,8,1,1,1,12,66,275,244,269,66,handbag1_tr.png,NA,0,Target,Foil,1,266,266,5.5649,1,7.495,2,2.002,1,Sub058_ToD_Online,OA,Morning
