obj1,locresp1,locresp1_adj,respposX1,respposY1,Learning_Loc_Test_rt,condnum,respposX2,respposY2,backgr,obj1loc,TrialID,StudyTrialNum,block,testObj1,testObj1Feat1,TestPracTrialNum,testObj1Feat1TargetVal,testObj1LocStartVal1,testObj1LocStartVal2,testObj1LocStartVal3,testObj1LocTargetVal,testObj1Target,testObj1Foil,testObj1FCOrder,testObj1FCleftItem,testObj1FCrightItem,OldImages,locresp2,locresp2_adj,Recall_Loc_Test_rt,Old_New_Test,Old_New_Test_rt,Remember_Test,Remember_Test_rt,Imm_Delay,SubID,AgeGroup,ToD_Condition
asparagus1_tr.png,266,266,-0.208606953,-0.014587219,1.3486,208,0.147867589,-0.147867589,Bckg134.jpg,263,47,5,1,1,1,4,263,290,137,190,263,asparagus1_tr.png,NA,0,Target,Foil,1,135,135,1.692,1,2.6635,2,1.2634,1,Sub026_ToD_Online,YA,Night
bagel1_tr.png,249,249,-0.195226931,-0.074940598,1.9635,208,[],[],Bckg43.jpg,246,20,119,3,1,1,82,246,243,284,250,246,bagel1_tr.png,NA,0,Target,Foil,1,284,284,0.2367,1,2.1324,2,0.3497,1,Sub026_ToD_Online,YA,Night
basket1_tr.png,110,110,0.196505091,-0.071522004,2.6629,208,-0.207081244,0.029103371,Bckg24.jpg,110,8,115,3,1,1,110,110,14,332,96,110,basket1_tr.png,NA,1,Foil,Target,1,278,278,1.6943,1,1.3147,2,0.7007,1,Sub026_ToD_Online,YA,Night
bbqmachine1_tr.png,525,165,0.054123294,-0.201990883,4.2563,208,[],[],Bckg48.jpg,172,40,49,2,1,1,53,172,331,332,338,172,bbqmachine1_tr.png,NA,0,Target,Foil,1,332,332,0.6029,1,1.7308,2,0.3964,1,Sub026_ToD_Online,YA,Night
bird1_tr.png,46,46,0.150425713,0.145264423,2.1827,208,0.192492615,0.081708267,Bckg2.jpg,39,72,56,2,1,1,43,39,118,137,33,39,bird1_tr.png,NA,1,Foil,Target,1,67,67,2.7641,1,0.9209,1,0.5327,1,Sub026_ToD_Online,YA,Night
bowlingpin1_tr.png,301,301,-0.179247697,0.107702882,5.1114,208,0.142617008,0.152938017,Bckg34.jpg,301,48,28,1,1,1,18,301,219,51,324,301,bowlingpin1_tr.png,NA,1,Foil,Target,1,43,43,1.6456,1,0.9516,1,1.4054,1,Sub026_ToD_Online,YA,Night
bowls1_tr.png,432,72,0.198881467,0.064620506,3.9411,208,-0.147867589,-0.147867589,Bckg103.jpg,76,79,72,2,1,1,46,76,238,207,139,76,bowls1_tr.png,NA,0,Target,Foil,1,225,225,1.6714,1,1.0815,1,0.949,1,Sub026_ToD_Online,YA,Night
breakfast1_tr.png,300,300,-0.181100071,0.104558175,2.5946,208,0.113892927,-0.175379728,Bckg89.jpg,300,3,99,3,1,1,109,300,348,149,173,300,breakfast1_tr.png,NA,0,Target,Foil,1,147,147,0.8563,1,0.8759,2,0.2372,1,Sub026_ToD_Online,YA,Night
clock1_tr.png,122,122,0.177340722,-0.110814782,1.3931,208,[],[],Bckg137.jpg,133,76,111,3,1,1,101,133,128,1,280,133,clock1_tr.png,NA,0,Target,Foil,1,1,1,0.3338,1,1.7329,2,0.6425,1,Sub026_ToD_Online,YA,Night
coke1_tr.png,-33,327,-0.113892927,0.175379728,2.4715,208,-0.125849361,0.167007743,Bckg78.jpg,322,74,64,2,1,1,41,322,31,323,307,322,coke1_tr.png,NA,1,Foil,Target,1,323,323,1.1399,1,1.9934,2,0.5112,1,Sub026_ToD_Online,YA,Night
