obj1,locresp1,locresp1_adj,respposX1,respposY1,Learning_Loc_Test_rt,condnum,respposX2,respposY2,backgr,obj1loc,TrialID,StudyTrialNum,block,testObj1,testObj1Feat1,TestPracTrialNum,testObj1Feat1TargetVal,testObj1LocStartVal1,testObj1LocStartVal2,testObj1LocStartVal3,testObj1LocTargetVal,testObj1Target,testObj1Foil,testObj1FCOrder,testObj1FCleftItem,testObj1FCrightItem,OldImages,locresp2,locresp2_adj,Recall_Loc_Test_rt,Old_New_Test,Old_New_Test_rt,Remember_Test,Remember_Test_rt,Imm_Delay,SubID,AgeGroup,ToD_Condition
abacus1_tr.png,-59,301,-0.188820087,0.113454555,6.9747,27,[],[],Bckg135.jpg,299,41,74,2,1,1,42,299,113,108,23,299,abacus1_tr.png,NA,1,Foil,Target,1,108,108,0.6461,1,0.7544,2,0.4525,1,Sub002_ToD_Online,YA,Morning
airfreshener1_tr.png,368,8,0.030657582,0.218140033,7.8418,27,[],[],Bckg42.jpg,2,91,40,1,1,1,12,2,156,345,88,2,airfreshener1_tr.png,NA,1,Foil,Target,1,345,345,0.6264,1,1.0057,2,0.4042,1,Sub002_ToD_Online,YA,Morning
bagel1_tr.png,243,243,[],[],0.7432,27,[],[],Bckg43.jpg,246,20,102,3,1,1,104,246,243,284,250,246,bagel1_tr.png,NA,0,Target,Foil,1,284,284,0.245,1,1.8267,2,0.6009,1,Sub002_ToD_Online,YA,Morning
basket1_tr.png,110,110,0.20699908,-0.075341504,3.9573,27,[],[],Bckg24.jpg,110,8,87,3,1,1,86,110,14,332,96,110,basket1_tr.png,NA,1,Foil,Target,1,332,332,0.6566,1,2.2815,2,1.2182,1,Sub002_ToD_Online,YA,Morning
bathingsuit1_tr.png,307,307,-0.175926481,0.132570112,4.9605,27,-0.202772325,0.086071746,Bckg19.jpg,288,65,31,1,1,1,11,288,311,51,176,288,bathingsuit1_tr.png,NA,0,Target,Foil,1,-67,293,5.3398,1,1.6413,1,0.7979,1,Sub002_ToD_Online,YA,Morning
bottleofwine1_tr.png,125,125,0.180445941,-0.126349608,3.3962,27,[],[],Bckg29.jpg,126,71,58,2,1,1,71,126,55,131,270,126,bottleofwine1_tr.png,NA,1,Foil,Target,1,131,131,0.4972,1,1.2612,2,0.6337,1,Sub002_ToD_Online,YA,Morning
bowls1_tr.png,90,90,0.22028382,0,4.6613,27,[],[],Bckg103.jpg,76,79,19,1,1,1,31,76,238,207,139,76,bowls1_tr.png,NA,0,Target,Foil,1,207,207,1.0295,1,1.7934,2,0.6347,1,Sub002_ToD_Online,YA,Morning
boxinggloves1_tr.png,273,273,-0.219981929,0.011528764,5.2941,27,-0.216236586,0.042032134,Bckg131.jpg,276,95,13,1,1,1,8,276,159,125,149,276,boxinggloves1_tr.png,NA,0,Target,Foil,1,281,281,7.1945,1,3.6356,1,0.985,1,Sub002_ToD_Online,YA,Morning
fantacan1_tr.png,122,122,0.186811274,-0.11673264,3.3467,27,[],[],Bckg86.jpg,126,84,57,2,1,1,69,126,32,278,53,126,fantacan1_tr.png,NA,1,Foil,Target,1,278,278,0.5306,1,1.7454,2,0.5342,1,Sub002_ToD_Online,YA,Morning
fireextinguisher1_tr.png,300,300,-0.190771384,0.11014191,3.8279,27,[],[],Bckg88.jpg,294,85,25,1,1,1,26,294,212,94,215,294,fireextinguisher1_tr.png,NA,0,Target,Foil,1,94,94,0.4954,1,3.2448,2,1.0177,1,Sub002_ToD_Online,YA,Morning
highheel1_tr.png,120,120,0.190771384,-0.11014191,1.2342,27,[],[],Bckg57.jpg,128,77,8,1,1,1,30,128,108,34,194,128,highheel1_tr.png,NA,0,Target,Foil,1,34,34,0.7317,1,1.1801,2,0.5651,1,Sub002_ToD_Online,YA,Morning
jackolantern1_tr.png,55,55,0.180445941,0.126349608,4.6465,27,[],[],Bckg21.jpg,51,93,28,1,1,1,21,51,161,66,118,51,jackolantern1_tr.png,NA,1,Foil,Target,1,66,66,0.8789,1,3.3586,2,4.4603,1,Sub002_ToD_Online,YA,Morning
jellybeans1_tr.png,237,237,-0.184745556,-0.119975167,4.6276,27,[],[],Bckg46.jpg,235,49,63,2,1,1,75,235,347,110,157,235,jellybeans1_tr.png,NA,0,Target,Foil,1,110,110,0.4631,1,0.9437,2,0.4356,1,Sub002_ToD_Online,YA,Morning
kite1_tr.png,183,183,-0.011528764,-0.219981929,4.7946,27,0.003844483,-0.22025027,Bckg128.jpg,181,115,38,1,1,1,33,181,59,221,177,181,kite1_tr.png,NA,0,Target,Foil,1,179,179,5.0415,1,1.1959,1,0.9335,1,Sub002_ToD_Online,YA,Morning
lemon1_tr.png,383,23,0.086071746,0.202772325,4.5602,27,[],[],Bckg99.jpg,20,66,3,1,1,1,16,20,265,285,180,20,lemon1_tr.png,NA,0,Target,Foil,1,285,285,1.1808,1,1.0127,2,0.6328,1,Sub002_ToD_Online,YA,Morning
nailpolish1_tr.png,276,276,-0.219077082,0.023025929,4.2748,27,[],[],Bckg84.jpg,301,32,18,1,1,1,24,301,148,320,226,301,nailpolish1_tr.png,NA,0,Target,Foil,1,320,320,1.2079,1,3.4679,2,1.116,1,Sub002_ToD_Online,YA,Morning
oven1_tr.png,473,113,0.202772325,-0.086071746,6.6737,27,[],[],Bckg55.jpg,111,9,39,1,1,1,36,111,305,27,70,111,oven1_tr.png,NA,0,Target,Foil,1,27,27,1.0296,1,2.9581,2,1.466,1,Sub002_ToD_Online,YA,Morning
partyhats1_tr.png,43,43,0.150233204,0.161105387,8.4403,27,[],[],Bckg110.jpg,52,18,84,3,1,1,113,52,175,231,196,52,partyhats1_tr.png,NA,0,Target,Foil,1,231,231,0.5118,1,0.9924,2,0.502,1,Sub002_ToD_Online,YA,Morning
pinecone1_tr.png,150,150,0.11014191,-0.190771384,4.6588,27,0.057013648,-0.212777831,Bckg10.jpg,167,55,76,2,1,1,72,167,204,167,102,167,pinecone1_tr.png,NA,0,Target,Foil,1,165,165,1.149,1,1.544,1,2.0981,1,Sub002_ToD_Online,YA,Morning
pokerchips1_tr.png,17,17,0.064404756,0.210658465,5.3805,27,[],[],Bckg127.jpg,11,88,98,3,1,1,112,11,51,229,63,11,pokerchips1_tr.png,NA,0,Target,Foil,1,229,229,0.6132,1,1.7647,2,0.6505,1,Sub002_ToD_Online,YA,Morning
