obj1,locresp1,locresp1_adj,respposX1,respposY1,Learning_Loc_Test_rt,condnum,respposX2,respposY2,backgr,obj1loc,TrialID,StudyTrialNum,block,testObj1,testObj1Feat1,TestPracTrialNum,testObj1Feat1TargetVal,testObj1LocStartVal1,testObj1LocStartVal2,testObj1LocStartVal3,testObj1LocTargetVal,testObj1Target,testObj1Foil,testObj1FCOrder,testObj1FCleftItem,testObj1FCrightItem,OldImages,locresp2,locresp2_adj,Recall_Loc_Test_rt,Old_New_Test,Old_New_Test_rt,Remember_Test,Remember_Test_rt,Imm_Delay,SubID,AgeGroup,ToD_Condition
bathingsuit1_tr.png,291,291,-0.136147787,0.052262239,1.7694,256,[],[],Bckg19.jpg,288,65,69,2,1,1,78,288,311,51,176,288,bathingsuit1_tr.png,NA,0,Target,Foil,1,51,51,0.6795,1,2.2163,2,0.3803,1,Sub030_ToD_Online,YA,Morning
bell1_tr.png,343,343,-0.042637741,0.139461767,2.5248,256,[],[],Bckg36.jpg,349,78,9,1,1,1,28,349,287,282,294,349,bell1_tr.png,NA,1,Foil,Target,1,282,282,0.6528,1,14.9309,2,0.4247,1,Sub030_ToD_Online,YA,Morning
cabinet1_tr.png,349,349,-0.027826443,0.143154638,2.232,256,[],[],Bckg13.jpg,355,110,59,2,1,1,45,355,291,250,164,355,cabinet1_tr.png,NA,1,Foil,Target,1,250,250,0.7076,1,2.0709,2,0.6333,1,Sub030_ToD_Online,YA,Morning
christmasstocking1_tr.png,512,152,0.068464925,-0.128763797,4.5078,256,[],[],Bckg136.jpg,165,50,96,3,1,1,84,165,322,246,121,165,christmasstocking1_tr.png,NA,1,Foil,Target,1,246,246,0.67490000000000006,1,1.1122,2,0.5798,1,Sub030_ToD_Online,YA,Morning
coat1_tr.png,463,103,0.142096304,-0.032805517,3.6796,256,[],[],Bckg108.jpg,94,102,117,3,1,1,111,94,309,13,198,94,coat1_tr.png,NA,0,Target,Foil,1,13,13,0.1639,1,1.8827,2,0.448,1,Sub030_ToD_Online,YA,Morning
crayon1_tr.png,268,268,-0.145745182,-0.005089534,2.2765,256,[],[],Bckg87.jpg,267,33,115,3,1,1,99,267,220,22,283,267,crayon1_tr.png,NA,1,Foil,Target,1,22,22,0.5348,1,1.4298,2,0.2617,1,Sub030_ToD_Online,YA,Morning
cucumber1_tr.png,438,78,0.142647197,0.030320598,3.8682,256,[],[],Bckg92.jpg,82,87,80,2,1,1,69,82,286,332,303,82,cucumber1_tr.png,NA,1,Foil,Target,1,332,332,0.2478,1,2.0759,2,0.2781,1,Sub030_ToD_Online,YA,Morning
dog1_tr.png,164,164,0.040197304,-0.140184657,3.7864,256,[],[],Bckg23.jpg,167,111,8,1,1,1,3,167,16,26,214,167,dog1_tr.png,NA,1,Foil,Target,1,26,26,3.0541,1,0.9969,1,0.7511,1,Sub030_ToD_Online,YA,Morning
encyclopedia1_tr.png,297,297,-0.129939063,0.06620726,3.4736,256,[],[],Bckg72.jpg,286,11,87,3,1,1,119,286,151,110,236,286,encyclopedia1_tr.png,NA,1,Foil,Target,1,110,110,1.0202,1,1.3721,1,0.4943,1,Sub030_ToD_Online,YA,Morning
goggle1_tr.png,267,267,-0.14563416,-0.007632363,5.1162,256,[],[],Bckg120.jpg,25,96,2,1,1,1,25,25,157,292,131,25,goggle1_tr.png,NA,1,Foil,Target,1,292,292,1.1235,1,2.8525,2,0.872,1,Sub030_ToD_Online,YA,Morning
granola1_tr.png,194,194,-0.035280443,-0.141502126,2.2674,256,[],[],Bckg49.jpg,191,103,36,1,1,1,38,191,262,206,48,191,granola1_tr.png,NA,1,Foil,Target,1,206,206,0.5958,1,2.8544,2,0.6234,1,Sub030_ToD_Online,YA,Morning
grater1_tr.png,231,231,-0.11333432,-0.091776322,1.992,256,[],[],Bckg118.jpg,227,108,13,1,1,1,32,227,183,311,225,227,grater1_tr.png,NA,0,Target,Foil,1,311,311,1.0007,1,2.2381,2,1.2146,1,Sub030_ToD_Online,YA,Morning
