obj1,locresp1,locresp1_adj,respposX1,respposY1,Learning_Loc_Test_rt,condnum,respposX2,respposY2,backgr,obj1loc,TrialID,StudyTrialNum,block,testObj1,testObj1Feat1,TestPracTrialNum,testObj1Feat1TargetVal,testObj1LocStartVal1,testObj1LocStartVal2,testObj1LocStartVal3,testObj1LocTargetVal,testObj1Target,testObj1Foil,testObj1FCOrder,testObj1FCleftItem,testObj1FCrightItem,OldImages,locresp2,locresp2_adj,Recall_Loc_Test_rt,Old_New_Test,Old_New_Test_rt,Remember_Test,Remember_Test_rt,Imm_Delay,SubID,AgeGroup,ToD_Condition
asparagus1_tr.png,262,262,-0.262592028,-0.036904903,2.85,32,-0.260300701,0.050597331,Bckg134.jpg,263,47,39,1,1,1,20,263,290,137,190,263,asparagus1_tr.png,NA,0,Target,Foil,1,281,281,5.6382,1,2.2079,1,0.5708,1,Sub081_ToD_Online,YA,Night
bagel1_tr.png,243,243,-0.236270579,-0.120385873,1.8727,32,-0.229646269,-0.132586335,Bckg43.jpg,246,20,118,3,1,1,113,246,243,284,250,246,bagel1_tr.png,NA,0,Target,Foil,1,240,240,1.8187,1,0.9045,1,0.3825,1,Sub081_ToD_Online,YA,Night
basket1_tr.png,120,120,0.229646269,-0.132586335,3.0491,32,0.242247288,-0.107855442,Bckg24.jpg,110,8,103,3,1,1,120,110,14,332,96,110,basket1_tr.png,NA,1,Foil,Target,1,474,114,3.8636,1,6.6917,1,0.9637,1,Sub081_ToD_Online,YA,Night
bathroomscale1_tr.png,221,221,-0.173968924,-0.200128354,1.9395,32,-0.193935014,-0.180847326,Bckg17.jpg,226,17,60,2,1,1,60,226,235,285,318,226,bathroomscale1_tr.png,NA,0,Target,Foil,1,587,227,6.846,1,0.8186,1,0.4846,1,Sub081_ToD_Online,YA,Night
bed1_tr.png,244,244,-0.238335617,-0.116244047,4.2329,32,-0.217216735,-0.152096795,Bckg77.jpg,245,120,41,2,1,1,62,245,138,143,160,245,bed1_tr.png,NA,1,Foil,Target,1,-125,235,10.6953,1,1.1176,2,0.6842,1,Sub081_ToD_Online,YA,Night
binder1_tr.png,94,94,0.264526723,-0.018497510000000002,3.9659,32,0.257295908,-0.064151075,Bckg82.jpg,91,21,100,3,1,1,83,91,236,320,312,91,binder1_tr.png,NA,1,Foil,Target,1,104,104,6.1807,1,0.9841,2,0.3697,1,Sub081_ToD_Online,YA,Night
bottleofwine1_tr.png,123,123,0.222392514,-0.144423387,2.1725,32,0.240328056,-0.112066813,Bckg29.jpg,126,71,94,3,1,1,102,126,55,131,270,126,bottleofwine1_tr.png,NA,1,Foil,Target,1,475,115,9.775,1,0.8185,2,0.4171,1,Sub081_ToD_Online,YA,Night
breakfast1_tr.png,300,300,-0.229646269,0.132586335,3.7157,32,-0.231925243,0.128558261,Bckg89.jpg,300,3,57,2,1,1,57,300,348,149,173,300,breakfast1_tr.png,NA,0,Target,Foil,1,-61,299,6.5966,1,0.9514,1,0.702,1,Sub081_ToD_Online,YA,Night
christmasstocking1_tr.png,526,166,0.064151075,-0.257295908,5.378,32,0.170449707,-0.20313405,Bckg136.jpg,165,50,69,2,1,1,70,165,322,246,121,165,christmasstocking1_tr.png,NA,1,Foil,Target,1,140,140,8.8806,1,0.9012,2,0.8018,1,Sub081_ToD_Online,YA,Night
coke1_tr.png,-39,321,-0.166878568,0.20607787,2.3513,32,-0.200128354,0.173968924,Bckg78.jpg,322,74,72,2,1,1,66,322,31,323,307,322,coke1_tr.png,NA,1,Foil,Target,1,311,311,3.0003,1,0.8872,1,0.8014,1,Sub081_ToD_Online,YA,Night
cookie1_tr.png,196,196,-0.073091494,-0.25490033,4.2156,32,-0.144423387,-0.222392514,Bckg1.jpg,196,109,54,2,1,1,46,196,142,307,242,196,cookie1_tr.png,NA,1,Foil,Target,1,573,213,7.1813,1,1.1488,2,0.9015,1,Sub081_ToD_Online,YA,Night
crayon1_tr.png,268,268,-0.265011134,-0.009254393,5.4211,32,-0.26517267,3.24743e-17,Bckg87.jpg,267,33,65,2,1,1,58,267,220,22,283,267,crayon1_tr.png,NA,1,Foil,Target,1,-90,270,3.7678,1,1.1256,1,0.4174,1,Sub081_ToD_Online,YA,Night
cucumber1_tr.png,438,78,0.259378011,0.055132498,3.3511,32,0.224879178,-0.140520106,Bckg92.jpg,82,87,84,3,1,1,110,82,286,332,303,82,cucumber1_tr.png,NA,1,Foil,Target,1,482,122,4.9743,1,0.7813,1,0.2837,1,Sub081_ToD_Online,YA,Night
dog1_tr.png,166,166,0.064151075,-0.257295908,9.4305,32,0.018497510000000002,-0.264526723,Bckg23.jpg,167,111,38,1,1,1,17,167,16,26,214,167,dog1_tr.png,NA,1,Foil,Target,1,176,176,5.7673,1,1.3335,1,0.5881,1,Sub081_ToD_Online,YA,Night
dress1_tr.png,85,85,0.264163608,0.023111321,3.8485,32,0.264163608,0.023111321,Bckg96.jpg,83,51,58,2,1,1,77,83,239,71,9,83,dress1_tr.png,NA,0,Target,Foil,1,85,85,6.2814,1,1.1737,1,0.5476,1,Sub081_ToD_Online,YA,Night
eggs1_tr.png,80,80,0.261144101,0.046046751,2.6157,32,0.261907954,-0.041482145,Bckg132.jpg,84,28,26,1,1,1,8,84,124,265,170,84,eggs1_tr.png,NA,1,Foil,Target,1,459,99,6.2482,1,1.3377,1,0.3524,1,Sub081_ToD_Online,YA,Night
grater1_tr.png,227,227,-0.193935014,-0.180847326,2.4553,32,-0.144423387,-0.222392514,Bckg118.jpg,227,108,71,2,1,1,55,227,183,311,225,227,grater1_tr.png,NA,0,Target,Foil,1,213,213,3.5995,1,1.488,2,0.6343,1,Sub081_ToD_Online,YA,Night
hammer1_tr.png,237,237,-0.222392514,-0.144423387,5.0324,32,-0.136574021,-0.227297342,Bckg138.jpg,237,118,24,1,1,1,37,237,139,321,245,237,hammer1_tr.png,NA,1,Foil,Target,1,-149,211,14.3267,1,1.3168,1,0.8513,1,Sub081_ToD_Online,YA,Night
handsoap1_tr.png,432,72,0.252194196,0.081942861,2.9823,32,-0.173968924,0.200128354,Bckg73.jpg,74,57,106,3,1,1,116,74,352,41,5,74,handsoap1_tr.png,NA,0,Target,Foil,1,-41,319,3.1823,1,1.3242,2,0.8395,1,Sub081_ToD_Online,YA,Night
hat1_tr.png,229,229,-0.200128354,-0.173968924,2.5412,32,-0.155864585,-0.214529196,Bckg133.jpg,235,68,61,2,1,1,42,235,251,330,13,235,hat1_tr.png,NA,1,Foil,Target,1,216,216,5.1183,1,1.1696,2,0.7235,1,Sub081_ToD_Online,YA,Night
iceskates1_tr.png,188,188,-0.036904903,-0.262592028,3.7368,32,-0.041482145,-0.261907954,Bckg27.jpg,186,64,5,1,1,1,34,186,280,131,293,186,iceskates1_tr.png,NA,1,Foil,Target,1,189,189,5.9993,1,2.7505,1,0.3853,1,Sub081_ToD_Online,YA,Night
jellybeans1_tr.png,235,235,-0.217216735,-0.152096795,4.0825,32,-0.190749255,0.184204415,Bckg46.jpg,235,49,28,1,1,1,2,235,347,110,157,235,jellybeans1_tr.png,NA,0,Target,Foil,1,314,314,6.9655,1,0.9173,2,0.5851,1,Sub081_ToD_Online,YA,Night
kite1_tr.png,185,185,-0.023111321,-0.264163608,3.3711,32,0.032316419,-0.263196113,Bckg128.jpg,181,115,89,3,1,1,87,181,59,221,177,181,kite1_tr.png,NA,0,Target,Foil,1,173,173,3.5298,1,1.2123,1,0.9693,1,Sub081_ToD_Online,YA,Night
lipstick1_tr.png,460,100,0.261144101,-0.046046751,4.4219,32,0.265132283,0.004627901,Bckg22.jpg,106,22,115,3,1,1,103,106,284,129,228,106,lipstick1_tr.png,NA,0,Target,Foil,1,89,89,3.6012,1,0.9856,1,0.5515,1,Sub081_ToD_Online,YA,Night
mouthwash1_tr.png,337,337,-0.103611217,0.24409273,8.5424,32,-0.090694395,0.249180801,Bckg109.jpg,352,100,2,1,1,1,22,352,115,250,226,352,mouthwash1_tr.png,NA,0,Target,Foil,1,340,340,4.1841,1,1.2539,1,0.4337,1,Sub081_ToD_Online,YA,Night
nailpolish1_tr.png,-66,294,-0.242247288,0.107855442,4.834,32,-0.219838107,0.148282675,Bckg84.jpg,301,32,4,1,1,1,29,301,148,320,226,301,nailpolish1_tr.png,NA,0,Target,Foil,1,304,304,3.4493,1,1.0534,1,0.5052,1,Sub081_ToD_Online,YA,Night
oven1_tr.png,475,115,0.240328056,-0.112066813,3.9568,32,0.217216735,-0.152096795,Bckg55.jpg,111,9,114,3,1,1,107,111,305,27,70,111,oven1_tr.png,NA,0,Target,Foil,1,125,125,2.8625,1,0.9664,1,1.3172,1,Sub081_ToD_Online,YA,Night
pan1_tr.png,137,137,0.180847326,-0.193935014,4.2051,32,0.219838107,-0.148282675,Bckg58.jpg,133,116,74,2,1,1,48,133,89,30,229,133,pan1_tr.png,NA,1,Foil,Target,1,124,124,8.6802,1,2.2601,1,0.6548,1,Sub081_ToD_Online,YA,Night
penguin1_tr.png,437,77,0.258376312,0.059650872,4.1937,32,0.264526723,0.018497510000000002,Bckg114.jpg,71,7,49,2,1,1,73,71,333,350,66,71,penguin1_tr.png,NA,0,Target,Foil,1,446,86,2.9886,1,0.8253,1,1.1011,1,Sub081_ToD_Online,YA,Night
pin1_tr.png,304,304,-0.219838107,0.148282675,2.1167,32,-0.229646269,0.132586335,Bckg59.jpg,300,82,95,3,1,1,95,300,260,88,40,300,pin1_tr.png,NA,0,Target,Foil,1,-60,300,4.8857,1,1.0678,1,0.5196,1,Sub081_ToD_Online,YA,Night
pizza1_tr.png,35,35,0.152096795,0.217216735,4.1811,32,0.136574021,0.227297342,Bckg83.jpg,31,80,36,1,1,1,12,31,153,237,175,31,pizza1_tr.png,NA,1,Foil,Target,1,391,31,5.9151,1,1.6208,1,0.519,1,Sub081_ToD_Online,YA,Night
podium1_tr.png,-7,353,-0.032316419,0.263196113,3.8357,32,-0.018497510000000002,0.264526723,Bckg75.jpg,356,113,8,1,1,1,23,356,73,322,182,356,podium1_tr.png,NA,0,Target,Foil,1,356,356,6.5865,1,1.1584,1,0.6342,1,Sub081_ToD_Online,YA,Night
pokerchips1_tr.png,13,13,0.059650872,0.258376312,1.878,32,-0.231925243,0.128558261,Bckg127.jpg,11,88,47,2,1,1,74,11,51,229,63,11,pokerchips1_tr.png,NA,0,Target,Foil,1,299,299,16.2443,1,1.005,2,0.4176,1,Sub081_ToD_Online,YA,Night
popcorn1_tr.png,139,139,0.173968924,-0.200128354,2.6848,32,0.208958916,-0.163256597,Bckg76.jpg,144,15,82,3,1,1,101,144,211,30,310,144,popcorn1_tr.png,NA,1,Foil,Target,1,128,128,4.6675,1,1.5391,2,0.5015,1,Sub081_ToD_Online,YA,Night
present1_tr.png,187,187,-0.032316419,-0.263196113,4.8211,32,-0.009254393,0.265011134,Bckg121.jpg,184,46,37,1,1,1,26,184,45,118,188,184,present1_tr.png,NA,0,Target,Foil,1,-362,358,25.7681,1,2.8676,2,0.9185,1,Sub081_ToD_Online,YA,Night
qtips1_tr.png,165,165,0.068631737,-0.25613713,3.2837,32,-0.086331777,-0.250725685,Bckg129.jpg,171,92,1,1,1,1,4,171,235,155,124,171,qtips1_tr.png,NA,1,Foil,Target,1,199,199,5.4647,1,1.8418,1,0.483,1,Sub081_ToD_Online,YA,Night
ricecooker1_tr.png,20,20,0.090694395,0.249180801,4.0385,32,-0.095029386,0.247560014,Bckg102.jpg,14,19,56,2,1,1,78,14,178,267,92,14,ricecooker1_tr.png,NA,0,Target,Foil,1,699,339,12.297,1,0.9345,1,1.1336,1,Sub081_ToD_Online,YA,Night
rollingpin1_tr.png,-134,226,-0.190749255,-0.184204415,4.4995,32,0.20313405,-0.170449707,Bckg69.jpg,228,89,112,3,1,1,96,228,12,120,126,228,rollingpin1_tr.png,NA,0,Target,Foil,1,130,130,6.216,1,0.9595,2,0.3898,1,Sub081_ToD_Online,YA,Night
rubikscube1_tr.png,112,112,0.245863818,-0.099335431,3.267,32,0.219838107,-0.148282675,Bckg122.jpg,113,105,120,3,1,1,93,113,4,222,200,113,rubikscube1_tr.png,NA,1,Foil,Target,1,124,124,6.2981,1,1.0978,1,0.3508,1,Sub081_ToD_Online,YA,Night
silvertray1_tr.png,285,285,-0.25613713,0.068631737,3.167,32,-0.222392514,0.144423387,Bckg64.jpg,288,6,21,1,1,1,16,288,241,343,248,288,silvertray1_tr.png,NA,1,Foil,Target,1,663,303,12.2274,1,1.2842,2,1.0344,1,Sub081_ToD_Online,YA,Night
skippingrope1_tr.png,61,61,0.231925243,0.128558261,2.3355,32,0.211776311,0.159584897,Bckg7.jpg,60,45,88,3,1,1,115,60,87,213,277,60,skippingrope1_tr.png,NA,0,Target,Foil,1,413,53,5.7158,1,0.8817,2,0.4518,1,Sub081_ToD_Online,YA,Night
slide1_tr.png,50,50,0.20313405,0.170449707,2.4981,32,0.20607787,0.166878568,Bckg94.jpg,44,44,32,1,1,1,24,44,4,217,28,44,slide1_tr.png,NA,1,Foil,Target,1,411,51,6.6537,1,2.2667,1,0.4683,1,Sub081_ToD_Online,YA,Night
streamer1_tr.png,-19,341,-0.086331777,0.250725685,2.7826,32,-0.073091494,0.25490033,Bckg4.jpg,338,35,19,1,1,1,39,338,69,290,195,338,streamer1_tr.png,NA,1,Foil,Target,1,344,344,6.2661,1,1.891,1,0.5353,1,Sub081_ToD_Online,YA,Night
telephonebooth1_tr.png,-142,218,-0.163256597,-0.208958916,5.2984,32,-0.20607787,-0.166878568,Bckg107.jpg,214,63,85,3,1,1,112,214,64,281,300,214,telephonebooth1_tr.png,NA,1,Foil,Target,1,231,231,3.7557,1,0.8846,1,0.3509,1,Sub081_ToD_Online,YA,Night
tennisball1_tr.png,382,22,0.099335431,0.245863818,3.0332,32,0.107855442,0.242247288,Bckg125.jpg,15,31,119,3,1,1,97,15,270,276,311,15,tennisball1_tr.png,NA,0,Target,Foil,1,384,24,3.9858,1,1.0685,1,0.4731,1,Sub081_ToD_Online,YA,Night
toad1_tr.png,394,34,0.148282675,0.219838107,3.6171,32,0.140520106,-0.224879178,Bckg65.jpg,25,27,92,3,1,1,109,25,278,24,220,25,toad1_tr.png,NA,0,Target,Foil,1,148,148,5.9959,1,0.7808,1,4.0134,1,Sub081_ToD_Online,YA,Night
towels1_tr.png,200,200,-0.090694395,-0.249180801,2.9325,32,-0.128558261,-0.231925243,Bckg115.jpg,193,37,77,2,1,1,63,193,106,21,53,193,towels1_tr.png,NA,1,Foil,Target,1,209,209,6.3144,1,0.9424,2,0.6393,1,Sub081_ToD_Online,YA,Night
tractor1_tr.png,-44,316,-0.184204415,0.190749255,4.5161,32,-0.197061698,0.177435149,Bckg63.jpg,316,86,27,1,1,1,30,316,132,20,87,316,tractor1_tr.png,NA,1,Foil,Target,1,312,312,8.5196,1,0.8676,2,0.6372,1,Sub081_ToD_Online,YA,Night
trumpet1_tr.png,357,357,-0.013878065,0.26480926,3.3346,32,-0.103611217,0.24409273,Bckg130.jpg,355,58,109,3,1,1,89,355,313,133,32,355,trumpet1_tr.png,NA,0,Target,Foil,1,337,337,5.0497,1,0.8191,2,0.4717,1,Sub081_ToD_Online,YA,Night
umbrella1_tr.png,138,138,0.177435149,-0.197061698,2.3748,32,0.214529196,-0.155864585,Bckg50.jpg,134,101,20,1,1,1,33,134,64,344,85,134,umbrella1_tr.png,NA,1,Foil,Target,1,126,126,14.9309,1,1.4677,2,0.6221,1,Sub081_ToD_Online,YA,Night
