obj1,locresp1,locresp1_adj,respposX1,respposY1,Learning_Loc_Test_rt,condnum,respposX2,respposY2,backgr,obj1loc,TrialID,StudyTrialNum,block,testObj1,testObj1Feat1,TestPracTrialNum,testObj1Feat1TargetVal,testObj1LocStartVal1,testObj1LocStartVal2,testObj1LocStartVal3,testObj1LocTargetVal,testObj1Target,testObj1Foil,testObj1FCOrder,testObj1FCleftItem,testObj1FCrightItem,OldImages,locresp2,locresp2_adj,Recall_Loc_Test_rt,Old_New_Test,Old_New_Test_rt,Remember_Test,Remember_Test_rt,Imm_Delay,SubID,AgeGroup,ToD_Condition
abacus1_tr.png,-57,303,-0.140487426,0.091233601,5.274,92,-0.124485713,-0.11208744,Bckg135.jpg,299,41,49,2,1,1,77,299,113,108,23,299,abacus1_tr.png,NA,1,Foil,Target,1,228,228,5.632,1,1.515,1,1.137,1,Sub057_ToD_Online,OA,Morning
airfreshener1_tr.png,362,2,0.005846086,0.167410006,7.424,92,-0.002923488,0.167486537,Bckg42.jpg,2,91,24,1,1,1,1,2,156,345,88,2,airfreshener1_tr.png,NA,1,Foil,Target,1,359,359,6.901,1,2.184,1,1.491,1,Sub057_ToD_Online,OA,Morning
basket1_tr.png,148,148,0.088767862,-0.142058275,3.948,92,0.116363648,-0.120498085,Bckg24.jpg,110,8,37,1,1,1,2,110,14,332,96,110,basket1_tr.png,NA,1,Foil,Target,1,496,136,4.934,1,2.151,2,2.116,1,Sub057_ToD_Online,OA,Morning
bed1_tr.png,222,222,-0.11208744,-0.124485713,4.372,92,-0.114242943,-0.122510558,Bckg77.jpg,245,120,119,3,1,1,112,245,138,143,160,245,bed1_tr.png,NA,1,Foil,Target,1,223,223,3.848,1,1.849,2,1.106,1,Sub057_ToD_Online,OA,Morning
bell1_tr.png,349,349,-0.031962806,0.164434382,2.946,92,-0.09367155,0.138873783,Bckg36.jpg,349,78,61,2,1,1,76,349,287,282,294,349,bell1_tr.png,NA,1,Foil,Target,1,326,326,4.254,1,3.564,2,2.261,1,Sub057_ToD_Online,OA,Morning
bow1_tr.png,159,159,0.06003095,-0.156385971,4.198,92,0.086275084,-0.143585852,Bckg54.jpg,172,67,74,2,1,1,68,172,311,5,258,172,bow1_tr.png,NA,0,Target,Foil,1,149,149,5.984,1,1.66,1,0.899,1,Sub057_ToD_Online,OA,Morning
boxinggloves1_tr.png,269,269,-0.167486537,-0.002923488,6.858,92,-0.167486537,-0.002923488,Bckg131.jpg,276,95,10,1,1,1,15,276,159,125,149,276,boxinggloves1_tr.png,NA,0,Target,Foil,1,269,269,6.648,1,0.989,1,1.234,1,Sub057_ToD_Online,OA,Morning
breakfast1_tr.png,302,302,-0.142058275,0.088767862,2.416,92,-0.158385755,-0.054536589,Bckg89.jpg,300,3,104,3,1,1,119,300,348,149,173,300,breakfast1_tr.png,NA,0,Target,Foil,1,251,251,6.653,1,1.392,1,1.403,1,Sub057_ToD_Online,OA,Morning
christmasstocking1_tr.png,228,228,-0.124485713,-0.11208744,10.821,92,-0.164967166,0.029088162,Bckg136.jpg,165,50,26,1,1,1,9,165,322,246,121,165,christmasstocking1_tr.png,NA,1,Foil,Target,1,280,280,4.321,1,1.488,1,1.766,1,Sub057_ToD_Online,OA,Morning
clock1_tr.png,128,128,[],[],2.4,92,0.100811268,-0.133781071,Bckg137.jpg,133,76,12,1,1,1,33,133,128,1,280,133,clock1_tr.png,NA,0,Target,Foil,1,143,143,6.354,1,2.063,1,1.149,1,Sub057_ToD_Online,OA,Morning
