obj1,locresp1,locresp1_adj,respposX1,respposY1,Learning_Loc_Test_rt,condnum,respposX2,respposY2,backgr,obj1loc,TrialID,StudyTrialNum,block,testObj1,testObj1Feat1,TestPracTrialNum,testObj1Feat1TargetVal,testObj1LocStartVal1,testObj1LocStartVal2,testObj1LocStartVal3,testObj1LocTargetVal,testObj1Target,testObj1Foil,testObj1FCOrder,testObj1FCleftItem,testObj1FCrightItem,OldImages,locresp2,locresp2_adj,Recall_Loc_Test_rt,Old_New_Test,Old_New_Test_rt,Remember_Test,Remember_Test_rt,Imm_Delay,SubID,AgeGroup,ToD_Condition
asparagus1_tr.png,258,258,-0.221895639,-0.047165374,1.8505,125,-0.148828906,-0.171208072,Bckg134.jpg,263,47,30,1,1,1,7,263,290,137,190,263,asparagus1_tr.png,NA,0,Target,Foil,1,221,221,4.2848,1,1.1187,1,0.5849,1,Sub039_ToD_Online,YA,Morning
basket1_tr.png,110,110,0.213172015,-0.077588268,2.7036,125,-0.215749948,0.070101408,Bckg24.jpg,110,8,50,2,1,1,62,110,14,332,96,110,basket1_tr.png,NA,1,Foil,Target,1,288,288,1.867,1,1.6485,2,0.351,1,Sub039_ToD_Online,YA,Morning
bathingsuit1_tr.png,293,293,-0.208819214,0.088638497,1.5166,125,0.185827033,-0.130117489,Bckg19.jpg,288,65,47,2,1,1,67,288,311,51,176,288,bathingsuit1_tr.png,NA,0,Target,Foil,1,125,125,2.3352,1,1.4165,1,0.9348,1,Sub039_ToD_Online,YA,Morning
bathroomscale1_tr.png,235,235,[],[],1.7851,125,-0.102989071,-0.202127432,Bckg17.jpg,226,17,32,1,1,1,3,226,235,285,318,226,bathroomscale1_tr.png,NA,0,Target,Foil,1,207,207,3.6156,1,0.9031,1,0.5186,1,Sub039_ToD_Online,YA,Morning
bbqmachine1_tr.png,157,157,0.088638497,-0.208819214,3.751,125,0.17876254,-0.139664603,Bckg48.jpg,172,40,77,2,1,1,54,172,331,332,338,172,bbqmachine1_tr.png,NA,0,Target,Foil,1,128,128,6.0061,1,1.0068,1,0.9315,1,Sub039_ToD_Online,YA,Morning
breakfast1_tr.png,296,296,-0.203894054,0.099445775,2.4125,125,-0.160409238,0.160409238,Bckg89.jpg,300,3,2,1,1,1,9,300,348,149,173,300,breakfast1_tr.png,NA,0,Target,Foil,1,-45,315,5.9855,1,1.2659,1,0.6354,1,Sub039_ToD_Online,YA,Morning
cakemixer1_tr.png,258,258,-0.221895639,-0.047165374,3.2005,125,-0.213172015,0.077588268,Bckg12.jpg,255,117,99,3,1,1,104,255,108,314,330,255,cakemixer1_tr.png,NA,0,Target,Foil,1,290,290,2.3016,1,2.9688,2,0.5184,1,Sub039_ToD_Online,YA,Morning
coffeemug1_tr.png,319,319,-0.148828906,0.171208072,2.251,125,-0.136523495,-0.181172797,Bckg20.jpg,325,70,106,3,1,1,111,325,253,113,22,325,coffeemug1_tr.png,NA,1,Foil,Target,1,217,217,3.2336,1,1.0175,1,0.1334,1,Sub039_ToD_Online,YA,Morning
cookie1_tr.png,216,216,-0.133340801,-0.183527868,2.3311,125,0.123552955,-0.190254867,Bckg1.jpg,196,109,33,1,1,1,17,196,142,307,242,196,cookie1_tr.png,NA,1,Foil,Target,1,147,147,5.3146,1,6.5864,2,1.4849,1,Sub039_ToD_Online,YA,Morning
dress1_tr.png,93,93,0.226542026,-0.011872564,3.2029,125,-0.181172797,0.136523495,Bckg96.jpg,83,51,83,3,1,1,119,83,239,71,9,83,dress1_tr.png,NA,0,Target,Foil,1,-53,307,3.9349,1,0.8844,2,0.185,1,Sub039_ToD_Online,YA,Morning
