obj1,locresp1,locresp1_adj,respposX1,respposY1,Learning_Loc_Test_rt,condnum,respposX2,respposY2,backgr,obj1loc,TrialID,StudyTrialNum,block,testObj1,testObj1Feat1,TestPracTrialNum,testObj1Feat1TargetVal,testObj1LocStartVal1,testObj1LocStartVal2,testObj1LocStartVal3,testObj1LocTargetVal,testObj1Target,testObj1Foil,testObj1FCOrder,testObj1FCleftItem,testObj1FCrightItem,OldImages,locresp2,locresp2_adj,Recall_Loc_Test_rt,Old_New_Test,Old_New_Test_rt,Remember_Test,Remember_Test_rt,Imm_Delay,SubID,AgeGroup,ToD_Condition
abacus1_tr.png,-65,295,-0.217307367,0.101332089,4.9686,269,[],[],Bckg135.jpg,299,41,117,3,1,1,83,299,113,108,23,299,abacus1_tr.png,NA,1,Foil,Target,1,108,108,1.149,1,2.9957,2,0.72,1,Sub006_ToD_Online,OA,Morning
airfreshener1_tr.png,8,8,0.033369834,0.237438704,4.1919,269,[],[],Bckg42.jpg,2,91,25,1,1,1,25,2,156,345,88,2,airfreshener1_tr.png,NA,1,Foil,Target,1,345,345,3.2812,1,4.5262,2,1.1514,1,Sub006_ToD_Online,OA,Morning
banana1_tr.png,407,47,0.175358249,0.163524213,4.6075,269,[],[],Bckg93.jpg,44,114,60,2,1,1,78,44,233,78,338,44,banana1_tr.png,NA,0,Target,Foil,1,78,78,0.9049,1,2.1399,2,0.5919,1,Sub006_ToD_Online,OA,Morning
bandaid1_tr.png,259,259,-0.23536686,-0.045750683,4.2172,269,-0.238859745,-0.02089752,Bckg45.jpg,246,107,64,2,1,1,77,246,143,243,11,246,bandaid1_tr.png,NA,1,Foil,Target,1,265,265,3.0119,1,1.5429,1,0.5845,1,Sub006_ToD_Online,OA,Morning
bbqmachine1_tr.png,199,199,-0.078062176,-0.226709022,3.8481,269,-0.127059881,-0.203338315,Bckg48.jpg,172,40,96,3,1,1,99,172,331,332,338,172,bbqmachine1_tr.png,NA,0,Target,Foil,1,212,212,5.6043,1,1.2889,1,0.5441,1,Sub006_ToD_Online,OA,Morning
bed1_tr.png,226,226,-0.172477651,-0.166559731,8.1208,269,[],[],Bckg77.jpg,245,120,46,2,1,1,41,245,138,143,160,245,bed1_tr.png,NA,1,Foil,Target,1,143,143,2.6757,1,1.3944,2,1.0706,1,Sub006_ToD_Online,OA,Morning
bell1_tr.png,343,343,-0.070102592,0.229295247,2.8835,269,[],[],Bckg36.jpg,349,78,82,3,1,1,119,349,287,282,294,349,bell1_tr.png,NA,1,Foil,Target,1,282,282,0.7335,1,1.1942,2,0.7963,1,Sub006_ToD_Online,OA,Morning
binder1_tr.png,450,90,0.23977215,5.87272e-17,6.9728,269,0.193979744,-0.140934534,Bckg82.jpg,91,21,24,1,1,1,2,91,236,320,312,91,binder1_tr.png,NA,1,Foil,Target,1,486,126,8.982,1,1.6861,1,2.771,1,Sub006_ToD_Online,OA,Morning
bowlingpin1_tr.png,303,303,-0.201089845,0.130589272,4.0964,269,[],[],Bckg34.jpg,301,48,71,2,1,1,65,301,219,51,324,301,bowlingpin1_tr.png,NA,1,Foil,Target,1,51,51,0.8742,1,2.6398,2,0.8507,1,Sub006_ToD_Online,OA,Morning
breakfast1_tr.png,300,300,-0.207648773,0.119886075,6.1151,269,-0.217307367,0.101332089,Bckg89.jpg,300,3,10,1,1,1,16,300,348,149,173,300,breakfast1_tr.png,NA,0,Target,Foil,1,295,295,4.6375,1,3.8247,1,0.7485,1,Sub006_ToD_Online,OA,Morning
