obj1,locresp1,locresp1_adj,respposX1,respposY1,Learning_Loc_Test_rt,condnum,respposX2,respposY2,backgr,obj1loc,TrialID,StudyTrialNum,block,testObj1,testObj1Feat1,TestPracTrialNum,testObj1Feat1TargetVal,testObj1LocStartVal1,testObj1LocStartVal2,testObj1LocStartVal3,testObj1LocTargetVal,testObj1Target,testObj1Foil,testObj1FCOrder,testObj1FCleftItem,testObj1FCrightItem,OldImages,locresp2,locresp2_adj,Recall_Loc_Test_rt,Old_New_Test,Old_New_Test_rt,Remember_Test,Remember_Test_rt,Imm_Delay,SubID,AgeGroup,ToD_Condition
abacus1_tr.png,-73,287,-0.21735933,0.066453416,5.416,96,-0.196839659,0.11364543,Bckg135.jpg,299,41,1,1,1,1,21,299,113,108,23,299,abacus1_tr.png,NA,1,Foil,Target,1,-60,300,4.377,1,1.05,1,0.586,1,Sub038_ToD_Online,YA,Morning
airfreshener1_tr.png,8,8,0.031632774,0.225078881,3.85,96,0.051129319,0.22146541,Bckg42.jpg,2,91,95,3,1,1,88,2,156,345,88,2,airfreshener1_tr.png,NA,1,Foil,Target,1,373,13,1.88,1,0.823,1,0.585,1,Sub038_ToD_Online,YA,Morning
apple1_tr.png,469,109,0.21490773,-0.073998666,4.068,96,0.179107642,-0.139934226,Bckg81.jpg,114,62,37,1,1,1,4,114,347,32,264,114,apple1_tr.png,NA,0,Target,Foil,1,128,128,3.095,1,2.552,1,0.8,1,Sub038_ToD_Online,YA,Morning
basket1_tr.png,118,118,0.200685918,-0.106706595,3.587,96,0.200685918,-0.106706595,Bckg24.jpg,110,8,93,3,1,1,81,110,14,332,96,110,basket1_tr.png,NA,1,Foil,Target,1,478,118,4.596,1,1.024,1,0.519,1,Sub038_ToD_Online,YA,Morning
bathroomscale1_tr.png,225,225,-0.160718908,-0.160718908,2.5,96,-0.155011994,-0.166230012,Bckg17.jpg,226,17,84,3,1,1,103,226,235,285,318,226,bathroomscale1_tr.png,NA,0,Target,Foil,1,223,223,2.701,1,2.963,2,0.601,1,Sub038_ToD_Online,YA,Morning
bbqmachine1_tr.png,161,161,0.073998666,-0.21490773,4.599,96,0.031632774,-0.225078881,Bckg48.jpg,172,40,5,1,1,1,33,172,331,332,338,172,bbqmachine1_tr.png,NA,0,Target,Foil,1,532,172,5.217,1,4.112,1,0.667,1,Sub038_ToD_Online,YA,Morning
bed1_tr.png,248,248,-0.210740416,-0.085144655,3.799,96,-0.21490773,-0.073998666,Bckg77.jpg,245,120,116,3,1,1,86,245,138,143,160,245,bed1_tr.png,NA,1,Foil,Target,1,251,251,4.448,1,1.097,1,0.468,1,Sub038_ToD_Online,YA,Morning
bike1_tr.png,137,137,0.155011994,-0.166230012,3.364,96,0.136787054,-0.181522552,Bckg39.jpg,135,2,76,2,1,1,64,135,209,107,240,135,bike1_tr.png,NA,0,Target,Foil,1,143,143,2.613,1,1.002,1,0.618,1,Sub038_ToD_Online,YA,Morning
bowls1_tr.png,440,80,0.223837801,0.039468644,5.316,96,0.226979366,0.011895485,Bckg103.jpg,76,79,101,3,1,1,85,76,238,207,139,76,bowls1_tr.png,NA,0,Target,Foil,1,87,87,3.834,1,1.114,1,0.456,1,Sub038_ToD_Online,YA,Morning
cabinet1_tr.png,353,353,-0.027699788,0.225596668,2.45,96,0.023758364,0.226045737,Bckg13.jpg,355,110,16,1,1,1,30,355,291,250,164,355,cabinet1_tr.png,NA,1,Foil,Target,1,366,6,3.765,1,1.265,1,1.15,1,Sub038_ToD_Online,YA,Morning
cakemixer1_tr.png,258,258,-0.222324009,-0.047256427,4.951,96,-0.222324009,-0.047256427,Bckg12.jpg,255,117,119,3,1,1,107,255,108,314,330,255,cakemixer1_tr.png,NA,0,Target,Foil,1,258,258,2.083,1,0.98,2,0.518,1,Sub038_ToD_Online,YA,Morning
clock1_tr.png,132,132,0.168910026,-0.152087271,1.484,96,0.143038773,-0.176638174,Bckg137.jpg,133,76,42,2,1,1,77,133,128,1,280,133,clock1_tr.png,NA,0,Target,Foil,1,-219,141,6.752,1,1.312,1,1.202,1,Sub038_ToD_Online,YA,Morning
coat1_tr.png,453,93,0.226979366,-0.011895485,3.693,96,0.22642595,-0.019809704,Bckg108.jpg,94,102,21,1,1,1,36,94,309,13,198,94,coat1_tr.png,NA,0,Target,Foil,1,95,95,3.951,1,3.17,1,1.221,1,Sub038_ToD_Online,YA,Morning
coke1_tr.png,-41,319,-0.149116221,0.17153859,3.681,96,-0.123791475,0.190622155,Bckg78.jpg,322,74,62,2,1,1,72,322,31,323,307,322,coke1_tr.png,NA,1,Foil,Target,1,327,327,1.632,1,1.156,1,0.552,1,Sub038_ToD_Online,YA,Morning
